pattern_v6,confidence_v6,source,agree,v2_confident,v5_confident,frame,v2_pattern,v2_confidence,v5_pattern,v5_confidence,smoothed_dirs,n_total
CASCADE_3+,0.63,v5_confident,True,False,True,194,MIXED_3+,0.4,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.63,v5_confident,True,False,True,195,MIXED_3+,0.4,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
TWO_BALL,0.431,agree,True,False,False,196,TWO_BALL,0.363,TWO_BALL,0.5,2,2
TWO_BALL,0.431,agree,True,False,False,197,TWO_BALL,0.363,TWO_BALL,0.5,2,2
TWO_BALL,0.431,agree,True,False,False,198,TWO_BALL,0.363,TWO_BALL,0.5,2,2
TWO_BALL,0.431,agree,True,False,False,199,TWO_BALL,0.363,TWO_BALL,0.5,2,2
TWO_BALL,0.431,agree,True,False,False,200,TWO_BALL,0.363,TWO_BALL,0.5,2,2
TWO_BALL,0.431,agree,True,False,False,201,TWO_BALL,0.363,TWO_BALL,0.5,2,2
CASCADE_3+,0.63,v5_confident,True,False,True,202,MIXED_3+,0.4,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.63,v5_confident,True,False,True,203,MIXED_3+,0.4,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.63,v5_confident,True,False,True,204,MIXED_3+,0.4,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.63,v5_confident,True,False,True,205,MIXED_3+,0.4,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.63,v5_confident,True,False,True,206,MIXED_3+,0.4,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
TWO_BALL,0.443,agree,True,False,False,207,TWO_BALL,0.385,TWO_BALL,0.5,2,2
SINGLE_BALL,0.486,agree,True,False,False,208,SINGLE_BALL,0.473,SINGLE_BALL,0.5,2,1
NO_BALL,1.0,no_ball,True,True,True,209,NO_BALL,1.0,NO_BALL,1.0,2,0
NO_BALL,1.0,no_ball,True,True,True,210,NO_BALL,1.0,NO_BALL,1.0,2,0
NO_BALL,1.0,no_ball,True,True,True,211,NO_BALL,1.0,NO_BALL,1.0,2,0
SINGLE_BALL,0.494,agree,True,False,False,212,SINGLE_BALL,0.488,SINGLE_BALL,0.5,2,1
SINGLE_BALL,0.494,agree,True,False,False,213,SINGLE_BALL,0.488,SINGLE_BALL,0.5,2,1
NO_BALL,1.0,no_ball,True,True,True,214,NO_BALL,1.0,NO_BALL,1.0,1,0
NO_BALL,1.0,no_ball,True,True,True,215,NO_BALL,1.0,NO_BALL,1.0,1,0
NO_BALL,1.0,no_ball,True,True,True,216,NO_BALL,1.0,NO_BALL,1.0,1,0
NO_BALL,1.0,no_ball,True,True,True,217,NO_BALL,1.0,NO_BALL,1.0,1,0
NO_BALL,1.0,no_ball,True,True,True,218,NO_BALL,1.0,NO_BALL,1.0,1,0
NO_BALL,1.0,no_ball,True,True,True,219,NO_BALL,1.0,NO_BALL,1.0,1,0
SINGLE_BALL,0.494,agree,True,False,False,220,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.494,agree,True,False,False,221,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.494,agree,True,False,False,222,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.494,agree,True,False,False,223,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.494,agree,True,False,False,224,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.494,agree,True,False,False,225,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.494,agree,True,False,False,226,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.494,agree,True,False,False,227,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.494,agree,True,False,False,228,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.494,agree,True,False,False,229,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.494,agree,True,False,False,230,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.494,agree,True,False,False,231,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
FOUNTAIN_3+,0.63,v5_confident,True,False,True,232,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,233,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,234,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,235,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.479,agree,True,False,False,236,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,True,False,False,237,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,True,False,False,238,TWO_BALL,0.458,TWO_BALL,0.5,2,2
TWO_BALL,0.479,agree,True,False,False,239,TWO_BALL,0.458,TWO_BALL,0.5,2,2
TWO_BALL,0.479,agree,True,False,False,240,TWO_BALL,0.458,TWO_BALL,0.5,2,2
TWO_BALL,0.479,agree,True,False,False,241,TWO_BALL,0.458,TWO_BALL,0.5,2,2
TWO_BALL,0.479,agree,True,False,False,242,TWO_BALL,0.458,TWO_BALL,0.5,2,2
CASCADE_3+,0.63,v5_confident,True,False,True,243,MIXED_3+,0.405,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.63,v5_confident,True,False,True,244,MIXED_3+,0.405,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.63,v5_confident,True,False,True,245,MIXED_3+,0.405,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.63,v5_confident,True,False,True,246,MIXED_3+,0.405,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,247,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,248,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,249,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,250,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,251,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,252,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.431,agree,True,False,False,253,TWO_BALL,0.363,TWO_BALL,0.5,1,2
TWO_BALL,0.431,agree,True,False,False,254,TWO_BALL,0.363,TWO_BALL,0.5,1,2
TWO_BALL,0.431,agree,True,False,False,255,TWO_BALL,0.363,TWO_BALL,0.5,1,2
SINGLE_BALL,0.465,agree,True,False,False,256,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
TWO_BALL,0.465,agree,True,False,False,257,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,258,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,259,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,260,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,261,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,262,TWO_BALL,0.429,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.63,v5_confident,True,False,True,263,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,264,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,265,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,266,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,267,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,268,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,269,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,270,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,271,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,272,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,273,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,274,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,275,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,276,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,277,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,278,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,279,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,280,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,281,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,282,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,283,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,284,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,285,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,286,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,287,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,288,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,289,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,290,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,291,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,292,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,293,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,294,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,295,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,296,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,297,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,298,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,299,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,300,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,301,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,302,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,303,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,304,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,305,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,306,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,307,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,308,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,309,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,310,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,311,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.63,v5_confident,True,False,True,312,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.465,agree,True,False,False,313,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,314,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,315,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,316,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,317,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,318,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,319,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,320,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,321,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,322,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,323,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,324,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,325,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,326,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,327,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,True,False,False,328,TWO_BALL,0.429,TWO_BALL,0.5,1,2
SINGLE_BALL,0.465,agree,True,False,False,329,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,True,False,False,330,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,True,False,False,331,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,True,False,False,332,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
TWO_BALL,0.589,agree,True,True,False,333,TWO_BALL,0.678,TWO_BALL,0.5,1,2
TWO_BALL,0.589,agree,True,True,False,334,TWO_BALL,0.678,TWO_BALL,0.5,1,2
SINGLE_BALL,0.713,agree,True,True,False,335,SINGLE_BALL,0.926,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.713,agree,True,True,False,336,SINGLE_BALL,0.926,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.713,agree,True,True,False,337,SINGLE_BALL,0.926,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.713,agree,True,True,False,338,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,339,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,340,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,341,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,342,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,343,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,344,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,345,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,346,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,347,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,348,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,349,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,350,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,351,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,352,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,353,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,354,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,355,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,356,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,357,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,358,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,359,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,360,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,361,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,362,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,363,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,364,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,365,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,366,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,367,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,368,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,369,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,370,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,371,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,372,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,373,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,374,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,375,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,376,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,377,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,378,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,379,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,380,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,381,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,382,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
NO_BALL,1.0,no_ball,True,True,True,383,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,384,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,385,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,386,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,387,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,388,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,389,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,390,NO_BALL,1.0,NO_BALL,1.0,0,0
SINGLE_BALL,0.713,agree,True,True,False,391,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,392,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,393,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,394,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,395,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,396,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,397,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,True,True,False,398,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
TWO_BALL,0.713,agree,True,True,False,399,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,True,True,False,400,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,True,True,False,401,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,True,True,False,402,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,True,True,False,403,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,True,True,False,404,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,True,True,False,405,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,True,True,False,406,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,True,True,False,407,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,True,True,False,408,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,True,True,False,409,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,True,True,False,410,TWO_BALL,0.925,TWO_BALL,0.5,0,2
MIXED_3+,0.844,v2_confident,True,True,False,411,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,412,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,413,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,414,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,415,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,416,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,417,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,418,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,419,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
