pattern_v6b,confidence_v6b,source,frame,v2_pattern,v2_confidence,v5_pattern,v5_confidence,smoothed_dirs,n_total
SINGLE_BALL,0.494,agree,231,SINGLE_BALL,0.488,SINGLE_BALL,0.5,1,1
FOUNTAIN_3+,0.7,agree,232,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,233,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,234,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,235,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.479,agree,236,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,237,TWO_BALL,0.458,TWO_BALL,0.5,1,2
TWO_BALL,0.479,agree,238,TWO_BALL,0.458,TWO_BALL,0.5,2,2
TWO_BALL,0.479,agree,239,TWO_BALL,0.458,TWO_BALL,0.5,2,2
TWO_BALL,0.479,agree,240,TWO_BALL,0.458,TWO_BALL,0.5,2,2
TWO_BALL,0.479,agree,241,TWO_BALL,0.458,TWO_BALL,0.5,2,2
TWO_BALL,0.479,agree,242,TWO_BALL,0.458,TWO_BALL,0.5,2,2
CASCADE_3+,0.7,agree,243,MIXED_3+,0.405,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,244,MIXED_3+,0.405,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,245,MIXED_3+,0.405,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,246,MIXED_3+,0.405,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
FOUNTAIN_3+,0.7,agree,247,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,248,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,249,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,250,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,251,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,252,MIXED_3+,0.405,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.431,agree,253,TWO_BALL,0.363,TWO_BALL,0.5,1,2
TWO_BALL,0.431,agree,254,TWO_BALL,0.363,TWO_BALL,0.5,1,2
TWO_BALL,0.431,agree,255,TWO_BALL,0.363,TWO_BALL,0.5,1,2
SINGLE_BALL,0.465,agree,256,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
TWO_BALL,0.465,agree,257,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,258,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,259,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,260,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,261,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,262,TWO_BALL,0.429,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.7,agree,263,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,264,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,265,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,266,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,267,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,268,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,269,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,270,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,271,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,272,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,273,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,274,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,275,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,276,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,277,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,278,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,279,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,280,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,281,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,282,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,283,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,284,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,285,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,286,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,287,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,288,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,289,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,290,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,291,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,292,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,293,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,294,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,295,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,296,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,297,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,298,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,299,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,300,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,301,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,302,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,303,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,304,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,305,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,306,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,307,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,308,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,309,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,310,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,311,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,312,MIXED_3+,0.385,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.465,agree,313,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,314,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,315,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,316,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,317,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,318,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,319,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,320,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,321,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,322,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,323,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,324,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,325,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,326,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,327,TWO_BALL,0.429,TWO_BALL,0.5,1,2
TWO_BALL,0.465,agree,328,TWO_BALL,0.429,TWO_BALL,0.5,1,2
SINGLE_BALL,0.465,agree,329,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,330,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,331,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.465,agree,332,SINGLE_BALL,0.429,SINGLE_BALL,0.5,1,1
TWO_BALL,0.589,agree,333,TWO_BALL,0.678,TWO_BALL,0.5,1,2
TWO_BALL,0.589,agree,334,TWO_BALL,0.678,TWO_BALL,0.5,1,2
SINGLE_BALL,0.713,agree,335,SINGLE_BALL,0.926,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.713,agree,336,SINGLE_BALL,0.926,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.713,agree,337,SINGLE_BALL,0.926,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.713,agree,338,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,339,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,340,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,341,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,342,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,343,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,344,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,345,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,346,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,347,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,348,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,349,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,350,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,351,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,352,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,353,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,354,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,355,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,356,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,357,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,358,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,359,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,360,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,361,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,362,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,363,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,364,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,365,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,366,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,367,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,368,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,369,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,370,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,371,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,372,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,373,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,374,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,375,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,376,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,377,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,378,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,379,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,380,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,381,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,382,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
NO_BALL,1.0,no_ball,383,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,384,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,385,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,386,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,387,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,388,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,389,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,390,NO_BALL,1.0,NO_BALL,1.0,0,0
SINGLE_BALL,0.713,agree,391,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,392,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,393,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,394,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,395,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,396,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,397,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.713,agree,398,SINGLE_BALL,0.926,SINGLE_BALL,0.5,0,1
TWO_BALL,0.713,agree,399,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,400,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,401,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,402,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,403,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,404,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,405,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,406,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,407,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,408,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,409,TWO_BALL,0.925,TWO_BALL,0.5,0,2
TWO_BALL,0.713,agree,410,TWO_BALL,0.925,TWO_BALL,0.5,0,2
MIXED_3+,0.938,agree,411,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,412,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,413,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,414,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,415,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,416,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,417,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,418,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,419,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,420,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,421,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,422,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,423,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,424,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.811,agree,425,MIXED_3+,0.811,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.811,agree,426,MIXED_3+,0.811,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.811,agree,427,MIXED_3+,0.811,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.811,agree,428,MIXED_3+,0.811,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.938,agree,429,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,430,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,431,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,432,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,433,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,434,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,435,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,436,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,437,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,438,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,439,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,440,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,441,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,442,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,443,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,444,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,445,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,446,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,447,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,448,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,449,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,450,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
TWO_BALL,0.723,agree,451,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,452,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,453,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,454,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,455,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,456,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,457,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,458,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,459,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,460,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,461,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,462,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,463,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,464,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,465,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,466,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,467,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,468,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,469,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,470,TWO_BALL,0.944,TWO_BALL,0.5,0,2
MIXED_3+,0.938,agree,471,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.938,agree,472,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
SINGLE_BALL,0.733,agree,473,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,474,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,475,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,476,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,477,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,478,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,479,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,480,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,481,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,482,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,483,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,484,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,485,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,486,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,487,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,488,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
