pattern_v6b,confidence_v6b,source,frame,v2_pattern,v2_confidence,v5_pattern,v5_confidence,smoothed_dirs,n_total
CASCADE_3+,0.7,agree,193,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,194,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,195,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,196,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,197,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,198,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,199,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,200,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,201,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,202,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,203,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,204,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,205,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,206,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,207,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,208,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,209,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,210,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,211,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,212,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,213,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,214,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,215,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,216,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,217,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,218,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,219,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,220,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,221,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,222,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,223,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,224,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,225,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,226,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,227,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,228,MIXED_3+_UNCONFIRMED,0.304,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,229,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,230,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,231,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,232,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,233,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,234,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,235,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,236,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,237,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,238,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,239,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,240,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,241,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,242,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,243,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,244,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,245,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,246,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,247,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,248,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,249,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,250,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,251,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,252,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,253,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,254,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,255,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,256,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,257,MIXED_3+_UNCONFIRMED,0.328,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,258,MIXED_3+_UNCONFIRMED,0.328,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,259,MIXED_3+_UNCONFIRMED,0.328,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,260,MIXED_3+_UNCONFIRMED,0.328,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,261,MIXED_3+_UNCONFIRMED,0.328,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,262,MIXED_3+_UNCONFIRMED,0.328,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,263,MIXED_3+_UNCONFIRMED,0.328,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,264,MIXED_3+_UNCONFIRMED,0.328,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,265,MIXED_3+_UNCONFIRMED,0.328,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,266,MIXED_3+_UNCONFIRMED,0.328,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,267,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,268,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,269,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,270,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,271,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,272,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,273,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,274,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,275,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,276,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,277,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,278,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,279,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,280,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,281,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,282,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,283,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,284,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,285,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,286,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,287,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,288,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,289,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,290,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,291,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,292,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,293,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,294,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,295,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,296,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,297,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,298,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,299,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,300,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,301,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,302,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,303,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,304,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,305,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,306,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,307,MIXED_3+_UNCONFIRMED,0.327,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,308,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,309,MIXED_3+_UNCONFIRMED,0.316,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,310,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,311,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,312,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,313,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,314,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,315,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,316,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,317,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,318,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,319,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,320,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,321,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,322,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,323,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,324,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,325,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,326,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,327,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,328,MIXED_3+_UNCONFIRMED,0.277,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,329,MIXED_3+_UNCONFIRMED,0.276,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,330,MIXED_3+_UNCONFIRMED,0.276,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,331,MIXED_3+_UNCONFIRMED,0.276,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,332,MIXED_3+_UNCONFIRMED,0.276,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,333,MIXED_3+_UNCONFIRMED,0.276,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,334,MIXED_3+_UNCONFIRMED,0.276,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,335,MIXED_3+_UNCONFIRMED,0.276,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,336,MIXED_3+_UNCONFIRMED,0.276,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,337,MIXED_3+_UNCONFIRMED,0.276,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,338,MIXED_3+_UNCONFIRMED,0.276,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,339,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,340,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,341,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,342,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,343,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,344,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,345,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,346,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,347,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,348,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,349,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,350,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,351,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,352,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,353,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,354,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,355,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,356,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,357,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,358,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,359,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,360,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,361,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,362,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,363,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,364,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,365,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,366,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,367,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,368,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,369,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,370,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,371,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,372,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,373,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,374,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,375,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,376,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,377,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,378,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,379,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,380,MIXED_3+_UNCONFIRMED,0.275,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,381,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,382,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,383,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,384,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,385,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
