video,stem,source_tracklet,candidate_tracklet,gap_frames,original_rank,label,gfix3,gfix4,gfix6,gfix8,gfix10,gfix12,bal3,bal4,bal6,bal8,bal10,bal12
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,63,65,5,2,correct,,370.61362482800894,370.61380114670715,366.4262593405327,367.8648236708752,371.59303357846443,370.6115175976432,370.6009061501527,370.61379606518227,361.8671992275615,359.67454580264376,372.85007393390794
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,64,68,0,1,correct,,144.7036363308629,144.70397166846791,137.01828621643577,135.02521691814678,141.9077930638599,144.70162927017984,144.7023921098503,144.70314171457403,152.64245526236,145.72942616021223,131.8254217439661
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,64,69,7,2,wrong,,409.53200155170384,409.5334282360352,382.5832695284244,376.203563453467,394.8040373203987,409.4901429155941,409.5097556446268,409.5238411990734,515.4881159083534,448.59158819811125,337.91204926542986
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,65,69,1,1,wrong,,257.55449516832755,257.55490656550893,254.10751924855663,253.5364205506681,255.5660779011894,257.5499682424644,257.55189791945304,257.5534457436847,260.84666354776374,257.7006912693585,252.21507610447674
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,66,69,7,1,correct,,177.4949498473881,175.36634474830393,176.13592114241285,175.26482719463692,179.33218587796478,177.49472758366605,177.4949498067197,177.94822565624185,176.1635850049587,175.70663013293256,180.53562137842135
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,66,68,0,2,wrong,,261.144021710324,261.48171907009015,261.3327398356908,260.63133974066426,260.79616497367863,261.14497283309885,261.1440219615406,259.5975940935335,261.4618057488346,261.8419592416623,263.7192275911693
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,67,70,3,1,correct,,128.81465809373861,128.81453824382007,122.81091591308929,120.89758227586194,123.92895928595814,128.80296202339386,128.81466039193634,128.81383907789677,142.7167747179679,134.3350177829766,119.87288618593472
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,67,72,3,2,wrong,,308.33795850988696,308.3378404187826,302.361504971145,300.48596579916966,303.5125171683314,308.32643408731536,308.33796077435835,308.33715151324316,321.98550452760935,313.7265783458797,299.5185308781434
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,67,71,3,3,wrong,,393.98886111153104,393.9887479856626,388.4653827741754,386.64461713057517,389.40862107092244,393.9778212552068,393.98886328079095,393.9880880457657,407.26826873245085,399.3193615718081,385.58833981898425
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,68,71,8,1,correct,,491.91107183026344,491.9110220777386,498.2701131134451,501.54717906595175,498.2855025728769,491.9112073586214,491.9110632016868,491.9110118395396,472.2185765768373,481.62059520884964,505.95261405742735
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,68,72,8,2,wrong,,596.6412545508475,596.6408965423178,602.477695016251,605.608011373804,602.6164186775165,596.6422554337055,596.6412464513448,596.6408869318844,578.0536877602351,586.9021382235088,609.828719417192
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,68,70,8,3,wrong,,750.9057850527594,750.9055707690706,757.0603622935482,760.296610667272,757.1417545580459,750.9063824112995,750.9057766041061,750.905560744357,731.5594500210584,740.78491249232,764.6531383449909
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,70,74,0,1,correct,,115.33221377911677,115.33221409920469,107.19484347502558,105.2854426953951,112.45019231470425,115.33221340978409,115.33221340978494,115.33221340978409,122.81972660796437,116.41954806171393,104.25673734632906
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,72,74,0,1,wrong,,263.4292293690073,263.4291937151198,257.0256746496265,255.4362415033043,260.06669289635465,263.4300771522576,263.42922922722533,263.4291934504603,259.0913237600517,256.84667259437117,258.78170241146523
videos/identical_balls_trick_000_018.mp4,identical_balls_trick_000_018,73,75,4,1,correct,,198.74257881981146,198.7423721695112,200.10885675866817,206.3168291289729,212.27963255383057,198.7467051223761,198.74257990803017,198.74269251661886,200.56125180175545,207.4657787591245,210.84767494678556
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,1,9,6,1,correct,,40.66086606684744,40.662514971904024,42.8601875519449,44.0857021745215,43.23916862503903,40.66046823936812,40.66084456869712,40.65644125193712,32.40825396407697,35.37991350360596,43.15489603908409
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,1,10,9,2,wrong,,238.41777444175617,238.42010575247593,241.3982575249626,243.02755139754663,241.92666223291656,238.41731908713516,238.41773430700803,238.40931585682242,223.4895023139043,228.6631269346309,241.79225450788695
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,2,8,5,1,correct,,161.4079842223078,161.4080643131992,156.30890530232233,158.43931896600327,160.90026727143035,161.43136034859975,161.4079671213648,161.4092752255535,176.67766556864467,156.9781138205287,151.38101958988594
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,3,6,6,1,correct,,104.97772461422848,104.9774011528572,101.34334124374962,101.30616508761862,105.62048458348177,104.97559096285008,104.96139546996858,104.97737608921099,113.67722035335537,105.27784718285426,92.24283741924745
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,4,18,3,1,correct,,82.62459787669837,82.62546325180206,80.67885001653497,79.65174341524961,80.79622625070034,82.63604020643866,82.62458901132581,82.62270145838181,86.02924155740955,84.66811029572588,80.38496450114835
