video,frame,time_seconds,person_index,person_confidence,body_scale_shoulder_px,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,left_shoulder_x_smooth,left_shoulder_y_smooth,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,right_shoulder_x_smooth,right_shoulder_y_smooth,left_elbow_x,left_elbow_y,left_elbow_confidence,left_elbow_x_smooth,left_elbow_y_smooth,right_elbow_x,right_elbow_y,right_elbow_confidence,right_elbow_x_smooth,right_elbow_y_smooth,left_wrist_x,left_wrist_y,left_wrist_confidence,left_wrist_x_smooth,left_wrist_y_smooth,right_wrist_x,right_wrist_y,right_wrist_confidence,right_wrist_x_smooth,right_wrist_y_smooth
videos/AfNIkaVQNY4/01_0018_0020.mp4,10,0.166833,0,0.913585,181.033,1047.572,384.771,0.995895,1045.579,384.771,886.742,467.877,0.994630,886.502,467.877,1157.808,297.334,0.990197,1158.509,297.334,929.971,625.682,0.951401,928.259,626.183,1021.222,347.592,0.994465,1021.222,347.592,1051.180,639.871,0.947293,1051.180,639.871
videos/AfNIkaVQNY4/01_0018_0020.mp4,11,0.183517,0,0.913196,179.935,1045.579,383.240,0.995008,1047.572,384.741,885.485,465.375,0.996686,886.502,465.375,1158.509,289.360,0.986070,1158.509,289.360,929.810,626.183,0.984524,928.259,625.682,1019.390,322.526,0.991274,1021.222,322.526,1050.364,607.098,0.984176,1050.364,607.098
videos/AfNIkaVQNY4/01_0018_0020.mp4,12,0.200200,0,0.910335,178.420,1048.513,386.182,0.994574,1047.624,384.771,886.030,459.890,0.994791,886.030,463.794,1161.767,277.919,0.983589,1161.767,277.919,926.032,613.113,0.956788,926.032,623.182,1016.719,291.780,0.989929,1021.222,291.780,1018.149,606.857,0.954894,1022.253,606.857
videos/AfNIkaVQNY4/01_0018_0020.mp4,13,0.216883,0,0.890618,180.203,1051.514,374.722,0.994817,1048.513,386.182,890.404,455.449,0.996907,885.485,462.842,1167.361,271.909,0.988769,1167.361,277.919,922.368,618.757,0.986890,922.368,620.443,1033.078,267.027,0.992916,1033.078,267.027,1022.253,595.932,0.985754,1018.149,606.857
videos/AfNIkaVQNY4/01_0018_0020.mp4,14,0.233567,0,0.899051,181.220,1047.624,386.706,0.996632,1051.514,386.706,883.617,463.794,0.998110,885.436,459.890,1170.493,274.823,0.990541,1170.493,277.919,910.306,623.182,0.991852,910.306,618.757,1042.306,245.369,0.992325,1042.306,245.369,1005.958,595.607,0.992583,1005.958,606.857
videos/AfNIkaVQNY4/01_0018_0020.mp4,15,0.250250,0,0.898932,182.187,1053.238,394.419,0.997815,1053.238,387.883,884.388,462.842,0.997082,885.436,458.417,1177.669,287.463,0.991242,1177.669,287.463,907.122,620.443,0.929871,907.122,618.757,1046.934,235.944,0.985925,1046.934,235.944,966.075,610.983,0.833106,966.075,610.983
videos/AfNIkaVQNY4/01_0018_0020.mp4,16,0.266933,0,0.903617,186.135,1058.256,389.283,0.998674,1055.556,389.283,885.436,458.417,0.997496,885.436,458.417,1183.132,299.439,0.994218,1183.132,299.439,893.943,611.553,0.944573,895.459,611.553,1053.994,224.121,0.986598,1053.994,228.316,895.021,625.576,0.876778,895.021,625.576
videos/AfNIkaVQNY4/01_0018_0020.mp4,17,0.283617,0,0.917144,181.945,1055.556,387.883,0.998860,1058.256,389.283,887.310,457.144,0.997879,886.262,457.144,1188.317,313.368,0.996445,1188.317,313.368,895.459,606.794,0.986420,893.943,606.794,1066.175,211.939,0.993941,1066.175,228.316,849.911,647.480,0.988288,849.911,647.480
videos/AfNIkaVQNY4/01_0018_0020.mp4,18,0.300300,0,0.909425,183.777,1058.493,389.797,0.998892,1058.493,387.883,886.849,455.466,0.997973,886.262,456.294,1197.598,330.471,0.997079,1197.598,330.471,885.263,600.052,0.986046,885.263,604.231,1098.772,228.316,0.994443,1098.772,228.316,847.442,653.709,0.977813,847.442,653.709
videos/AfNIkaVQNY4/01_0018_0020.mp4,19,0.316983,0,0.914992,185.879,1059.073,385.073,0.998521,1059.073,387.034,886.262,453.536,0.997769,886.262,456.294,1201.367,350.661,0.996754,1201.367,350.661,881.187,594.000,0.988089,881.187,604.231,1114.496,243.564,0.994518,1114.496,243.564,839.906,658.194,0.980639,839.906,658.194
videos/AfNIkaVQNY4/01_0018_0020.mp4,20,0.333667,0,0.928943,195.567,1064.891,382.528,0.998558,1062.007,387.034,883.770,456.294,0.998165,883.770,456.294,1207.846,370.134,0.996889,1207.846,370.134,869.100,604.231,0.994456,869.100,604.231,1127.713,259.206,0.994825,1127.713,259.206,810.977,682.731,0.992064,810.977,682.731
videos/AfNIkaVQNY4/01_0018_0020.mp4,21,0.350350,0,0.934482,194.743,1062.375,387.034,0.998515,1062.160,387.034,881.024,458.004,0.998259,881.024,457.813,1209.022,393.041,0.996707,1207.846,393.041,863.608,607.925,0.994888,863.608,607.925,1139.555,284.115,0.994762,1139.555,284.115,805.683,687.349,0.992795,810.977,687.349
videos/AfNIkaVQNY4/01_0018_0020.mp4,22,0.367033,0,0.935688,195.328,1062.007,389.772,0.998017,1062.375,389.772,878.913,457.813,0.997949,878.913,458.004,1208.501,417.482,0.994992,1207.846,417.482,853.718,610.158,0.992613,853.718,608.149,1146.798,314.175,0.994440,1140.140,314.175,804.962,700.001,0.989833,810.977,700.001
videos/AfNIkaVQNY4/01_0018_0020.mp4,23,0.383717,0,0.932405,195.716,1062.160,396.008,0.998221,1062.375,396.008,876.591,458.206,0.997607,878.913,458.206,1202.290,432.353,0.995563,1204.066,432.353,851.704,608.149,0.991812,853.718,610.158,1150.038,348.819,0.994169,1140.140,348.819,811.857,710.669,0.988728,811.857,710.669
videos/AfNIkaVQNY4/01_0018_0020.mp4,24,0.400400,0,0.936049,195.718,1063.183,400.044,0.998108,1062.160,400.044,876.635,459.251,0.997726,878.018,459.251,1200.406,449.595,0.994391,1203.044,449.595,850.000,610.735,0.991882,853.718,610.735,1140.140,379.235,0.992899,1140.140,379.235,816.670,719.755,0.990955,816.670,719.755
videos/AfNIkaVQNY4/01_0018_0020.mp4,25,0.417083,0,0.937004,194.176,1064.707,403.006,0.998492,1062.160,403.006,878.995,459.710,0.997283,878.018,459.710,1204.066,466.241,0.994797,1202.290,466.241,854.864,612.875,0.988873,854.522,612.875,1132.050,402.149,0.991630,1132.342,402.149,822.137,730.797,0.987792,822.137,730.797
videos/AfNIkaVQNY4/01_0018_0020.mp4,26,0.433767,0,0.936045,191.034,1060.612,403.750,0.998323,1061.336,403.750,878.018,459.909,0.997378,878.995,459.909,1203.044,470.899,0.992665,1200.504,470.899,854.522,619.174,0.988608,854.864,619.174,1132.342,442.397,0.983874,1132.050,442.397,836.547,747.580,0.984736,836.547,747.580
videos/AfNIkaVQNY4/01_0018_0020.mp4,27,0.450450,0,0.933128,188.171,1059.483,406.980,0.997650,1061.336,406.980,879.548,462.040,0.997594,878.995,462.040,1200.504,477.064,0.993190,1200.504,476.800,861.561,629.968,0.992546,861.561,627.797,1121.979,466.298,0.992182,1121.979,466.298,848.911,776.404,0.990952,848.911,776.404
videos/AfNIkaVQNY4/01_0018_0020.mp4,28,0.467133,0,0.933074,189.002,1061.336,407.039,0.997754,1060.612,407.039,880.551,462.161,0.997104,878.714,462.161,1196.994,476.800,0.994337,1196.994,476.800,866.805,629.867,0.989294,866.805,629.482,1104.973,486.516,0.995607,1104.973,486.516,865.098,784.982,0.989586,865.098,776.404
videos/AfNIkaVQNY4/01_0018_0020.mp4,29,0.483817,0,0.931799,190.655,1061.446,408.568,0.998228,1059.675,408.568,878.714,462.961,0.996683,878.714,462.961,1196.749,477.091,0.994998,1196.749,476.800,872.596,627.797,0.985275,872.596,629.867,1095.100,492.115,0.995839,1095.100,489.004,885.142,783.857,0.987192,885.142,783.857
videos/AfNIkaVQNY4/01_0018_0020.mp4,30,0.500500,0,0.933329,189.847,1059.675,408.860,0.998268,1059.675,408.767,878.265,464.830,0.996915,878.714,464.830,1195.526,471.982,0.995037,1195.526,471.982,876.710,629.482,0.985658,876.710,629.867,1081.663,490.741,0.996250,1081.663,489.004,906.261,776.215,0.988885,906.261,783.857
videos/AfNIkaVQNY4/01_0018_0020.mp4,31,0.517183,0,0.931444,188.383,1057.737,409.946,0.997941,1057.737,408.767,878.573,468.157,0.997318,878.714,468.157,1192.010,466.514,0.994653,1193.240,466.514,887.163,640.416,0.988593,887.163,640.416,1074.752,489.004,0.996321,1074.752,489.004,925.563,787.693,0.990116,925.563,783.857
videos/AfNIkaVQNY4/01_0018_0020.mp4,32,0.533867,0,0.927312,185.606,1056.566,408.767,0.997565,1056.566,408.860,881.323,469.917,0.997210,881.323,469.917,1193.240,455.474,0.993534,1192.010,455.474,897.722,641.970,0.986857,897.722,641.970,1068.431,483.341,0.996417,1068.431,483.341,944.731,781.695,0.989767,944.731,786.366
videos/AfNIkaVQNY4/01_0018_0020.mp4,33,0.550550,0,0.924291,181.948,1054.109,408.669,0.997120,1054.340,408.767,884.699,475.042,0.997802,884.699,475.042,1189.750,443.543,0.993124,1189.750,443.543,908.925,651.028,0.991418,908.925,647.712,1060.071,475.803,0.996147,1060.071,475.803,966.497,786.366,0.991484,966.497,787.693
videos/AfNIkaVQNY4/01_0018_0020.mp4,34,0.567233,0,0.919885,181.050,1054.340,409.691,0.997245,1054.109,408.669,885.701,475.569,0.997507,885.701,475.042,1187.030,431.112,0.992818,1187.030,431.112,914.553,647.712,0.989692,914.553,649.062,1051.577,462.847,0.995678,1053.944,462.847,986.734,789.553,0.991205,986.734,786.366
videos/AfNIkaVQNY4/01_0018_0020.mp4,35,0.583917,0,0.918808,179.226,1052.232,404.513,0.997758,1052.232,404.513,888.606,477.646,0.997307,886.692,475.275,1183.946,417.216,0.996075,1183.946,417.216,927.885,654.132,0.991797,927.885,649.062,1053.944,453.721,0.996737,1051.577,453.721,1018.369,792.919,0.992344,1018.369,786.366
videos/AfNIkaVQNY4/01_0018_0020.mp4,36,0.600600,0,0.919429,179.955,1051.348,397.611,0.997503,1051.348,399.594,888.804,474.834,0.997590,886.692,475.275,1182.067,401.227,0.995481,1182.067,401.227,933.827,649.062,0.993105,933.827,647.712,1051.108,442.202,0.996541,1051.577,442.202,1032.284,779.598,0.993843,1032.284,779.598
videos/AfNIkaVQNY4/01_0018_0020.mp4,37,0.617283,0,0.918432,180.799,1050.648,399.074,0.997125,1050.648,399.594,886.692,475.275,0.997870,886.692,474.834,1179.002,381.315,0.993255,1179.002,381.315,942.043,646.293,0.993186,933.827,646.293,1047.158,420.142,0.994951,1051.108,420.142,1044.019,766.369,0.993285,1044.019,766.369
videos/AfNIkaVQNY4/01_0018_0020.mp4,38,0.633967,0,0.916717,181.750,1048.667,399.594,0.996794,1048.667,399.074,883.035,474.419,0.997023,883.035,474.834,1178.960,362.897,0.992024,1178.960,362.897,942.168,633.683,0.990622,933.827,634.497,1054.432,397.346,0.994884,1047.158,397.346,1054.497,736.855,0.994724,1054.497,736.855
videos/AfNIkaVQNY4/01_0018_0020.mp4,39,0.650650,0,0.916325,179.535,1046.289,400.868,0.996006,1047.903,399.074,882.181,473.680,0.996384,882.181,474.419,1176.739,342.573,0.988277,1176.739,342.573,929.560,625.865,0.987965,933.393,633.683,1045.757,376.168,0.993950,1045.757,376.168,1058.472,716.059,0.994720,1058.472,716.059
videos/AfNIkaVQNY4/01_0018_0020.mp4,40,0.667333,0,0.919094,186.521,1047.903,391.540,0.996806,1046.289,391.540,881.322,475.450,0.996196,881.322,474.149,1167.991,326.209,0.992720,1167.991,326.209,928.208,634.497,0.988747,933.393,631.674,1039.410,358.547,0.995356,1039.410,358.547,1065.755,684.896,0.994557,1065.755,684.896
videos/AfNIkaVQNY4/01_0018_0020.mp4,41,0.684017,0,0.919605,189.723,1045.567,382.830,0.996266,1046.289,382.830,879.267,474.149,0.997016,881.322,473.680,1162.969,306.338,0.992940,1162.969,306.338,933.393,630.357,0.992115,933.393,630.357,1027.891,337.488,0.994801,1030.789,337.488,1088.527,656.672,0.993628,1088.527,656.672
videos/AfNIkaVQNY4/01_0018_0020.mp4,42,0.700700,0,0.913729,185.670,1044.655,379.994,0.994343,1047.903,382.830,880.708,467.142,0.997048,881.322,467.142,1159.109,297.998,0.990823,1160.428,297.998,943.107,631.674,0.994406,939.578,630.357,1030.789,306.763,0.993587,1027.891,306.763,1104.307,631.260,0.994540,1088.527,631.260
videos/AfNIkaVQNY4/01_0018_0020.mp4,43,0.717383,0,0.899214,192.259,1056.856,378.930,0.991220,1045.567,379.994,883.526,462.120,0.996843,882.592,463.590,1160.428,279.672,0.984260,1160.428,279.672,951.365,627.115,0.993003,939.578,628.315,1019.116,288.971,0.991006,1027.891,288.971,1113.284,594.984,0.990344,1088.527,594.984
videos/AfNIkaVQNY4/01_0018_0020.mp4,44,0.734067,0,0.902373,183.710,1050.186,388.347,0.993208,1044.655,379.994,882.592,463.590,0.997565,882.592,463.104,1155.371,278.820,0.983550,1160.428,278.820,939.578,628.315,0.975704,939.578,627.115,1017.489,264.053,0.983274,1030.789,264.053,1038.279,589.516,0.901497,1043.078,592.997
videos/AfNIkaVQNY4/01_0018_0020.mp4,45,0.750750,0,0.896837,180.516,1043.377,379.141,0.994704,1043.377,381.700,882.968,461.936,0.998102,882.592,462.120,1162.427,269.128,0.988439,1162.427,274.466,933.172,623.862,0.991244,934.161,623.862,1036.970,253.056,0.992282,1036.970,253.056,1024.348,592.997,0.989073,1038.279,589.516
videos/AfNIkaVQNY4/01_0018_0020.mp4,46,0.767433,0,0.897487,177.015,1038.596,381.700,0.995562,1043.377,381.700,881.410,463.104,0.998223,882.592,461.936,1166.673,273.156,0.989713,1166.673,274.466,934.161,622.378,0.993024,933.172,623.175,1047.017,235.386,0.990458,1041.415,235.386,1043.078,571.719,0.989841,1024.348,571.719
videos/AfNIkaVQNY4/01_0018_0020.mp4,47,0.784117,0,0.903045,177.914,1039.654,381.983,0.997230,1043.377,380.011,880.547,461.597,0.998609,882.968,461.597,1170.350,274.466,0.993783,1170.350,274.466,926.929,623.175,0.994653,926.929,622.378,1041.415,217.053,0.992655,1044.636,217.053,1022.484,565.086,0.992293,1022.484,571.719
videos/AfNIkaVQNY4/01_0018_0020.mp4,48,0.800800,0,0.903165,180.230,1046.715,380.011,0.998073,1046.715,380.011,883.417,456.279,0.997703,882.117,456.279,1176.094,286.671,0.995667,1176.094,286.671,916.373,617.369,0.979972,916.373,617.369,1044.636,205.282,0.993794,1047.017,205.282,996.673,570.746,0.965145,996.673,571.719
videos/AfNIkaVQNY4/01_0018_0020.mp4,49,0.817483,0,0.899600,179.197,1049.244,375.098,0.998842,1049.244,378.072,885.869,448.719,0.996961,882.117,455.161,1183.013,302.713,0.997143,1183.013,302.713,899.891,600.242,0.951502,899.891,606.806,1061.272,197.603,0.993142,1061.272,205.282,927.208,622.452,0.887247,927.208,620.081
videos/AfNIkaVQNY4/01_0018_0020.mp4,50,0.834167,0,0.911709,187.968,1053.551,378.072,0.998894,1053.551,376.901,882.117,455.161,0.997108,882.117,450.655,1190.437,317.464,0.997111,1190.437,317.464,894.329,606.806,0.972106,894.329,600.242,1086.930,202.072,0.994948,1086.930,205.282,868.577,620.081,0.969139,868.577,622.452
videos/AfNIkaVQNY4/01_0018_0020.mp4,51,0.850850,0,0.915438,189.320,1055.754,376.901,0.998844,1055.308,376.901,881.392,450.655,0.997882,881.392,450.655,1194.987,333.229,0.997181,1194.987,333.229,885.120,599.091,0.988579,885.120,600.242,1111.050,225.173,0.995122,1111.050,225.173,845.355,638.858,0.985206,845.355,638.858
videos/AfNIkaVQNY4/01_0018_0020.mp4,52,0.867533,0,0.921539,190.301,1055.308,376.660,0.998715,1055.754,378.072,879.787,450.193,0.997634,879.787,455.072,1197.587,352.017,0.996621,1197.587,352.017,878.733,589.740,0.988482,878.733,602.259,1122.594,242.385,0.994835,1122.594,242.385,841.171,645.299,0.988064,841.171,645.299
videos/AfNIkaVQNY4/01_0018_0020.mp4,53,0.884217,0,0.921749,195.650,1056.989,381.207,0.998720,1055.754,381.207,876.626,457.025,0.998407,876.626,454.325,1203.438,374.811,0.997350,1200.140,374.811,862.316,619.053,0.993101,862.325,599.091,1129.563,260.867,0.995141,1129.563,260.867,810.306,654.023,0.984685,810.602,654.023
videos/AfNIkaVQNY4/01_0018_0020.mp4,54,0.900900,0,0.927556,193.698,1056.562,385.039,0.998493,1055.308,385.039,875.968,455.072,0.998287,875.968,455.072,1201.726,392.400,0.996924,1200.140,392.400,862.325,602.259,0.994283,862.316,598.363,1134.623,291.289,0.995015,1129.563,291.289,810.007,671.712,0.988395,810.602,671.712
videos/AfNIkaVQNY4/01_0018_0020.mp4,55,0.917583,0,0.930470,189.967,1052.811,389.270,0.998418,1052.811,389.270,874.330,454.325,0.998195,874.794,456.037,1200.140,409.584,0.996644,1200.140,409.584,857.108,598.363,0.994694,857.108,602.259,1134.239,322.545,0.994788,1129.563,322.545,810.602,683.248,0.990740,810.602,683.248
videos/AfNIkaVQNY4/01_0018_0020.mp4,56,0.934267,0,0.933904,187.638,1052.106,395.606,0.998299,1052.106,395.606,874.465,456.037,0.998106,874.465,456.037,1199.427,420.653,0.996156,1199.427,420.653,855.083,598.180,0.994457,855.083,602.259,1123.570,347.033,0.994820,1123.570,347.033,816.878,691.643,0.991326,816.878,691.643
videos/AfNIkaVQNY4/01_0018_0020.mp4,57,0.950950,0,0.936784,184.125,1051.375,406.352,0.998569,1051.375,399.568,874.794,458.520,0.998231,874.330,456.037,1196.728,431.040,0.994771,1196.728,431.040,853.034,604.125,0.993732,853.034,604.125,1102.603,379.777,0.989475,1115.313,379.777,822.432,703.552,0.992154,822.432,703.552
videos/AfNIkaVQNY4/01_0018_0020.mp4,58,0.967633,0,0.929043,185.388,1051.065,401.101,0.998136,1051.065,399.568,874.112,456.385,0.998137,874.112,456.263,1195.353,442.686,0.986753,1195.353,442.686,850.555,610.074,0.993437,853.034,610.074,1115.313,428.458,0.954915,1102.603,428.458,822.665,718.344,0.988600,822.665,718.344
videos/AfNIkaVQNY4/01_0018_0020.mp4,59,0.984317,0,0.935884,185.340,1049.500,399.568,0.998268,1049.500,401.101,872.777,455.422,0.998060,872.777,456.263,1191.708,450.753,0.992720,1191.708,447.289,850.815,611.945,0.991831,853.034,611.945,1078.330,445.754,0.984032,1078.330,445.754,833.740,731.645,0.986267,833.740,731.645
videos/AfNIkaVQNY4/01_0018_0020.mp4,60,1.001000,0,0.935328,184.216,1045.561,399.485,0.997120,1046.393,401.101,870.313,456.263,0.997850,870.313,456.040,1185.488,447.289,0.993691,1185.488,448.845,854.220,622.331,0.992479,854.220,619.649,1056.554,471.625,0.994903,1056.554,471.625,846.995,757.395,0.989621,846.995,757.395
videos/AfNIkaVQNY4/01_0018_0020.mp4,61,1.017683,0,0.932295,186.188,1046.393,401.912,0.997420,1046.257,401.912,868.247,456.040,0.997657,869.765,456.040,1180.712,448.845,0.994361,1180.712,448.915,858.155,622.651,0.991591,858.155,622.331,1053.472,484.440,0.995895,1053.472,484.440,863.762,771.283,0.989896,863.762,769.079
videos/AfNIkaVQNY4/01_0018_0020.mp4,62,1.034367,0,0.929811,184.444,1046.257,401.952,0.997766,1045.561,401.952,869.765,455.524,0.996852,869.750,456.263,1179.082,448.915,0.994246,1179.082,448.845,864.734,619.649,0.984658,864.734,622.651,1042.264,490.845,0.996000,1042.264,490.845,883.101,769.079,0.986591,883.101,771.283
videos/AfNIkaVQNY4/01_0018_0020.mp4,63,1.051050,0,0.926651,185.108,1044.986,403.753,0.997933,1044.986,403.436,869.079,461.389,0.997721,869.230,461.389,1175.297,449.470,0.994453,1175.297,448.845,869.426,628.755,0.990265,869.426,628.755,1036.501,494.605,0.995760,1036.501,490.845,901.883,774.849,0.989161,901.883,774.849
videos/AfNIkaVQNY4/01_0018_0020.mp4,64,1.067733,0,0.926041,184.205,1044.045,404.676,0.998029,1044.045,403.753,869.750,464.279,0.997579,869.230,464.279,1172.335,445.944,0.993980,1172.335,445.944,878.894,633.677,0.990575,878.894,633.677,1031.229,492.858,0.995180,1031.229,490.845,922.224,780.469,0.992307,922.224,777.896
videos/AfNIkaVQNY4/01_0018_0020.mp4,65,1.084417,0,0.924670,183.351,1040.629,403.436,0.997429,1040.629,403.753,869.230,468.550,0.997276,869.230,468.550,1169.690,439.711,0.993983,1169.690,439.711,885.760,640.347,0.990149,885.760,640.347,1027.455,489.354,0.995907,1030.430,489.354,942.418,779.037,0.991438,942.418,779.037
videos/AfNIkaVQNY4/01_0018_0020.mp4,66,1.101100,0,0.921722,181.498,1036.992,404.161,0.997291,1036.992,403.436,868.342,471.233,0.997102,869.750,471.233,1167.651,425.921,0.994599,1167.651,425.921,896.041,642.420,0.990421,896.041,642.413,1030.430,478.742,0.996528,1029.768,478.742,961.407,777.896,0.992320,961.407,779.037
videos/AfNIkaVQNY4/01_0018_0020.mp4,67,1.117783,0,0.922471,177.512,1033.187,400.505,0.996742,1033.187,400.505,871.333,473.400,0.996865,869.589,473.400,1162.686,411.267,0.994560,1162.686,411.267,907.568,642.413,0.990837,907.568,642.413,1029.768,466.638,0.996484,1027.455,466.638,982.741,779.496,0.992588,982.741,777.896
videos/AfNIkaVQNY4/01_0018_0020.mp4,68,1.134467,0,0.919823,176.060,1028.972,396.548,0.996520,1029.417,396.548,870.734,473.734,0.996987,869.593,473.546,1160.736,397.309,0.994189,1160.736,397.309,916.131,643.132,0.991838,916.131,642.420,1024.781,458.098,0.996004,1027.348,458.098,1003.328,775.665,0.992818,1003.328,775.665
videos/AfNIkaVQNY4/01_0018_0020.mp4,69,1.151150,0,0.920172,178.657,1029.417,393.713,0.995835,1028.972,393.713,869.589,473.546,0.997305,869.593,473.734,1158.402,382.250,0.993169,1158.402,382.250,916.632,639.435,0.993198,916.632,642.413,1023.611,447.931,0.995881,1025.302,447.931,1018.719,766.796,0.993394,1018.719,766.796
videos/AfNIkaVQNY4/01_0018_0020.mp4,70,1.167833,0,0.920613,180.318,1027.114,392.933,0.994581,1027.114,392.933,869.593,480.694,0.997437,869.589,480.694,1155.982,365.565,0.991277,1155.982,365.565,929.147,650.618,0.993273,928.569,641.410,1027.348,432.738,0.995390,1025.302,432.738,1036.536,760.303,0.993387,1036.536,760.303
videos/AfNIkaVQNY4/01_0018_0020.mp4,71,1.184517,0,0.918051,182.069,1025.148,392.759,0.995511,1025.148,392.759,866.127,481.423,0.997033,868.035,481.423,1152.835,354.232,0.991037,1152.835,354.232,929.495,641.410,0.991608,929.147,639.743,1025.302,417.494,0.994165,1025.302,417.494,1041.286,733.352,0.993758,1040.348,733.352
videos/AfNIkaVQNY4/01_0018_0020.mp4,72,1.201200,0,0.921362,181.212,1024.925,391.910,0.995951,1024.925,391.910,868.035,482.592,0.996989,866.797,481.423,1150.260,338.497,0.989954,1150.260,338.497,928.569,633.664,0.993085,929.147,639.743,1028.847,393.983,0.991060,1025.302,393.983,1040.348,710.168,0.995895,1041.286,710.168
videos/AfNIkaVQNY4/01_0018_0020.mp4,73,1.217883,0,0.918156,180.915,1020.024,386.128,0.995792,1023.747,387.907,866.797,482.314,0.996352,866.127,481.423,1141.546,321.249,0.992956,1141.546,321.249,930.094,639.743,0.992953,928.569,638.933,1013.486,376.784,0.994099,1018.973,376.784,1077.976,685.508,0.995606,1071.300,685.508
