video,frame,time_seconds,person_index,person_confidence,body_scale_shoulder_px,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,left_shoulder_x_smooth,left_shoulder_y_smooth,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,right_shoulder_x_smooth,right_shoulder_y_smooth,left_elbow_x,left_elbow_y,left_elbow_confidence,left_elbow_x_smooth,left_elbow_y_smooth,right_elbow_x,right_elbow_y,right_elbow_confidence,right_elbow_x_smooth,right_elbow_y_smooth,left_wrist_x,left_wrist_y,left_wrist_confidence,left_wrist_x_smooth,left_wrist_y_smooth,right_wrist_x,right_wrist_y,right_wrist_confidence,right_wrist_x_smooth,right_wrist_y_smooth
videos/AfNIkaVQNY4/07_0117_0123.mp4,10,0.166833,0,0.898778,203.317,911.495,493.984,0.994643,899.605,497.911,729.748,585.121,0.990472,720.388,583.979,949.830,655.765,0.989428,947.685,666.169,847.417,771.078,0.991338,832.757,760.513,994.102,802.387,0.969608,990.200,787.526,995.296,789.977,0.988423,978.808,789.977
videos/AfNIkaVQNY4/07_0117_0123.mp4,11,0.183517,0,0.891379,202.592,906.335,496.804,0.994885,899.605,497.911,723.994,585.098,0.988326,720.388,583.979,949.063,659.349,0.988142,949.063,666.169,841.551,767.370,0.990127,836.323,760.513,990.200,795.276,0.957945,990.715,787.526,988.973,791.148,0.987637,979.138,789.977
videos/AfNIkaVQNY4/07_0117_0123.mp4,12,0.200200,0,0.898109,198.812,899.605,497.911,0.995014,899.605,497.911,720.388,583.979,0.990147,720.388,583.979,947.685,666.169,0.985880,949.063,666.169,832.757,760.513,0.986516,837.374,760.513,990.715,787.526,0.950522,994.102,787.526,978.808,790.434,0.979875,987.446,789.977
videos/AfNIkaVQNY4/07_0117_0123.mp4,13,0.216883,0,0.910219,199.943,895.130,498.183,0.994695,895.130,497.911,713.621,582.038,0.990344,713.621,582.038,949.392,675.869,0.984252,947.685,675.869,836.323,756.591,0.988107,836.323,756.591,1005.368,773.115,0.954821,1004.650,785.695,979.138,788.694,0.984700,987.446,789.521
videos/AfNIkaVQNY4/07_0117_0123.mp4,14,0.233567,0,0.871455,197.798,890.911,499.945,0.994668,890.911,498.183,709.229,578.149,0.986996,709.229,579.805,945.115,681.037,0.987813,945.115,678.111,837.374,751.333,0.992168,834.711,756.591,1013.141,768.693,0.958946,1004.650,785.695,987.446,789.521,0.991258,987.446,789.521
videos/AfNIkaVQNY4/07_0117_0123.mp4,15,0.250250,0,0.894674,200.862,884.517,497.879,0.993424,884.517,498.791,700.878,579.255,0.993315,700.878,579.672,938.373,681.401,0.981036,938.373,678.111,832.279,755.766,0.993649,834.711,756.591,1004.650,785.695,0.943690,1004.650,783.599,988.444,781.702,0.986783,987.446,789.521
videos/AfNIkaVQNY4/07_0117_0123.mp4,16,0.266933,0,0.911702,198.067,876.853,498.791,0.993745,876.853,498.791,696.112,579.805,0.992889,696.112,579.255,932.650,678.111,0.985660,932.650,678.111,834.711,759.385,0.992561,832.279,755.766,1001.722,787.759,0.967292,1001.722,783.599,994.748,789.921,0.986534,987.446,789.921
videos/AfNIkaVQNY4/07_0117_0123.mp4,17,0.283617,0,0.933328,198.944,870.830,499.106,0.994245,870.830,498.791,688.930,579.672,0.991259,688.930,579.255,930.605,666.122,0.989007,930.605,668.804,830.831,756.926,0.987781,830.831,755.766,990.032,783.599,0.976183,990.032,783.599,974.216,802.844,0.980978,974.216,802.844
videos/AfNIkaVQNY4/07_0117_0123.mp4,18,0.300300,0,0.926535,198.821,865.823,498.617,0.995064,865.823,498.791,682.509,575.595,0.991520,682.509,575.595,925.420,661.307,0.990578,928.026,666.122,810.941,752.005,0.987244,810.941,752.005,982.379,763.951,0.978695,987.350,764.502,960.045,805.904,0.981646,960.045,805.904
videos/AfNIkaVQNY4/07_0117_0123.mp4,19,0.316983,0,0.923813,198.594,861.085,499.778,0.995422,861.085,499.106,676.303,572.546,0.991696,676.303,572.546,928.026,668.804,0.987280,925.420,661.307,793.180,748.432,0.990801,793.180,750.610,987.350,764.502,0.969569,982.379,763.951,950.639,820.437,0.991916,954.854,820.437
videos/AfNIkaVQNY4/07_0117_0123.mp4,20,0.333667,0,0.934069,199.425,854.075,496.959,0.996109,854.075,499.778,669.038,571.336,0.992643,669.038,571.336,915.490,650.162,0.990266,915.586,656.717,784.795,750.610,0.992495,784.795,748.432,978.655,727.072,0.975085,978.655,727.072,954.854,836.173,0.994021,950.639,836.173
videos/AfNIkaVQNY4/07_0117_0123.mp4,21,0.350350,0,0.933843,198.178,851.765,500.297,0.996153,851.765,500.297,664.480,565.098,0.994020,664.480,565.098,908.780,642.751,0.990326,915.490,656.717,767.832,747.065,0.992015,767.832,747.065,953.940,682.950,0.985944,965.862,682.950,937.818,843.985,0.994597,937.818,843.985
videos/AfNIkaVQNY4/07_0117_0123.mp4,22,0.367033,0,0.930996,196.503,848.118,503.684,0.996254,849.618,503.684,659.763,559.682,0.993206,659.763,559.682,915.586,656.717,0.988856,915.490,656.717,752.257,745.568,0.991884,752.257,746.596,965.862,649.506,0.980195,953.940,649.506,924.006,851.621,0.994445,924.006,851.621
videos/AfNIkaVQNY4/07_0117_0123.mp4,23,0.383717,0,0.928132,202.139,849.618,505.554,0.996504,848.118,505.554,653.763,555.562,0.992428,653.763,555.562,913.687,667.740,0.991913,915.586,667.204,747.220,746.596,0.989965,747.220,745.568,948.040,642.356,0.989908,948.040,642.356,914.518,863.766,0.993493,914.518,863.766
videos/AfNIkaVQNY4/07_0117_0123.mp4,24,0.400400,0,0.925836,198.914,842.144,506.354,0.997093,842.162,506.354,647.776,548.641,0.993090,647.776,548.641,916.891,669.833,0.994824,916.891,667.204,731.803,741.262,0.989204,731.803,741.262,946.111,612.500,0.993891,946.111,612.500,888.059,869.996,0.992007,888.059,869.996
videos/AfNIkaVQNY4/07_0117_0123.mp4,25,0.417083,0,0.688214,203.164,842.162,510.023,0.997491,842.144,507.482,641.982,544.711,0.992751,641.982,544.711,923.334,667.204,0.995082,922.805,667.204,718.636,736.845,0.986375,718.636,737.053,937.300,575.891,0.993873,937.300,575.891,867.603,871.882,0.988394,867.603,871.882
videos/AfNIkaVQNY4/07_0117_0123.mp4,26,0.433767,0,0.916712,202.327,835.371,509.103,0.997156,835.371,507.888,635.579,541.029,0.993510,635.579,541.029,922.805,657.119,0.994900,923.334,657.119,707.511,737.053,0.988659,707.511,737.053,929.128,543.729,0.994395,929.128,543.729,854.387,877.451,0.989824,854.387,877.451
videos/AfNIkaVQNY4/07_0117_0123.mp4,27,0.450450,0,0.910161,201.048,829.337,507.482,0.997865,829.337,507.888,631.017,540.494,0.991678,631.017,540.494,926.672,651.559,0.996737,926.672,651.559,694.080,736.985,0.987733,694.080,737.053,923.328,497.131,0.994936,923.328,497.131,834.622,881.456,0.990174,834.622,881.456
videos/AfNIkaVQNY4/07_0117_0123.mp4,28,0.467133,0,0.903727,205.950,828.776,507.888,0.997727,828.776,507.482,625.006,537.776,0.991485,625.006,537.776,927.265,630.968,0.996918,927.265,630.968,678.870,738.246,0.987500,678.870,737.623,916.185,465.836,0.994432,916.185,465.836,823.638,888.372,0.987372,823.638,888.372
videos/AfNIkaVQNY4/07_0117_0123.mp4,29,0.483817,0,0.905219,202.581,821.280,507.210,0.997501,821.280,507.210,620.521,534.315,0.993288,620.521,534.315,929.702,610.965,0.996610,929.702,610.965,666.801,737.623,0.989740,666.801,738.246,906.023,441.878,0.993919,906.023,441.878,807.122,892.226,0.986618,807.122,892.226
videos/AfNIkaVQNY4/07_0117_0123.mp4,30,0.500500,0,0.909636,200.932,814.926,502.541,0.997583,815.963,503.795,616.243,532.518,0.993476,616.243,533.210,935.685,593.120,0.997372,935.685,593.120,657.635,739.681,0.990937,657.635,739.681,894.110,419.004,0.994813,894.110,419.004,793.303,899.096,0.986872,793.303,899.096
videos/AfNIkaVQNY4/07_0117_0123.mp4,31,0.517183,0,0.909833,205.077,815.963,503.795,0.997971,814.926,502.541,612.792,531.693,0.992972,612.792,532.518,939.596,566.154,0.997064,939.596,566.154,655.383,744.562,0.989650,655.383,744.562,878.150,402.007,0.991884,878.150,402.007,787.003,904.047,0.986837,787.003,901.936
videos/AfNIkaVQNY4/07_0117_0123.mp4,32,0.533867,0,0.922065,206.545,810.343,495.918,0.998221,810.343,495.918,607.193,533.210,0.994011,607.193,531.693,940.291,535.990,0.997500,939.596,535.990,653.235,749.557,0.990045,653.235,744.562,856.417,386.538,0.994251,856.417,386.538,777.360,906.010,0.989516,777.360,901.936
videos/AfNIkaVQNY4/07_0117_0123.mp4,33,0.550550,0,0.927492,199.942,802.698,491.047,0.998266,804.179,491.047,606.863,531.366,0.995642,606.863,531.366,940.782,505.452,0.997876,939.596,505.452,643.678,745.109,0.992558,643.678,744.562,839.030,382.436,0.995360,839.030,382.436,761.118,901.936,0.990535,761.118,901.936
videos/AfNIkaVQNY4/07_0117_0123.mp4,34,0.567233,0,0.926001,207.515,804.179,473.915,0.997901,802.754,473.915,602.608,523.226,0.996815,602.608,523.226,937.125,471.473,0.996928,937.125,471.473,635.965,736.326,0.993938,635.965,736.326,816.274,377.849,0.993900,816.274,377.849,747.704,893.802,0.990861,747.704,896.254
videos/AfNIkaVQNY4/07_0117_0123.mp4,35,0.583917,0,0.917913,209.895,802.754,463.467,0.997540,802.698,463.467,600.407,519.248,0.997791,600.407,519.248,923.643,431.427,0.995139,923.643,431.427,632.684,726.086,0.994832,632.684,726.086,794.547,375.735,0.987932,794.547,375.735,740.931,896.254,0.989623,740.931,893.802
videos/AfNIkaVQNY4/07_0117_0123.mp4,36,0.600600,0,0.923244,204.405,795.522,462.722,0.997157,795.522,462.722,598.476,517.074,0.997711,598.476,517.074,914.930,384.872,0.991891,914.930,384.872,630.659,717.862,0.994526,630.659,717.862,769.175,359.173,0.976272,769.175,359.173,732.208,886.104,0.989898,732.208,886.104
videos/AfNIkaVQNY4/07_0117_0123.mp4,37,0.617283,0,0.919784,203.058,789.485,455.898,0.996027,789.485,455.898,595.333,515.375,0.997801,595.333,516.872,901.188,361.047,0.986530,901.188,361.047,628.200,715.055,0.995324,628.200,715.055,763.954,357.451,0.959677,763.954,357.451,729.582,882.542,0.990814,729.582,882.542
videos/AfNIkaVQNY4/07_0117_0123.mp4,38,0.633967,0,0.921609,196.467,777.853,450.613,0.996709,777.853,450.613,592.487,515.718,0.998077,592.487,515.718,877.835,321.610,0.989641,877.835,321.610,623.230,708.302,0.995255,623.230,709.153,744.513,327.774,0.962916,744.513,327.774,724.294,868.704,0.990470,724.470,868.704
videos/AfNIkaVQNY4/07_0117_0123.mp4,39,0.650650,0,0.920054,199.739,773.388,441.514,0.996275,773.388,449.145,588.410,516.872,0.997929,588.410,515.375,846.629,294.542,0.983696,846.629,301.137,618.515,709.153,0.995827,618.515,708.302,704.884,310.634,0.907439,744.513,310.634,724.470,864.415,0.991543,724.470,864.415
videos/AfNIkaVQNY4/07_0117_0123.mp4,40,0.667333,0,0.913845,192.217,766.702,449.145,0.994128,766.702,445.205,585.966,514.581,0.997635,588.254,514.581,819.766,276.400,0.966700,819.766,301.137,611.498,702.056,0.995511,611.498,704.037,699.537,298.584,0.840950,740.111,298.584,724.020,856.977,0.991900,724.470,856.977
videos/AfNIkaVQNY4/07_0117_0123.mp4,41,0.684017,0,0.908498,185.690,761.436,445.205,0.981534,761.436,441.514,588.254,512.201,0.997926,586.814,512.201,795.309,301.137,0.831515,795.309,301.137,607.422,704.037,0.994565,607.422,702.498,758.894,262.281,0.647324,722.886,287.021,729.912,849.733,0.988676,729.912,849.733
videos/AfNIkaVQNY4/07_0117_0123.mp4,42,0.700700,0,0.916469,184.994,757.491,439.170,0.979866,757.491,442.471,586.814,510.531,0.997705,586.776,510.621,779.034,337.317,0.888324,779.034,334.591,605.848,702.498,0.994022,605.848,702.056,740.111,287.021,0.831224,722.886,281.447,734.034,833.042,0.989883,733.956,833.042
videos/AfNIkaVQNY4/07_0117_0123.mp4,43,0.717383,0,0.914184,180.620,751.638,436.200,0.977397,751.638,439.634,586.776,509.984,0.997670,586.776,510.621,759.229,334.591,0.897607,759.229,334.591,601.224,696.456,0.993953,601.224,696.802,722.886,281.447,0.856993,722.886,269.094,733.956,816.982,0.989064,733.956,816.982
videos/AfNIkaVQNY4/07_0117_0123.mp4,44,0.734067,0,0.912915,176.502,746.217,442.471,0.975283,746.217,439.170,583.402,510.621,0.997844,583.402,510.621,742.321,343.476,0.872048,742.321,334.591,594.253,696.802,0.994788,594.253,696.557,711.584,269.094,0.785918,711.584,269.094,735.411,797.271,0.988054,733.956,797.271
videos/AfNIkaVQNY4/07_0117_0123.mp4,45,0.750750,0,0.915264,178.879,739.982,439.634,0.979640,739.982,438.238,576.080,511.283,0.998102,576.080,511.283,734.047,334.398,0.897488,734.047,334.398,587.483,692.641,0.994859,587.483,696.557,695.476,259.028,0.834590,695.476,259.028,716.101,767.935,0.990552,732.347,767.935
videos/AfNIkaVQNY4/07_0117_0123.mp4,46,0.767433,0,0.914803,183.762,739.890,438.238,0.977068,739.890,439.634,572.874,514.882,0.997723,572.874,514.882,731.105,326.233,0.820963,731.105,331.330,579.915,696.557,0.994750,579.915,696.802,680.243,242.778,0.635396,680.243,259.028,722.817,745.730,0.991426,722.817,745.730
videos/AfNIkaVQNY4/07_0117_0123.mp4,47,0.784117,0,0.915632,188.989,735.923,436.039,0.979810,735.923,439.634,566.556,519.893,0.997868,566.556,519.893,723.927,317.013,0.822115,727.136,326.233,575.309,698.995,0.994647,575.309,698.995,664.402,236.458,0.623876,664.402,242.778,732.347,713.840,0.991071,716.101,713.840
videos/AfNIkaVQNY4/07_0117_0123.mp4,48,0.800800,0,0.911465,193.487,733.743,442.314,0.975660,733.743,438.238,558.988,525.366,0.997870,558.988,525.366,727.136,331.330,0.620908,723.927,317.013,562.127,702.698,0.993848,562.127,702.698,663.303,261.426,0.405801,663.303,238.969,690.810,689.419,0.994160,690.810,689.419
videos/AfNIkaVQNY4/07_0117_0123.mp4,49,0.817483,0,0.908824,192.284,729.719,446.628,0.979461,729.719,437.650,556.129,529.330,0.998169,556.129,529.330,709.010,298.220,0.675064,709.010,298.220,551.063,708.903,0.994007,551.063,708.903,633.540,238.969,0.438162,633.540,236.458,667.593,672.810,0.994146,667.593,672.810
videos/AfNIkaVQNY4/07_0117_0123.mp4,50,0.834167,0,0.912156,191.641,720.158,437.650,0.987022,720.158,439.799,553.526,532.307,0.998711,553.526,532.307,687.809,260.672,0.853037,687.809,260.672,545.058,710.777,0.995312,545.058,710.777,618.178,224.177,0.636896,621.373,236.577,639.667,663.191,0.994018,639.667,663.191
videos/AfNIkaVQNY4/07_0117_0123.mp4,51,0.850850,0,0.908769,193.562,714.630,432.310,0.988705,714.630,439.799,550.996,535.703,0.998710,550.996,535.703,678.462,242.799,0.873165,682.882,242.799,543.228,719.789,0.995768,543.228,719.789,621.373,216.630,0.593894,618.178,236.577,623.183,642.145,0.993619,623.183,642.145
videos/AfNIkaVQNY4/07_0117_0123.mp4,52,0.867533,0,0.905285,192.531,712.525,439.799,0.992666,712.525,438.528,550.085,543.149,0.999067,550.085,543.149,682.569,228.133,0.951771,682.882,228.133,541.068,725.095,0.995816,541.312,725.095,563.670,236.577,0.831362,563.670,236.577,587.221,640.461,0.990582,587.221,641.340
videos/AfNIkaVQNY4/07_0117_0123.mp4,53,0.884217,0,0.898916,192.776,708.221,441.821,0.995161,711.275,439.799,549.121,550.677,0.998791,550.085,548.642,682.882,218.821,0.981502,682.882,218.821,540.258,735.031,0.995525,541.312,735.031,536.232,257.385,0.918636,563.586,240.790,563.516,633.811,0.992831,563.516,641.340
videos/AfNIkaVQNY4/07_0117_0123.mp4,54,0.900900,0,0.897938,196.987,709.413,438.528,0.996527,709.413,439.799,546.076,548.642,0.998602,550.085,549.128,689.180,214.540,0.985649,689.180,218.821,541.312,737.609,0.995687,541.312,737.609,536.849,254.908,0.890388,563.586,254.908,540.848,641.340,0.993591,540.848,641.340
videos/AfNIkaVQNY4/07_0117_0123.mp4,55,0.917583,0,0.893377,186.375,711.275,443.786,0.997252,708.599,438.528,557.526,549.128,0.998523,549.273,550.677,690.533,217.639,0.979976,690.533,218.821,545.168,741.020,0.996759,544.656,741.020,563.586,240.790,0.753556,563.586,257.385,503.635,649.888,0.995918,503.635,649.888
videos/AfNIkaVQNY4/07_0117_0123.mp4,56,0.934267,0,0.898676,208.598,708.599,425.683,0.995121,709.413,438.528,550.888,562.212,0.997334,549.273,561.564,703.678,221.193,0.975735,703.678,221.193,544.656,744.354,0.996173,545.168,741.020,564.632,272.868,0.619429,564.632,272.868,477.280,650.427,0.993571,477.280,650.427
videos/AfNIkaVQNY4/07_0117_0123.mp4,57,0.950950,0,0.896586,208.205,708.151,429.531,0.961693,709.467,440.863,549.273,564.094,0.990732,549.273,562.212,711.302,229.629,0.918090,711.302,229.629,545.574,750.139,0.992831,545.168,741.020,577.751,300.044,0.631466,577.751,300.044,459.590,654.966,0.993537,459.590,654.966
videos/AfNIkaVQNY4/07_0117_0123.mp4,58,0.967633,0,0.912419,208.887,709.467,440.863,0.983698,709.467,440.863,538.982,561.564,0.996757,543.201,562.568,750.966,265.473,0.965528,750.966,265.473,545.481,738.377,0.995715,544.656,738.377,596.159,325.531,0.901108,596.159,325.531,449.040,666.216,0.993351,449.040,666.216
videos/AfNIkaVQNY4/07_0117_0123.mp4,59,0.984317,0,0.928299,211.531,717.375,442.532,0.993492,717.375,442.532,543.201,562.568,0.998490,540.879,564.094,755.348,279.100,0.979045,755.348,279.100,541.688,728.586,0.997646,541.688,728.586,609.024,332.285,0.889676,609.024,332.285,433.626,670.574,0.994817,433.626,670.574
videos/AfNIkaVQNY4/07_0117_0123.mp4,60,1.001000,0,0.927651,220.617,726.211,444.511,0.994426,726.211,444.511,540.879,564.193,0.999240,540.246,564.193,775.047,299.171,0.981558,775.047,299.171,539.251,726.849,0.998284,539.741,726.849,643.372,365.051,0.947404,643.372,365.051,431.408,674.297,0.995163,431.408,674.297
videos/AfNIkaVQNY4/07_0117_0123.mp4,61,1.017683,0,0.928948,217.195,726.701,458.030,0.994924,726.701,445.843,538.565,566.559,0.999242,540.879,564.193,783.255,325.607,0.984233,783.255,325.607,539.506,724.182,0.998534,539.741,726.849,643.971,412.494,0.948567,643.971,388.457,429.194,677.609,0.995763,431.408,677.609
videos/AfNIkaVQNY4/07_0117_0123.mp4,62,1.034367,0,0.927418,224.809,741.727,465.485,0.994595,736.777,446.458,540.246,565.207,0.999263,540.879,564.193,796.131,350.648,0.972389,796.131,350.648,539.741,722.613,0.998215,539.741,726.849,696.369,388.457,0.937381,696.369,412.494,430.926,683.087,0.995081,431.408,683.087
videos/AfNIkaVQNY4/07_0117_0123.mp4,63,1.051050,0,0.926571,222.079,736.777,445.843,0.993246,740.310,456.585,546.558,560.456,0.998733,546.558,560.456,807.997,392.499,0.971982,807.997,392.499,544.078,728.510,0.997794,544.078,728.510,697.881,482.033,0.940358,696.369,482.033,432.714,688.928,0.995161,432.714,688.928
videos/AfNIkaVQNY4/07_0117_0123.mp4,64,1.067733,0,0.921185,212.151,740.310,446.458,0.994336,741.727,447.288,557.416,553.966,0.998501,557.416,553.966,823.562,458.324,0.986129,818.381,458.324,549.674,729.302,0.996981,547.085,728.510,713.216,576.253,0.980434,696.369,576.253,437.698,691.147,0.993757,437.698,691.147
videos/AfNIkaVQNY4/07_0117_0123.mp4,65,1.084417,0,0.919167,213.668,748.847,456.585,0.992357,748.847,447.288,557.835,552.338,0.998222,557.835,552.338,822.069,525.031,0.980203,818.381,525.031,547.085,732.248,0.996024,549.674,728.510,681.068,663.780,0.986895,685.475,663.780,440.065,704.471,0.992803,440.065,704.471
videos/AfNIkaVQNY4/07_0117_0123.mp4,66,1.101100,0,0.920410,210.869,753.828,447.288,0.994415,753.828,452.003,567.589,546.184,0.997598,567.589,547.850,818.381,553.827,0.990448,818.381,553.827,550.756,728.164,0.995187,550.756,728.164,685.475,700.556,0.992269,681.068,700.556,445.921,712.719,0.991575,445.921,712.719
videos/AfNIkaVQNY4/07_0117_0123.mp4,67,1.117783,0,0.925672,214.563,760.945,452.003,0.995558,760.945,456.585,568.980,547.850,0.997584,568.980,546.184,811.915,600.409,0.992990,811.915,600.409,555.344,724.181,0.994774,555.344,724.181,674.905,743.644,0.993891,674.905,743.644,458.801,721.702,0.992036,458.801,721.702
videos/AfNIkaVQNY4/07_0117_0123.mp4,68,1.134467,0,0.926331,210.393,767.968,460.686,0.996368,767.968,460.686,574.997,544.515,0.997323,574.997,544.515,800.961,635.785,0.994063,800.961,635.785,559.069,721.525,0.993183,559.069,721.525,663.031,775.760,0.994708,663.031,775.760,463.853,731.047,0.990852,463.853,731.047
videos/AfNIkaVQNY4/07_0117_0123.mp4,69,1.151150,0,0.922913,206.763,772.799,475.495,0.996741,772.799,475.495,576.717,541.090,0.997823,576.717,541.090,792.770,662.774,0.994224,792.770,662.774,559.601,713.264,0.993826,559.601,713.264,648.898,801.865,0.994927,648.898,801.865,471.627,740.077,0.990470,471.627,740.077
videos/AfNIkaVQNY4/07_0117_0123.mp4,70,1.167833,0,0.932911,194.850,775.200,494.227,0.996236,775.200,494.227,585.196,537.408,0.998017,585.196,537.408,778.369,690.884,0.992804,778.369,690.884,565.190,706.797,0.993131,561.688,706.797,629.200,824.264,0.994811,629.200,824.264,477.145,749.361,0.989234,474.574,749.361
videos/AfNIkaVQNY4/07_0117_0123.mp4,71,1.184517,0,0.935744,188.617,777.949,506.231,0.996222,777.949,506.231,591.171,532.501,0.997969,591.171,532.898,765.348,709.092,0.993141,765.348,709.092,561.805,701.136,0.992359,561.805,701.136,607.175,841.193,0.994753,607.175,841.193,474.574,759.432,0.987339,477.145,759.432
videos/AfNIkaVQNY4/07_0117_0123.mp4,72,1.201200,0,0.939529,188.928,783.998,518.280,0.995962,783.998,518.280,595.625,532.756,0.998051,595.625,532.756,752.137,726.331,0.991752,752.137,726.331,561.688,698.768,0.992374,564.552,698.768,591.271,847.330,0.993988,591.271,847.330,482.031,769.013,0.986723,480.615,769.013
videos/AfNIkaVQNY4/07_0117_0123.mp4,73,1.217883,0,0.943607,184.873,785.001,525.006,0.996501,785.001,525.006,600.297,532.898,0.997622,600.297,532.501,743.320,734.430,0.993731,743.320,734.430,564.552,698.629,0.992141,564.552,698.629,573.283,848.080,0.993397,573.283,847.330,480.615,780.137,0.986363,482.031,780.137
videos/AfNIkaVQNY4/07_0117_0123.mp4,74,1.234567,0,0.946210,179.636,787.381,530.919,0.996770,787.381,530.919,607.748,529.893,0.997352,607.748,529.893,731.326,743.429,0.995450,731.326,743.429,568.913,693.408,0.992424,568.913,693.408,556.634,848.110,0.994455,556.634,847.330,482.331,786.885,0.986378,482.031,786.885
videos/AfNIkaVQNY4/07_0117_0123.mp4,75,1.251250,0,0.943131,178.071,790.952,534.033,0.996514,790.952,534.033,612.994,527.697,0.997444,612.994,529.704,724.011,748.836,0.995394,724.011,748.836,570.147,688.202,0.993105,569.861,689.397,548.315,836.400,0.994389,548.315,836.400,485.623,793.606,0.985539,482.331,793.606
videos/AfNIkaVQNY4/07_0117_0123.mp4,76,1.267933,0,0.942549,183.008,800.625,541.444,0.996951,800.625,541.444,618.187,527.011,0.997554,618.187,528.316,720.420,750.071,0.995582,720.420,750.071,569.861,688.851,0.992763,570.147,688.851,541.428,825.056,0.994121,541.428,825.056,479.453,807.158,0.982632,482.527,807.158
