frame,time_seconds,track_id,confidence,center_x,center_y
138,2.302300,11,0.777765,552.959,190.671
139,2.318983,7,0.181491,780.107,619.204
139,2.318983,10,0.335103,395.925,447.310
139,2.318983,11,0.725338,550.667,182.399
140,2.335667,7,0.578038,783.777,624.163
140,2.335667,10,0.335103,369.860,449.140
140,2.335667,11,0.631452,548.299,175.897
141,2.352350,7,0.365500,786.992,627.925
141,2.352350,10,0.335103,343.796,450.970
141,2.352350,11,0.388758,546.166,171.270
142,2.369033,7,0.407971,789.775,629.194
142,2.369033,10,0.335103,317.731,452.800
142,2.369033,11,0.691889,543.970,168.712
143,2.385717,7,0.619523,792.012,627.662
143,2.385717,10,0.335103,291.667,454.630
143,2.385717,11,0.654679,541.810,167.909
143,2.385717,12,0.370270,538.860,589.340
144,2.402400,7,0.522689,793.548,623.309
144,2.402400,10,0.335103,265.603,456.460
144,2.402400,11,0.568650,539.604,168.950
144,2.402400,12,0.443265,546.588,601.578
145,2.419083,7,0.680572,794.139,616.274
145,2.419083,10,0.335103,239.538,458.290
145,2.419083,11,0.381116,537.466,171.907
145,2.419083,12,0.719416,555.009,607.363
146,2.435767,7,0.413839,793.687,606.202
146,2.435767,10,0.335103,213.474,460.119
146,2.435767,11,0.291023,535.270,176.648
146,2.435767,12,0.348110,563.536,606.201
147,2.452450,7,0.204762,792.017,593.825
147,2.452450,10,0.335103,187.410,461.949
147,2.452450,11,0.344644,533.029,183.528
147,2.452450,12,0.525464,571.263,598.036
148,2.469133,7,0.191334,789.100,578.279
148,2.469133,10,0.335103,161.345,463.779
148,2.469133,11,0.298531,530.908,192.112
148,2.469133,12,0.530837,577.760,583.040
149,2.485817,7,0.385034,784.271,560.344
149,2.485817,11,0.338197,528.818,202.656
149,2.485817,12,0.537014,582.573,560.962
150,2.502500,7,0.385034,782.647,549.997
150,2.502500,11,0.620805,526.722,215.231
150,2.502500,12,0.537014,588.645,554.798
151,2.519183,7,0.385034,781.023,539.650
151,2.519183,11,0.418730,524.428,229.815
151,2.519183,12,0.537014,594.716,548.634
152,2.535867,7,0.385034,779.399,529.304
152,2.535867,11,0.164677,522.561,246.579
152,2.535867,12,0.537014,600.787,542.470
153,2.552550,7,0.385034,777.775,518.957
153,2.552550,11,0.164677,520.464,257.773
153,2.552550,12,0.537014,606.859,536.307
154,2.569233,7,0.385034,776.151,508.611
154,2.569233,11,0.164677,518.366,268.967
154,2.569233,12,0.537014,612.930,530.143
155,2.585917,7,0.385034,774.527,498.264
155,2.585917,11,0.189998,516.251,295.992
155,2.585917,12,0.537014,619.001,523.979
156,2.602600,7,0.385034,772.903,487.917
156,2.602600,11,0.536588,514.616,324.303
156,2.602600,12,0.537014,625.073,517.815
157,2.619283,7,0.385034,771.279,477.571
157,2.619283,11,0.307696,512.887,353.500
157,2.619283,12,0.537014,631.144,511.651
158,2.635967,7,0.385034,769.655,467.224
158,2.635967,11,0.449097,511.231,383.401
158,2.635967,12,0.537014,637.215,505.487
159,2.652650,7,0.385034,768.031,456.877
159,2.652650,11,0.379437,509.548,414.804
159,2.652650,12,0.537014,643.287,499.323
160,2.669333,7,0.385034,766.407,446.531
160,2.669333,11,0.273756,508.335,447.409
160,2.669333,12,0.537014,649.358,493.159
161,2.686017,7,0.385034,764.782,436.184
161,2.686017,11,0.273756,506.689,475.020
161,2.686017,12,0.537014,655.430,486.996
162,2.702700,7,0.385034,763.158,425.837
162,2.702700,11,0.273756,505.044,502.631
162,2.702700,12,0.537014,661.501,480.832
163,2.719383,7,0.385034,761.534,415.491
163,2.719383,11,0.273756,503.399,530.242
163,2.719383,12,0.537014,667.572,474.668
164,2.736067,7,0.385034,759.910,405.144
164,2.736067,11,0.273756,501.753,557.853
165,2.752750,11,0.273756,500.108,585.464
166,2.769433,11,0.273756,498.463,613.075
166,2.769433,13,0.606011,586.642,121.005
167,2.786117,11,0.273756,496.817,640.686
167,2.786117,13,0.409091,586.791,111.744
168,2.802800,11,0.273756,495.172,668.297
168,2.802800,13,0.688809,587.050,104.929
169,2.819483,11,0.273756,493.527,695.908
169,2.819483,13,0.606485,587.226,100.711
170,2.836167,11,0.273756,491.881,723.520
170,2.836167,13,0.612884,587.448,98.379
171,2.852850,11,0.273756,490.236,751.131
171,2.852850,13,0.712087,587.736,98.213
172,2.869533,11,0.273756,488.591,778.742
172,2.869533,13,0.671149,588.042,100.263
173,2.886217,11,0.273756,486.945,806.353
173,2.886217,13,0.866066,588.279,104.231
174,2.902900,11,0.273756,485.300,833.964
174,2.902900,13,0.818947,588.524,110.314
175,2.919583,11,0.273756,483.655,861.575
175,2.919583,13,0.686517,588.939,118.358
176,2.936267,13,0.842968,589.282,128.202
177,2.952950,13,0.532781,589.635,140.010
178,2.969633,13,0.276314,590.057,153.913
179,2.986317,13,0.643103,590.515,169.889
179,2.986317,14,0.711033,445.533,371.869
180,3.003000,13,0.227480,590.909,188.078
180,3.003000,14,0.560659,445.749,337.482
180,3.003000,15,0.644723,624.318,403.817
181,3.019683,13,0.285795,591.399,207.906
181,3.019683,14,0.212644,446.261,304.819
181,3.019683,15,0.372896,627.918,416.470
182,3.036367,13,0.588063,591.767,229.687
182,3.036367,14,0.639744,447.062,274.307
182,3.036367,15,0.226012,631.718,430.810
183,3.053050,13,0.217057,592.011,253.644
183,3.053050,14,0.639744,446.515,243.028
183,3.053050,15,0.226012,635.287,440.881
184,3.069733,13,0.668204,592.624,279.588
184,3.069733,14,0.323697,448.342,218.006
184,3.069733,15,0.226012,638.856,450.953
185,3.086417,13,0.585755,593.073,307.875
185,3.086417,14,0.331766,450.367,194.928
185,3.086417,15,0.291380,641.839,475.020
186,3.103100,13,0.274199,593.352,337.643
186,3.103100,14,0.220129,451.882,174.089
186,3.103100,15,0.578810,645.067,499.634
187,3.119783,13,0.274199,593.743,362.056
187,3.119783,14,0.396904,453.604,154.966
187,3.119783,15,0.216979,648.514,525.054
188,3.136467,13,0.186104,594.651,397.003
188,3.136467,14,0.472664,455.167,137.868
188,3.136467,15,0.325813,652.017,551.818
189,3.153150,13,0.222802,598.224,429.601
189,3.153150,14,0.472456,456.342,122.359
189,3.153150,15,0.168832,656.140,574.968
190,3.169833,13,0.246335,604.564,460.167
190,3.169833,14,0.491909,457.600,108.651
190,3.169833,15,0.168832,659.745,596.562
191,3.186517,13,0.246335,607.228,489.318
191,3.186517,14,0.259445,458.844,97.038
191,3.186517,15,0.478750,660.635,609.143
192,3.203200,13,0.331916,621.709,516.526
192,3.203200,14,0.219381,460.159,87.228
192,3.203200,15,0.478750,663.519,628.344
193,3.219883,13,0.471049,637.237,539.246
193,3.219883,14,0.422448,461.323,79.209
193,3.219883,15,0.332147,656.632,634.297
194,3.236567,13,0.256846,652.487,557.262
194,3.236567,14,0.422448,462.547,66.092
194,3.236567,15,0.298145,650.431,639.461
195,3.253250,13,0.286554,667.208,571.004
195,3.253250,14,0.179951,464.315,63.926
195,3.253250,15,0.415928,646.146,643.844
196,3.269933,13,0.347644,681.440,581.611
196,3.269933,14,0.179951,465.683,53.715
196,3.269933,15,0.234307,642.456,649.375
197,3.286617,13,0.347644,693.594,600.415
197,3.286617,14,0.179951,467.051,43.505
197,3.286617,15,0.219958,640.149,653.262
198,3.303300,13,0.197154,706.189,601.175
198,3.303300,14,0.179951,468.420,33.294
198,3.303300,15,0.368793,638.527,654.726
199,3.319983,13,0.303942,717.086,601.377
199,3.319983,14,0.179951,469.788,23.084
199,3.319983,15,0.394781,636.741,653.451
200,3.336667,13,0.559769,726.359,599.302
200,3.336667,14,0.179951,471.156,12.873
200,3.336667,15,0.418242,633.983,649.332
201,3.353350,13,0.477052,733.593,596.176
201,3.353350,14,0.179951,472.525,2.663
201,3.353350,15,0.182759,630.830,642.716
202,3.370033,13,0.394063,738.908,592.086
202,3.370033,14,0.179951,473.893,-7.548
202,3.370033,15,0.228649,627.287,633.458
203,3.386717,13,0.339652,742.054,586.633
203,3.386717,14,0.179951,475.262,-17.758
203,3.386717,15,0.311599,623.402,620.751
204,3.403400,13,0.390489,743.355,579.939
204,3.403400,14,0.179951,476.630,-27.969
204,3.403400,15,0.181410,619.928,604.517
205,3.420083,13,0.428423,742.858,571.334
205,3.420083,14,0.179951,477.998,-38.179
205,3.420083,15,0.593001,616.736,583.683
206,3.436767,13,0.387506,740.900,559.906
206,3.436767,14,0.179951,479.367,-48.390
206,3.436767,15,0.707285,612.895,557.431
207,3.453450,13,0.387506,743.383,554.278
207,3.453450,14,0.179951,480.735,-58.600
207,3.453450,15,0.620516,609.480,525.469
207,3.453450,16,0.401466,482.335,176.604
208,3.470133,13,0.387506,745.867,548.650
208,3.470133,14,0.179951,482.103,-68.811
208,3.470133,15,0.620516,606.103,505.622
208,3.470133,16,0.168192,484.031,197.963
209,3.486817,13,0.387506,748.351,543.022
209,3.486817,14,0.179951,483.472,-79.021
209,3.486817,15,0.620516,602.726,485.775
209,3.486817,16,0.168192,485.544,214.283
210,3.503500,13,0.387506,750.834,537.394
210,3.503500,14,0.179951,484.840,-89.232
210,3.503500,15,0.620516,599.349,465.928
210,3.503500,16,0.168192,487.057,230.603
211,3.520183,13,0.387506,753.318,531.765
211,3.520183,15,0.620516,595.971,446.081
211,3.520183,16,0.168192,488.570,246.923
212,3.536867,13,0.387506,755.802,526.137
212,3.536867,15,0.620516,592.594,426.234
212,3.536867,16,0.168192,490.084,263.244
213,3.553550,13,0.387506,758.285,520.509
213,3.553550,15,0.620516,589.217,406.387
213,3.553550,16,0.168192,491.597,279.564
214,3.570233,13,0.387506,760.769,514.881
214,3.570233,15,0.620516,585.840,386.540
214,3.570233,16,0.168192,493.110,295.884
215,3.586917,13,0.387506,763.253,509.253
215,3.586917,15,0.620516,582.462,366.692
215,3.586917,16,0.168192,494.623,312.204
216,3.603600,13,0.387506,765.736,503.625
216,3.603600,15,0.620516,579.085,346.845
216,3.603600,16,0.168192,496.136,328.524
217,3.620283,13,0.387506,768.220,497.997
217,3.620283,15,0.620516,575.708,326.998
