video,frame,time_seconds,person_index,person_confidence,body_scale_shoulder_px,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,left_shoulder_x_smooth,left_shoulder_y_smooth,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,right_shoulder_x_smooth,right_shoulder_y_smooth,left_elbow_x,left_elbow_y,left_elbow_confidence,left_elbow_x_smooth,left_elbow_y_smooth,right_elbow_x,right_elbow_y,right_elbow_confidence,right_elbow_x_smooth,right_elbow_y_smooth,left_wrist_x,left_wrist_y,left_wrist_confidence,left_wrist_x_smooth,left_wrist_y_smooth,right_wrist_x,right_wrist_y,right_wrist_confidence,right_wrist_x_smooth,right_wrist_y_smooth
/home/it-admin/.hermes/profiles/juggling-tracker/workspace/juggling-yolo/videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,46,0.767433,0,0.423232,65.878,632.581,389.735,0.980398,632.581,391.369,566.764,392.562,0.993691,567.045,392.641,648.732,417.885,0.883041,648.732,424.688,553.948,437.990,0.978224,553.626,439.296,650.262,391.975,0.896979,647.733,401.640,559.312,462.225,0.970476,559.892,462.225
/home/it-admin/.hermes/profiles/juggling-tracker/workspace/juggling-yolo/videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,46,0.767433,1,0.354887,64.965,631.776,389.921,0.977012,,,566.865,392.572,0.991026,,,648.583,417.958,0.876103,,,553.629,438.552,0.973736,,,649.859,393.133,0.885372,,,559.432,462.382,0.968777,,
/home/it-admin/.hermes/profiles/juggling-tracker/workspace/juggling-yolo/videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,47,0.784117,0,0.873691,65.685,632.831,390.374,0.978033,632.831,391.469,567.193,392.864,0.991324,566.930,392.864,649.551,424.688,0.858118,648.732,424.688,553.626,440.301,0.972652,553.626,440.301,650.743,403.950,0.845835,647.733,401.640,563.430,459.942,0.961391,562.760,459.942
/home/it-admin/.hermes/profiles/juggling-tracker/workspace/juggling-yolo/videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,48,0.800800,0,0.854293,66.398,633.719,391.469,0.984982,633.551,391.469,567.349,393.410,0.994017,566.930,393.410,654.538,413.338,0.855782,649.551,424.688,553.303,440.490,0.972183,553.303,440.490,638.547,394.453,0.767574,645.256,403.950,566.281,452.221,0.942446,563.430,452.221
/home/it-admin/.hermes/profiles/juggling-tracker/workspace/juggling-yolo/videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,49,0.817483,0,0.877223,67.028,633.951,392.602,0.981801,633.551,392.389,566.930,393.625,0.990121,566.930,393.553,648.523,430.001,0.871881,649.551,430.001,551.587,441.956,0.964120,551.615,441.956,645.256,418.717,0.831546,645.256,418.717,562.760,447.981,0.943812,563.530,447.981
/home/it-admin/.hermes/profiles/juggling-tracker/workspace/juggling-yolo/videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,50,0.834167,0,0.880432,66.754,633.551,392.389,0.986030,633.551,392.558,566.810,393.682,0.990785,566.810,393.553,650.128,432.865,0.917819,648.658,432.865,551.615,443.784,0.964618,551.615,443.784,643.922,425.018,0.885461,643.922,425.018,568.133,443.788,0.935653,564.398,443.788
/home/it-admin/.hermes/profiles/juggling-tracker/workspace/juggling-yolo/videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,51,0.850850,0,0.888369,67.482,633.501,392.558,0.988222,633.538,392.558,566.027,393.553,0.990872,566.027,393.553,648.658,439.195,0.951721,648.523,437.652,551.124,447.964,0.974691,551.615,445.991,648.389,435.789,0.946319,643.922,434.123,563.530,439.087,0.965921,564.398,439.087
/home/it-admin/.hermes/profiles/juggling-tracker/workspace/juggling-yolo/videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,52,0.867533,0,0.884272,67.637,633.538,392.707,0.988548,633.501,392.389,565.904,393.277,0.991385,566.027,393.277,648.161,440.596,0.929764,648.658,439.195,551.767,447.992,0.977262,551.767,445.991,637.554,434.123,0.884523,637.554,435.789,564.398,433.567,0.966058,565.254,433.567
/home/it-admin/.hermes/profiles/juggling-tracker/workspace/juggling-yolo/videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,53,0.884217,0,0.888465,67.196,632.997,391.889,0.990291,633.314,391.992,565.806,392.690,0.990742,566.027,392.690,648.330,437.652,0.960422,648.658,440.067,553.406,445.991,0.967750,552.519,445.991,633.242,441.333,0.943132,633.242,441.333,566.439,428.114,0.942966,564.398,428.592
/home/it-admin/.hermes/profiles/juggling-tracker/workspace/juggling-yolo/videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,54,0.900900,0,0.887339,67.140,633.314,391.992,0.991529,632.997,391.889,566.178,392.682,0.990844,566.178,392.682,651.094,441.098,0.970237,648.995,440.067,552.737,444.342,0.962324,552.737,444.656,632.669,450.206,0.954994,632.669,450.206,565.254,428.592,0.919378,564.398,428.114
