video,frame,time_seconds,person_index,person_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,85,1.418083,0,0.908745,632.384949,459.389435,0.979756,555.544739,419.560699,0.957680
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,86,1.434767,0,0.893448,630.059021,458.792206,0.977731,551.544861,414.739014,0.776592
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,87,1.451450,0,0.905746,627.382874,457.875854,0.981800,550.805176,412.741821,0.935719
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,88,1.468133,0,0.895675,623.625732,455.392975,0.969813,548.002441,417.979858,0.918578
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,89,1.484817,0,0.892300,620.955750,451.704132,0.969089,544.708801,416.401611,0.895782
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,90,1.501500,0,0.890511,623.831055,450.193207,0.974473,543.975891,418.901093,0.890671
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,91,1.518183,0,0.895037,624.902222,445.119965,0.964745,545.076965,422.120941,0.921742
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,92,1.534867,0,0.893652,624.760681,440.116852,0.963130,543.548584,424.690582,0.908228
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,93,1.551550,0,0.891394,625.511780,433.072754,0.979258,542.647888,428.675781,0.904391
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,94,1.568233,0,0.884075,625.580750,426.882172,0.970004,566.343445,447.690460,0.620623
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,95,1.584917,0,0.882912,625.083740,419.452667,0.962782,563.510071,453.026855,0.596853
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,96,1.601600,0,0.896577,627.009949,415.123901,0.966175,566.929993,450.958527,0.736879
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,97,1.618283,0,0.900443,630.195190,412.451050,0.976926,548.941956,449.271027,0.898212
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,98,1.634967,0,0.904120,632.753113,404.072174,0.978273,551.072693,453.917328,0.967544
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,99,1.651650,0,0.902466,635.428345,403.742889,0.980879,553.970459,457.903900,0.967230
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,100,1.668333,0,0.908578,636.539978,405.580688,0.980535,556.788391,457.099213,0.972492
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,101,1.685017,0,0.910636,641.122009,404.771454,0.981417,558.070435,457.217987,0.981735
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,102,1.701700,0,0.909913,643.292725,407.211700,0.979250,561.154358,456.437897,0.982306
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,103,1.718383,0,0.905623,646.238525,409.083374,0.953395,561.170837,453.060638,0.978375
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,104,1.735067,0,0.901950,644.502441,421.218262,0.953866,561.882446,450.640137,0.975447
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,105,1.751750,0,0.904623,644.663330,429.453979,0.964101,568.975281,449.387360,0.974372
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,106,1.768433,0,0.895844,642.681519,432.662964,0.902432,565.311340,449.550934,0.950315
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,107,1.785117,0,0.901486,645.779541,436.013458,0.968251,570.157471,436.920074,0.971111
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,108,1.801800,0,0.896645,642.156250,446.053192,0.953535,568.045349,431.960663,0.963534
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,109,1.818483,0,0.902252,642.414795,447.715363,0.960418,571.363953,419.502716,0.959388
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,110,1.835167,0,0.909979,641.892273,452.366211,0.980516,568.605652,417.290741,0.975958
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,111,1.851850,0,0.906462,641.449646,455.716888,0.978115,567.811218,415.503632,0.958777
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,112,1.868533,0,0.884455,638.160583,459.046021,0.981820,562.196228,416.131500,0.962609
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,113,1.885217,0,0.899270,635.606567,460.507721,0.981210,560.899353,416.219452,0.969822
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,114,1.901900,0,0.908302,634.733521,461.490875,0.981365,559.256836,416.460846,0.974653
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,115,1.918583,0,0.909276,633.833374,458.694794,0.982089,555.890076,418.695679,0.977820
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,116,1.935267,0,0.902363,633.788818,454.645477,0.983848,554.849548,419.787811,0.970066
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,117,1.951950,0,0.901797,632.503967,452.115479,0.983697,553.678833,424.992584,0.966683
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,118,1.968633,0,0.897236,629.890747,448.670990,0.975016,553.123840,427.726166,0.945453
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,119,1.985317,0,0.896773,628.704407,441.241302,0.959038,553.837402,431.151123,0.943421
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,120,2.002000,0,0.895106,630.516418,430.831421,0.957372,556.476868,434.947418,0.925978
