video,frame,time_seconds,tracker,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
identical_balls_trick_000_018.mp4,190,3.169833,botsort,,32,sports ball,0.246335,586.498,437.765,635.151,487.395,611.000,463.000,48.653,49.630
identical_balls_trick_000_018.mp4,191,3.186517,botsort,,32,sports ball,0.478750,634.210,576.019,680.265,619.716,657.000,598.000,46.054,43.697
identical_balls_trick_000_018.mp4,191,3.186517,botsort,,32,sports ball,0.259445,435.358,81.008,482.407,130.796,459.000,106.000,47.048,49.788
identical_balls_trick_000_018.mp4,192,3.203200,botsort,,32,sports ball,0.331916,612.711,489.093,660.281,539.099,636.000,514.000,47.570,50.006
identical_balls_trick_000_018.mp4,192,3.203200,botsort,,32,sports ball,0.219381,436.455,70.793,484.098,121.202,460.000,96.000,47.644,50.409
identical_balls_trick_000_018.mp4,193,3.219883,botsort,,32,sports ball,0.471049,626.282,507.108,672.538,556.580,649.000,532.000,46.256,49.472
identical_balls_trick_000_018.mp4,193,3.219883,botsort,,32,sports ball,0.422448,437.139,63.141,485.303,112.641,461.000,88.000,48.164,49.500
identical_balls_trick_000_018.mp4,193,3.219883,botsort,,32,sports ball,0.332147,621.432,594.357,667.386,641.087,644.000,618.000,45.954,46.730
identical_balls_trick_000_018.mp4,194,3.236567,botsort,,32,sports ball,0.298145,619.041,603.220,665.580,649.380,642.000,626.000,46.538,46.160
identical_balls_trick_000_018.mp4,194,3.236567,botsort,,32,sports ball,0.256846,638.950,522.496,683.215,569.379,661.000,546.000,44.266,46.883
identical_balls_trick_000_018.mp4,195,3.253250,botsort,265,32,sports ball,0.415928,619.590,609.021,665.537,654.770,643.000,632.000,45.947,45.749
identical_balls_trick_000_018.mp4,196,3.269933,botsort,265,32,sports ball,0.234307,619.131,618.295,663.007,662.736,641.000,641.000,43.876,44.441
identical_balls_trick_000_018.mp4,196,3.269933,botsort,232,32,sports ball,0.347644,662.870,544.009,707.022,591.012,685.000,568.000,44.152,47.003
identical_balls_trick_000_018.mp4,197,3.286617,botsort,265,32,sports ball,0.219958,618.518,624.300,662.452,667.966,640.000,646.000,43.934,43.666
identical_balls_trick_000_018.mp4,198,3.303300,botsort,265,32,sports ball,0.368793,617.722,625.685,661.637,669.653,640.000,648.000,43.915,43.967
identical_balls_trick_000_018.mp4,199,3.319983,botsort,265,32,sports ball,0.394781,615.798,623.978,659.781,668.108,638.000,646.000,43.983,44.131
identical_balls_trick_000_018.mp4,200,3.336667,botsort,265,32,sports ball,0.418242,612.798,619.492,655.748,663.806,634.000,642.000,42.950,44.315
identical_balls_trick_000_018.mp4,200,3.336667,botsort,268,32,sports ball,0.559769,698.860,562.732,744.261,604.860,722.000,584.000,45.401,42.128
identical_balls_trick_000_018.mp4,201,3.353350,botsort,265,32,sports ball,0.182759,609.669,613.576,651.637,656.748,631.000,635.000,41.968,43.172
identical_balls_trick_000_018.mp4,201,3.353350,botsort,268,32,sports ball,0.477052,703.889,562.414,750.119,604.563,727.000,583.000,46.230,42.149
identical_balls_trick_000_018.mp4,202,3.370033,botsort,268,32,sports ball,0.394063,708.901,560.774,755.332,602.957,732.000,582.000,46.431,42.183
identical_balls_trick_000_018.mp4,203,3.386717,botsort,268,32,sports ball,0.339652,711.719,556.349,758.428,599.787,735.000,578.000,46.709,43.438
identical_balls_trick_000_018.mp4,204,3.403400,botsort,268,32,sports ball,0.390489,713.211,551.050,759.763,594.551,736.000,573.000,46.552,43.501
identical_balls_trick_000_018.mp4,205,3.420083,botsort,268,32,sports ball,0.428423,712.822,542.886,759.757,586.958,736.000,565.000,46.935,44.071
identical_balls_trick_000_018.mp4,206,3.436767,botsort,,32,sports ball,0.707285,589.118,521.219,635.046,556.915,612.000,539.000,45.927,35.696
identical_balls_trick_000_018.mp4,206,3.436767,botsort,,32,sports ball,0.387506,709.756,529.559,756.913,570.494,733.000,550.000,47.157,40.934
identical_balls_trick_000_018.mp4,206,3.436767,botsort,,32,sports ball,0.224804,457.627,139.534,505.555,189.592,482.000,165.000,47.928,50.057
identical_balls_trick_000_018.mp4,207,3.453450,botsort,,32,sports ball,0.620516,585.299,486.327,633.532,523.338,609.000,505.000,48.233,37.011
identical_balls_trick_000_018.mp4,207,3.453450,botsort,,32,sports ball,0.401466,458.245,160.396,506.135,208.816,482.000,185.000,47.890,48.420
identical_balls_trick_000_018.mp4,208,3.470133,botsort,,32,sports ball,0.168192,460.856,181.448,507.787,230.446,484.000,206.000,46.931,48.997
identical_balls_trick_000_018.mp4,210,3.503500,botsort,,32,sports ball,0.333782,580.541,369.325,628.613,417.310,605.000,393.000,48.072,47.985
identical_balls_trick_000_018.mp4,210,3.503500,botsort,,32,sports ball,0.196588,679.141,459.726,726.896,504.766,703.000,482.000,47.755,45.040
identical_balls_trick_000_018.mp4,211,3.520183,botsort,,32,sports ball,0.294117,579.467,335.493,627.122,383.600,603.000,360.000,47.655,48.106
identical_balls_trick_000_018.mp4,212,3.536867,botsort,,32,sports ball,0.677767,577.983,299.655,625.628,349.203,602.000,324.000,47.645,49.548
identical_balls_trick_000_018.mp4,212,3.536867,botsort,,32,sports ball,0.385100,467.538,289.387,514.502,339.096,491.000,314.000,46.964,49.708
identical_balls_trick_000_018.mp4,213,3.553550,botsort,,32,sports ball,0.319165,575.991,267.211,624.364,314.802,600.000,291.000,48.373,47.591
identical_balls_trick_000_018.mp4,218,3.636967,botsort,,32,sports ball,0.234316,570.172,131.743,616.076,178.264,593.000,155.000,45.904,46.521
identical_balls_trick_000_018.mp4,219,3.653650,botsort,,32,sports ball,0.514455,569.286,109.686,614.634,157.051,592.000,133.000,45.348,47.364
identical_balls_trick_000_018.mp4,220,3.670333,botsort,,32,sports ball,0.448833,568.476,89.561,612.940,137.824,591.000,114.000,44.464,48.262
identical_balls_trick_000_018.mp4,221,3.687017,botsort,,32,sports ball,0.517719,565.635,71.645,611.340,119.993,588.000,96.000,45.705,48.348
identical_balls_trick_000_018.mp4,222,3.703700,botsort,,32,sports ball,0.369263,564.087,55.197,610.279,104.047,587.000,80.000,46.192,48.849
identical_balls_trick_000_018.mp4,223,3.720383,botsort,288,32,sports ball,0.633018,563.245,43.604,609.237,93.118,586.000,68.000,45.991,49.513
identical_balls_trick_000_018.mp4,224,3.737067,botsort,288,32,sports ball,0.439742,562.094,31.687,608.253,81.230,585.000,56.000,46.158,49.543
identical_balls_trick_000_018.mp4,225,3.753750,botsort,288,32,sports ball,0.338952,560.262,19.204,606.851,69.436,584.000,44.000,46.589,50.231
identical_balls_trick_000_018.mp4,226,3.770433,botsort,288,32,sports ball,0.259972,558.799,9.463,604.708,59.322,582.000,34.000,45.908,49.858
identical_balls_trick_000_018.mp4,227,3.787117,botsort,288,32,sports ball,0.546050,556.911,2.525,603.221,51.452,580.000,27.000,46.310,48.928
identical_balls_trick_000_018.mp4,228,3.803800,botsort,288,32,sports ball,0.613827,555.276,0.000,601.780,46.326,579.000,23.000,46.504,46.326
identical_balls_trick_000_018.mp4,229,3.820483,botsort,288,32,sports ball,0.496653,554.030,0.000,600.069,43.403,577.000,22.000,46.039,43.403
identical_balls_trick_000_018.mp4,230,3.837167,botsort,288,32,sports ball,0.643884,552.598,0.000,598.194,42.378,575.000,21.000,45.596,42.378
identical_balls_trick_000_018.mp4,231,3.853850,botsort,288,32,sports ball,0.596880,550.650,0.000,596.580,43.040,574.000,22.000,45.930,43.040
identical_balls_trick_000_018.mp4,232,3.870533,botsort,288,32,sports ball,0.738738,548.852,0.000,595.568,45.075,572.000,23.000,46.716,45.075
identical_balls_trick_000_018.mp4,232,3.870533,botsort,290,32,sports ball,0.814149,577.916,341.861,625.654,389.174,602.000,366.000,47.739,47.313
identical_balls_trick_000_018.mp4,233,3.887217,botsort,288,32,sports ball,0.407195,547.439,1.323,594.306,49.653,571.000,25.000,46.867,48.330
identical_balls_trick_000_018.mp4,233,3.887217,botsort,290,32,sports ball,0.881057,577.757,342.685,625.322,389.885,602.000,366.000,47.564,47.200
identical_balls_trick_000_018.mp4,234,3.903900,botsort,288,32,sports ball,0.165749,546.341,6.776,592.589,56.112,569.000,31.000,46.248,49.336
identical_balls_trick_000_018.mp4,234,3.903900,botsort,290,32,sports ball,0.688747,577.290,345.463,624.888,392.189,601.000,369.000,47.599,46.727
identical_balls_trick_000_018.mp4,235,3.920583,botsort,288,32,sports ball,0.767408,545.206,14.517,590.914,64.401,568.000,39.000,45.708,49.884
identical_balls_trick_000_018.mp4,235,3.920583,botsort,290,32,sports ball,0.279220,576.750,350.238,624.391,397.284,601.000,374.000,47.641,47.046
identical_balls_trick_000_018.mp4,236,3.937267,botsort,,32,sports ball,0.574642,419.982,352.832,465.528,394.080,443.000,373.000,45.547,41.248
identical_balls_trick_000_018.mp4,236,3.937267,botsort,,32,sports ball,0.210695,543.999,31.742,589.097,79.770,567.000,56.000,45.098,48.028
identical_balls_trick_000_018.mp4,237,3.953950,botsort,,32,sports ball,0.424738,542.000,44.021,587.302,93.048,565.000,69.000,45.302,49.027
identical_balls_trick_000_018.mp4,238,3.970633,botsort,299,32,sports ball,0.682485,540.697,55.714,586.925,104.897,564.000,80.000,46.229,49.183
identical_balls_trick_000_018.mp4,239,3.987317,botsort,299,32,sports ball,0.717377,538.800,70.706,585.789,119.955,562.000,95.000,46.988,49.248
identical_balls_trick_000_018.mp4,240,4.004000,botsort,,32,sports ball,0.466040,431.628,226.179,475.493,271.944,454.000,249.000,43.865,45.765
identical_balls_trick_000_018.mp4,240,4.004000,botsort,,32,sports ball,0.230163,537.623,94.437,583.493,143.184,561.000,119.000,45.871,48.748
identical_balls_trick_000_018.mp4,240,4.004000,botsort,,32,sports ball,0.156690,537.945,94.595,582.653,143.186,560.000,119.000,44.708,48.592
identical_balls_trick_000_018.mp4,241,4.020683,botsort,,32,sports ball,0.222632,572.665,423.120,618.318,468.807,595.000,446.000,45.653,45.688
identical_balls_trick_000_018.mp4,241,4.020683,botsort,,32,sports ball,0.218772,537.072,114.603,581.033,163.326,559.000,139.000,43.962,48.723
identical_balls_trick_000_018.mp4,241,4.020683,botsort,,32,sports ball,0.198206,433.573,199.765,479.575,245.579,457.000,223.000,46.002,45.814
identical_balls_trick_000_018.mp4,242,4.037367,botsort,,32,sports ball,0.794163,570.857,440.034,618.260,486.958,595.000,463.000,47.403,46.924
identical_balls_trick_000_018.mp4,242,4.037367,botsort,,32,sports ball,0.675133,436.264,175.385,481.892,220.110,459.000,198.000,45.628,44.725
identical_balls_trick_000_018.mp4,242,4.037367,botsort,,32,sports ball,0.551502,535.978,137.348,580.304,186.170,558.000,162.000,44.326,48.823
identical_balls_trick_000_018.mp4,243,4.054050,botsort,,32,sports ball,0.457339,439.510,151.240,484.094,197.291,462.000,174.000,44.584,46.051
identical_balls_trick_000_018.mp4,243,4.054050,botsort,,32,sports ball,0.281599,533.473,161.312,579.253,209.863,556.000,186.000,45.779,48.550
identical_balls_trick_000_018.mp4,243,4.054050,botsort,,32,sports ball,0.258799,570.185,459.181,616.691,506.702,593.000,483.000,46.506,47.520
identical_balls_trick_000_018.mp4,244,4.070733,botsort,,32,sports ball,0.761336,569.440,480.359,615.436,528.081,592.000,504.000,45.996,47.722
identical_balls_trick_000_018.mp4,244,4.070733,botsort,,32,sports ball,0.651579,442.107,130.558,487.579,176.684,465.000,154.000,45.472,46.127
identical_balls_trick_000_018.mp4,244,4.070733,botsort,,32,sports ball,0.490110,532.786,187.098,578.620,235.800,556.000,211.000,45.835,48.702
identical_balls_trick_000_018.mp4,245,4.087417,botsort,,32,sports ball,0.330946,445.555,111.236,491.351,158.162,468.000,135.000,45.796,46.926
identical_balls_trick_000_018.mp4,246,4.104100,botsort,,32,sports ball,0.591367,449.316,92.708,494.630,140.409,472.000,117.000,45.314,47.702
identical_balls_trick_000_018.mp4,246,4.104100,botsort,,32,sports ball,0.492599,531.173,245.226,576.035,294.912,554.000,270.000,44.862,49.686
identical_balls_trick_000_018.mp4,247,4.120783,botsort,,32,sports ball,0.590658,529.584,276.130,574.107,326.821,552.000,301.000,44.524,50.691
identical_balls_trick_000_018.mp4,247,4.120783,botsort,,32,sports ball,0.176437,568.160,535.749,613.711,581.146,591.000,558.000,45.550,45.396
identical_balls_trick_000_018.mp4,247,4.120783,botsort,,32,sports ball,0.171224,452.041,77.288,496.946,124.507,474.000,101.000,44.905,47.219
identical_balls_trick_000_018.mp4,247,4.120783,botsort,,32,sports ball,0.168064,451.716,77.181,497.141,124.706,474.000,101.000,45.426,47.525
identical_balls_trick_000_018.mp4,248,4.137467,botsort,,32,sports ball,0.598856,455.173,64.104,500.851,111.358,478.000,88.000,45.677,47.254
identical_balls_trick_000_018.mp4,248,4.137467,botsort,,32,sports ball,0.582072,528.035,309.213,573.627,359.227,551.000,334.000,45.593,50.015
identical_balls_trick_000_018.mp4,249,4.154150,botsort,,32,sports ball,0.518695,527.771,343.724,572.900,393.530,550.000,369.000,45.130,49.806
identical_balls_trick_000_018.mp4,249,4.154150,botsort,,32,sports ball,0.407364,458.610,51.248,504.257,99.315,481.000,75.000,45.647,48.066
identical_balls_trick_000_018.mp4,249,4.154150,botsort,,32,sports ball,0.401340,570.065,552.160,613.552,596.239,592.000,574.000,43.487,44.079
identical_balls_trick_000_018.mp4,249,4.154150,botsort,,32,sports ball,0.184864,458.864,51.609,504.013,99.431,481.000,76.000,45.149,47.822
identical_balls_trick_000_018.mp4,250,4.170833,botsort,319,32,sports ball,0.686837,461.761,43.451,506.726,91.543,484.000,67.000,44.965,48.092
identical_balls_trick_000_018.mp4,251,4.187517,botsort,319,32,sports ball,0.210702,465.120,35.509,510.871,83.166,488.000,59.000,45.751,47.656
identical_balls_trick_000_018.mp4,252,4.204200,botsort,319,32,sports ball,0.650505,469.050,27.946,514.521,75.455,492.000,52.000,45.472,47.509
identical_balls_trick_000_018.mp4,253,4.220883,botsort,319,32,sports ball,0.623075,473.083,22.120,518.090,69.816,496.000,46.000,45.007,47.696
identical_balls_trick_000_018.mp4,254,4.237567,botsort,319,32,sports ball,0.258266,477.138,18.923,521.976,67.023,500.000,43.000,44.838,48.100
identical_balls_trick_000_018.mp4,255,4.254250,botsort,319,32,sports ball,0.434598,481.031,17.068,526.122,65.630,504.000,41.000,45.091,48.561
identical_balls_trick_000_018.mp4,256,4.270933,botsort,319,32,sports ball,0.314542,484.379,17.427,529.762,65.920,507.000,42.000,45.383,48.493
identical_balls_trick_000_018.mp4,257,4.287617,botsort,319,32,sports ball,0.498592,486.808,18.498,532.057,66.918,509.000,43.000,45.249,48.420
identical_balls_trick_000_018.mp4,258,4.304300,botsort,319,32,sports ball,0.481642,487.460,19.025,532.863,67.421,510.000,43.000,45.403,48.396
identical_balls_trick_000_018.mp4,258,4.304300,botsort,328,32,sports ball,0.425135,629.044,513.080,672.412,558.327,651.000,536.000,43.368,45.247
identical_balls_trick_000_018.mp4,259,4.320983,botsort,319,32,sports ball,0.593850,489.398,20.862,533.921,68.721,512.000,45.000,44.522,47.859
identical_balls_trick_000_018.mp4,260,4.337667,botsort,319,32,sports ball,0.573210,489.891,21.658,534.035,69.289,512.000,45.000,44.145,47.631
identical_balls_trick_000_018.mp4,261,4.354350,botsort,319,32,sports ball,0.475034,490.775,23.693,535.810,71.086,513.000,47.000,45.035,47.392
identical_balls_trick_000_018.mp4,262,4.371033,botsort,319,32,sports ball,0.467937,490.918,24.521,536.295,71.829,514.000,48.000,45.377,47.308
identical_balls_trick_000_018.mp4,263,4.387717,botsort,319,32,sports ball,0.425219,492.257,26.421,537.968,73.975,515.000,50.000,45.711,47.554
identical_balls_trick_000_018.mp4,264,4.404400,botsort,319,32,sports ball,0.423405,492.568,27.193,538.418,74.832,515.000,51.000,45.850,47.639
identical_balls_trick_000_018.mp4,265,4.421083,botsort,319,32,sports ball,0.408664,494.658,29.904,539.308,77.127,517.000,54.000,44.650,47.223
identical_balls_trick_000_018.mp4,266,4.437767,botsort,319,32,sports ball,0.387560,495.203,30.969,539.423,78.056,517.000,55.000,44.221,47.087
identical_balls_trick_000_018.mp4,267,4.454450,botsort,,32,sports ball,0.352158,677.821,532.825,721.104,578.196,699.000,556.000,43.283,45.371
identical_balls_trick_000_018.mp4,267,4.454450,botsort,,32,sports ball,0.173554,574.675,609.939,618.697,651.617,597.000,631.000,44.021,41.678
identical_balls_trick_000_018.mp4,268,4.471133,botsort,335,32,sports ball,0.349363,677.824,532.821,721.107,578.202,699.000,556.000,43.283,45.380
identical_balls_trick_000_018.mp4,269,4.487817,botsort,335,32,sports ball,0.551031,683.314,533.204,726.983,578.259,705.000,556.000,43.669,45.055
identical_balls_trick_000_018.mp4,270,4.504500,botsort,335,32,sports ball,0.552748,685.103,533.386,728.942,578.322,707.000,556.000,43.839,44.936
identical_balls_trick_000_018.mp4,271,4.521183,botsort,335,32,sports ball,0.551304,691.805,532.374,735.019,577.174,713.000,555.000,43.214,44.801
identical_balls_trick_000_018.mp4,271,4.521183,botsort,319,32,sports ball,0.429194,500.749,42.313,545.036,89.289,523.000,66.000,44.287,46.976
identical_balls_trick_000_018.mp4,272,4.537867,botsort,335,32,sports ball,0.537660,693.776,532.079,736.800,576.843,715.000,554.000,43.024,44.765
identical_balls_trick_000_018.mp4,272,4.537867,botsort,319,32,sports ball,0.385891,500.949,43.374,545.403,90.372,523.000,67.000,44.453,46.998
identical_balls_trick_000_018.mp4,273,4.554550,botsort,335,32,sports ball,0.355411,699.506,529.875,741.800,575.485,721.000,553.000,42.294,45.610
identical_balls_trick_000_018.mp4,273,4.554550,botsort,319,32,sports ball,0.287008,502.618,47.419,546.570,94.242,525.000,71.000,43.952,46.823
identical_balls_trick_000_018.mp4,274,4.571233,botsort,335,32,sports ball,0.348979,701.266,529.148,743.308,575.158,722.000,552.000,42.042,46.009
identical_balls_trick_000_018.mp4,274,4.571233,botsort,319,32,sports ball,0.287958,503.093,48.907,546.872,95.673,525.000,72.000,43.778,46.766
identical_balls_trick_000_018.mp4,275,4.587917,botsort,335,32,sports ball,0.272828,705.492,526.450,747.424,571.681,726.000,549.000,41.932,45.231
identical_balls_trick_000_018.mp4,275,4.587917,botsort,319,32,sports ball,0.353830,504.891,52.431,548.261,99.142,527.000,76.000,43.370,46.711
identical_balls_trick_000_018.mp4,276,4.604600,botsort,335,32,sports ball,0.260881,706.737,525.529,748.694,570.456,728.000,548.000,41.957,44.928
identical_balls_trick_000_018.mp4,276,4.604600,botsort,319,32,sports ball,0.360502,505.438,53.764,548.676,100.427,527.000,77.000,43.238,46.663
identical_balls_trick_000_018.mp4,276,4.604600,botsort,338,32,sports ball,0.351773,581.058,576.086,626.559,618.354,604.000,597.000,45.500,42.268
identical_balls_trick_000_018.mp4,277,4.621283,botsort,335,32,sports ball,0.206815,710.464,521.160,752.733,565.849,732.000,544.000,42.270,44.689
identical_balls_trick_000_018.mp4,277,4.621283,botsort,319,32,sports ball,0.379244,506.585,58.107,550.383,105.138,528.000,82.000,43.799,47.032
identical_balls_trick_000_018.mp4,277,4.621283,botsort,338,32,sports ball,0.224295,582.447,566.718,627.997,609.046,605.000,588.000,45.551,42.328
identical_balls_trick_000_018.mp4,278,4.637967,botsort,335,32,sports ball,0.220164,711.621,519.631,754.093,564.178,733.000,542.000,42.472,44.547
identical_balls_trick_000_018.mp4,278,4.637967,botsort,319,32,sports ball,0.394718,506.894,59.725,551.046,106.963,529.000,83.000,44.152,47.238
identical_balls_trick_000_018.mp4,278,4.637967,botsort,338,32,sports ball,0.218699,582.825,563.768,628.369,606.023,606.000,585.000,45.544,42.254
identical_balls_trick_000_018.mp4,279,4.654650,botsort,335,32,sports ball,0.417322,714.984,514.919,756.890,558.677,736.000,537.000,41.907,43.758
identical_balls_trick_000_018.mp4,279,4.654650,botsort,319,32,sports ball,0.490227,508.367,64.248,552.707,111.233,531.000,88.000,44.341,46.985
identical_balls_trick_000_018.mp4,279,4.654650,botsort,338,32,sports ball,0.175364,584.011,553.198,630.132,595.254,607.000,574.000,46.121,42.056
identical_balls_trick_000_018.mp4,280,4.671333,botsort,335,32,sports ball,0.432737,716.002,513.272,757.646,556.793,737.000,535.000,41.644,43.521
identical_balls_trick_000_018.mp4,280,4.671333,botsort,319,32,sports ball,0.495623,508.846,65.916,553.198,112.902,531.000,89.000,44.352,46.985
identical_balls_trick_000_018.mp4,280,4.671333,botsort,338,32,sports ball,0.341730,584.296,549.996,630.619,591.937,607.000,571.000,46.323,41.940
identical_balls_trick_000_018.mp4,281,4.688017,botsort,335,32,sports ball,0.371737,718.089,507.373,759.862,549.706,739.000,529.000,41.774,42.333
identical_balls_trick_000_018.mp4,281,4.688017,botsort,319,32,sports ball,0.296563,510.023,71.200,554.456,118.155,532.000,95.000,44.433,46.955
identical_balls_trick_000_018.mp4,281,4.688017,botsort,338,32,sports ball,0.198294,584.493,539.191,631.364,579.950,608.000,560.000,46.871,40.760
identical_balls_trick_000_018.mp4,282,4.704700,botsort,335,32,sports ball,0.370405,718.707,505.292,760.535,547.173,740.000,526.000,41.828,41.882
identical_balls_trick_000_018.mp4,282,4.704700,botsort,319,32,sports ball,0.283301,510.337,73.141,554.785,120.086,533.000,97.000,44.448,46.944
identical_balls_trick_000_018.mp4,282,4.704700,botsort,338,32,sports ball,0.204776,584.430,535.697,631.553,576.036,608.000,556.000,47.123,40.339
identical_balls_trick_000_018.mp4,283,4.721383,botsort,335,32,sports ball,0.609757,719.994,498.050,762.442,539.281,741.000,519.000,42.447,41.230
identical_balls_trick_000_018.mp4,283,4.721383,botsort,319,32,sports ball,0.583663,512.382,78.875,556.174,125.565,534.000,102.000,43.792,46.690
identical_balls_trick_000_018.mp4,283,4.721383,botsort,338,32,sports ball,0.393567,585.225,523.271,632.599,563.177,609.000,543.000,47.373,39.906
identical_balls_trick_000_018.mp4,284,4.738067,botsort,335,32,sports ball,0.612976,720.327,495.505,763.019,536.495,742.000,516.000,42.692,40.990
identical_balls_trick_000_018.mp4,284,4.738067,botsort,319,32,sports ball,0.577051,513.029,80.996,556.738,127.588,535.000,104.000,43.709,46.592
identical_balls_trick_000_018.mp4,284,4.738067,botsort,338,32,sports ball,0.384339,585.441,519.116,632.897,558.879,609.000,539.000,47.456,39.763
identical_balls_trick_000_018.mp4,285,4.754750,botsort,335,32,sports ball,0.585180,719.058,487.980,763.829,528.614,741.000,508.000,44.771,40.634
identical_balls_trick_000_018.mp4,285,4.754750,botsort,319,32,sports ball,0.614794,514.382,86.357,558.610,132.581,536.000,109.000,44.227,46.224
identical_balls_trick_000_018.mp4,285,4.754750,botsort,338,32,sports ball,0.626386,586.255,505.695,632.889,543.545,610.000,525.000,46.633,37.849
identical_balls_trick_000_018.mp4,286,4.771433,botsort,335,32,sports ball,0.570569,718.486,485.328,764.013,525.905,741.000,506.000,45.527,40.577
identical_balls_trick_000_018.mp4,286,4.771433,botsort,319,32,sports ball,0.634527,514.794,88.258,559.216,134.359,537.000,111.000,44.422,46.101
identical_balls_trick_000_018.mp4,286,4.771433,botsort,338,32,sports ball,0.576777,586.480,500.977,632.889,538.275,610.000,520.000,46.409,37.299
identical_balls_trick_000_018.mp4,287,4.788117,botsort,335,32,sports ball,0.192271,717.622,476.871,763.809,517.276,741.000,497.000,46.187,40.405
identical_balls_trick_000_018.mp4,287,4.788117,botsort,319,32,sports ball,0.451388,516.323,94.428,560.180,140.856,538.000,118.000,43.857,46.429
identical_balls_trick_000_018.mp4,288,4.804800,botsort,335,32,sports ball,0.194473,717.173,473.887,763.609,514.251,740.000,494.000,46.436,40.364
identical_balls_trick_000_018.mp4,288,4.804800,botsort,319,32,sports ball,0.460989,516.806,96.662,560.433,143.225,539.000,120.000,43.628,46.562
identical_balls_trick_000_018.mp4,288,4.804800,botsort,338,32,sports ball,0.313056,586.843,482.298,632.975,520.101,610.000,501.000,46.131,37.803
identical_balls_trick_000_018.mp4,289,4.821483,botsort,319,32,sports ball,0.629049,518.188,102.904,561.978,149.435,540.000,126.000,43.790,46.531
identical_balls_trick_000_018.mp4,290,4.838167,botsort,319,32,sports ball,0.612725,518.580,105.106,562.521,151.670,541.000,128.000,43.942,46.563
identical_balls_trick_000_018.mp4,291,4.854850,botsort,319,32,sports ball,0.710397,520.276,111.777,563.882,158.322,542.000,135.000,43.606,46.545
identical_balls_trick_000_018.mp4,292,4.871533,botsort,319,32,sports ball,0.719257,520.845,114.228,564.368,160.759,543.000,137.000,43.523,46.530
identical_balls_trick_000_018.mp4,293,4.888217,botsort,319,32,sports ball,0.666242,521.816,121.035,565.911,167.923,544.000,144.000,44.095,46.888
identical_balls_trick_000_018.mp4,294,4.904900,botsort,319,32,sports ball,0.676349,522.091,123.463,566.473,170.537,544.000,147.000,44.382,47.074
identical_balls_trick_000_018.mp4,294,4.904900,botsort,342,32,sports ball,0.334192,589.614,421.733,636.262,461.414,613.000,442.000,46.648,39.680
identical_balls_trick_000_018.mp4,295,4.921583,botsort,319,32,sports ball,0.641457,523.668,130.775,567.926,177.156,546.000,154.000,44.258,46.381
identical_balls_trick_000_018.mp4,296,4.938267,botsort,319,32,sports ball,0.625640,524.167,133.449,568.416,179.556,546.000,157.000,44.249,46.107
identical_balls_trick_000_018.mp4,297,4.954950,botsort,319,32,sports ball,0.632718,526.371,141.435,569.995,187.263,548.000,164.000,43.624,45.828
identical_balls_trick_000_018.mp4,298,4.971633,botsort,319,32,sports ball,0.614376,527.108,144.299,570.524,189.905,549.000,167.000,43.416,45.606
identical_balls_trick_000_018.mp4,298,4.971633,botsort,345,32,sports ball,0.478893,700.984,411.500,747.161,457.880,724.000,435.000,46.177,46.379
identical_balls_trick_000_018.mp4,299,4.988317,botsort,319,32,sports ball,0.700708,528.620,152.173,571.617,197.874,550.000,175.000,42.997,45.701
identical_balls_trick_000_018.mp4,299,4.988317,botsort,345,32,sports ball,0.446682,697.813,403.198,743.329,448.600,721.000,426.000,45.516,45.402
identical_balls_trick_000_018.mp4,300,5.005000,botsort,319,32,sports ball,0.730541,529.076,154.961,571.927,200.725,551.000,178.000,42.851,45.763
identical_balls_trick_000_018.mp4,300,5.005000,botsort,345,32,sports ball,0.407977,696.746,400.461,742.050,445.590,719.000,423.000,45.304,45.128
identical_balls_trick_000_018.mp4,300,5.005000,botsort,346,32,sports ball,0.466496,592.049,363.548,639.351,410.752,616.000,387.000,47.303,47.204
identical_balls_trick_000_018.mp4,301,5.021683,botsort,319,32,sports ball,0.582063,530.198,163.122,573.140,209.175,552.000,186.000,42.942,46.053
identical_balls_trick_000_018.mp4,301,5.021683,botsort,345,32,sports ball,0.558505,692.561,391.359,738.347,438.301,715.000,415.000,45.786,46.942
identical_balls_trick_000_018.mp4,301,5.021683,botsort,346,32,sports ball,0.565474,592.062,349.747,639.668,399.045,616.000,374.000,47.606,49.298
identical_balls_trick_000_018.mp4,302,5.038367,botsort,319,32,sports ball,0.593134,530.579,166.037,573.529,212.211,552.000,189.000,42.950,46.175
identical_balls_trick_000_018.mp4,302,5.038367,botsort,345,32,sports ball,0.491903,691.204,388.627,737.193,436.083,714.000,412.000,45.989,47.456
identical_balls_trick_000_018.mp4,302,5.038367,botsort,346,32,sports ball,0.561345,592.047,345.106,639.758,395.116,616.000,370.000,47.711,50.009
identical_balls_trick_000_018.mp4,303,5.055050,botsort,319,32,sports ball,0.795119,531.917,174.957,574.937,220.845,553.000,198.000,43.020,45.888
identical_balls_trick_000_018.mp4,303,5.055050,botsort,345,32,sports ball,0.652512,688.085,380.077,734.704,427.308,711.000,404.000,46.619,47.231
identical_balls_trick_000_018.mp4,303,5.055050,botsort,346,32,sports ball,0.655007,593.478,332.648,640.224,382.524,617.000,358.000,46.746,49.876
identical_balls_trick_000_018.mp4,304,5.071733,botsort,319,32,sports ball,0.797025,532.352,178.141,575.406,223.926,554.000,201.000,43.054,45.785
