video,frame,time_seconds,person_index,person_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence
videos/identical_balls_trick_000_018.mp4,199,3.319983,0,0.913969,709.416992,540.789978,0.991910,599.882080,609.478821,0.987321
videos/identical_balls_trick_000_018.mp4,200,3.336667,0,0.919549,712.920654,540.798889,0.991166,602.156250,605.699707,0.987439
videos/identical_balls_trick_000_018.mp4,201,3.353350,0,0.919775,713.979675,539.259644,0.991179,600.824524,596.001404,0.988627
videos/identical_balls_trick_000_018.mp4,202,3.370033,0,0.919412,714.935486,536.680603,0.990188,597.604919,583.335510,0.989177
videos/identical_balls_trick_000_018.mp4,203,3.386717,0,0.917381,716.457031,532.009949,0.989431,596.451233,571.184814,0.989551
videos/identical_balls_trick_000_018.mp4,204,3.403400,0,0.917854,717.810242,529.052856,0.987689,596.659729,555.377563,0.989567
videos/identical_balls_trick_000_018.mp4,205,3.420083,0,0.912483,721.482483,533.507568,0.975868,590.969849,538.038330,0.991213
videos/identical_balls_trick_000_018.mp4,206,3.436767,0,0.907685,712.341492,520.807068,0.977932,588.882751,521.673157,0.990897
videos/identical_balls_trick_000_018.mp4,207,3.453450,0,0.909109,701.040588,515.126892,0.980545,581.544250,511.396515,0.990101
videos/identical_balls_trick_000_018.mp4,208,3.470133,0,0.911295,702.293762,531.633850,0.964256,585.541809,496.638947,0.991220
videos/identical_balls_trick_000_018.mp4,209,3.486817,0,0.542563,702.926270,527.740417,0.969683,582.044861,476.241302,0.993240
videos/identical_balls_trick_000_018.mp4,209,3.486817,1,0.212079,702.365417,527.027710,0.969174,582.114380,476.321136,0.994422
videos/identical_balls_trick_000_018.mp4,210,3.503500,0,0.911054,687.918762,520.804504,0.965189,575.261780,460.671967,0.994861
videos/identical_balls_trick_000_018.mp4,211,3.520183,0,0.908544,675.552551,526.933044,0.954333,571.423401,449.290558,0.994494
videos/identical_balls_trick_000_018.mp4,212,3.536867,0,0.905968,664.702942,526.644287,0.974796,570.514465,439.726562,0.994657
videos/identical_balls_trick_000_018.mp4,213,3.553550,0,0.902897,646.431885,524.523743,0.990463,569.698792,432.246918,0.995390
videos/identical_balls_trick_000_018.mp4,214,3.570233,0,0.905780,630.039856,531.531677,0.992458,570.592346,425.976227,0.995066
videos/identical_balls_trick_000_018.mp4,215,3.586917,0,0.905192,611.130554,535.283142,0.992741,574.242981,421.517090,0.994780
videos/identical_balls_trick_000_018.mp4,216,3.603600,0,0.907230,595.731384,536.630615,0.992678,576.438110,420.504883,0.994987
videos/identical_balls_trick_000_018.mp4,217,3.620283,0,0.912188,573.945374,538.463928,0.993209,579.771301,422.954254,0.995128
videos/identical_balls_trick_000_018.mp4,218,3.636967,0,0.914615,568.617554,538.874939,0.991626,581.114441,422.271576,0.994925
videos/identical_balls_trick_000_018.mp4,219,3.653650,0,0.916615,561.562073,536.644958,0.991834,582.386047,421.932617,0.995067
videos/identical_balls_trick_000_018.mp4,220,3.670333,0,0.923499,553.632507,539.296692,0.990710,580.772278,423.813385,0.994999
videos/identical_balls_trick_000_018.mp4,221,3.687017,0,0.921589,547.349365,540.324524,0.991353,580.128296,425.906494,0.994691
videos/identical_balls_trick_000_018.mp4,222,3.703700,0,0.925269,540.418335,541.939270,0.991102,578.822571,428.959747,0.994716
videos/identical_balls_trick_000_018.mp4,223,3.720383,0,0.927929,536.031860,543.900330,0.991035,577.201477,430.244476,0.994650
videos/identical_balls_trick_000_018.mp4,224,3.737067,0,0.928858,529.266663,545.346680,0.990849,576.327454,429.393036,0.994317
videos/identical_balls_trick_000_018.mp4,225,3.753750,0,0.931601,524.849426,544.917847,0.991313,575.157471,427.977997,0.994452
videos/identical_balls_trick_000_018.mp4,226,3.770433,0,0.932924,519.904846,542.795227,0.991577,573.894348,423.551483,0.994729
videos/identical_balls_trick_000_018.mp4,227,3.787117,0,0.935241,517.406738,539.823792,0.990993,572.286133,416.179688,0.994217
videos/identical_balls_trick_000_018.mp4,228,3.803800,0,0.934862,517.063416,533.370178,0.991180,568.378113,406.555328,0.993629
videos/identical_balls_trick_000_018.mp4,229,3.820483,0,0.915104,518.220947,525.395813,0.992765,564.032898,402.814575,0.994575
videos/identical_balls_trick_000_018.mp4,230,3.837167,0,0.916730,514.313293,514.255615,0.992941,557.431335,393.525391,0.993847
videos/identical_balls_trick_000_018.mp4,231,3.853850,0,0.913157,512.135071,500.962616,0.993940,547.270447,391.666901,0.992507
videos/identical_balls_trick_000_018.mp4,232,3.870533,0,0.903781,512.777954,486.912323,0.992834,537.042786,388.671631,0.990900
videos/identical_balls_trick_000_018.mp4,233,3.887217,0,0.890341,516.612061,469.617188,0.992491,520.369202,391.600830,0.991025
videos/identical_balls_trick_000_018.mp4,234,3.903900,0,0.906212,517.227478,453.732666,0.991808,504.112457,405.095795,0.984610
videos/identical_balls_trick_000_018.mp4,235,3.920583,0,0.902254,518.154114,440.094391,0.989998,488.932770,423.795807,0.981595
videos/identical_balls_trick_000_018.mp4,236,3.937267,0,0.916691,527.629578,426.268646,0.993100,482.401215,422.691986,0.993953
videos/identical_balls_trick_000_018.mp4,237,3.953950,0,0.920193,537.194946,414.792450,0.993628,482.842499,434.653320,0.994278
videos/identical_balls_trick_000_018.mp4,238,3.970633,0,0.917962,544.332886,401.638428,0.995805,485.761627,454.381348,0.996005
videos/identical_balls_trick_000_018.mp4,239,3.987317,0,0.912748,546.894592,393.472748,0.996064,488.242188,471.373291,0.995661
videos/identical_balls_trick_000_018.mp4,240,4.004000,0,0.911546,555.146973,385.153931,0.996186,487.180389,495.010101,0.992513
videos/identical_balls_trick_000_018.mp4,241,4.020683,0,0.896492,563.288025,384.167084,0.995610,501.611115,511.341064,0.990158
videos/identical_balls_trick_000_018.mp4,242,4.037367,0,0.890359,566.536682,380.982574,0.993717,520.851624,526.377380,0.976477
videos/identical_balls_trick_000_018.mp4,243,4.054050,0,0.924007,572.022217,383.511322,0.994785,532.441101,533.699829,0.983880
videos/identical_balls_trick_000_018.mp4,244,4.070733,0,0.916747,573.704773,384.491455,0.995444,543.739929,542.159607,0.985708
videos/identical_balls_trick_000_018.mp4,245,4.087417,0,0.923990,577.546326,390.701141,0.994625,559.725403,553.401306,0.991969
videos/identical_balls_trick_000_018.mp4,246,4.104100,0,0.914156,581.944397,396.652466,0.995548,558.116882,553.431702,0.978199
videos/identical_balls_trick_000_018.mp4,247,4.120783,0,0.903175,586.992493,403.914948,0.994844,567.218567,559.831360,0.973630
videos/identical_balls_trick_000_018.mp4,248,4.137467,0,0.913713,592.176086,417.502441,0.994089,574.148315,564.849548,0.987379
videos/identical_balls_trick_000_018.mp4,249,4.154150,0,0.920565,599.936096,428.499268,0.995278,576.980164,570.593140,0.987910
videos/identical_balls_trick_000_018.mp4,250,4.170833,0,0.865548,608.361450,437.639648,0.995237,575.498291,573.937683,0.991110
videos/identical_balls_trick_000_018.mp4,251,4.187517,0,0.921161,621.099487,448.442017,0.995994,573.589233,574.987000,0.992398
videos/identical_balls_trick_000_018.mp4,252,4.204200,0,0.898645,633.382141,458.773560,0.996933,571.938904,577.502625,0.990614
videos/identical_balls_trick_000_018.mp4,253,4.220883,0,0.919620,640.512146,469.422943,0.995312,573.931580,581.613220,0.991652
videos/identical_balls_trick_000_018.mp4,254,4.237567,0,0.923180,650.606384,483.770020,0.995852,574.577332,583.500061,0.991770
videos/identical_balls_trick_000_018.mp4,255,4.254250,0,0.915643,662.922668,492.707062,0.995689,576.379944,586.020874,0.990072
videos/identical_balls_trick_000_018.mp4,256,4.270933,0,0.914363,675.464233,501.612793,0.994996,579.210754,587.736633,0.988754
videos/identical_balls_trick_000_018.mp4,257,4.287617,0,0.914823,679.744324,503.471832,0.995135,580.263306,588.238464,0.988151
videos/identical_balls_trick_000_018.mp4,258,4.304300,0,0.915561,679.822388,503.553864,0.995159,580.183472,588.272705,0.988159
videos/identical_balls_trick_000_018.mp4,259,4.320983,0,0.912686,683.277161,504.227081,0.994758,581.012512,587.603455,0.987847
videos/identical_balls_trick_000_018.mp4,260,4.337667,0,0.912502,683.357666,504.327789,0.994706,581.018433,587.689514,0.987756
videos/identical_balls_trick_000_018.mp4,261,4.354350,0,0.910936,687.637207,506.531036,0.994701,582.465271,586.551147,0.988312
videos/identical_balls_trick_000_018.mp4,262,4.371033,0,0.911968,687.633972,506.555420,0.994699,582.487122,586.669250,0.988392
videos/identical_balls_trick_000_018.mp4,263,4.387717,0,0.909435,692.813782,506.002808,0.994599,584.772888,584.397278,0.988391
videos/identical_balls_trick_000_018.mp4,264,4.404400,0,0.909060,692.860168,506.042938,0.994574,584.656616,584.424316,0.988463
videos/identical_balls_trick_000_018.mp4,265,4.421083,0,0.907299,696.335266,507.892609,0.993344,586.459229,581.951477,0.988309
videos/identical_balls_trick_000_018.mp4,266,4.437767,0,0.907630,696.195374,507.804657,0.993395,586.457581,581.960999,0.988368
videos/identical_balls_trick_000_018.mp4,267,4.454450,0,0.909079,698.705811,507.283447,0.993499,586.750793,576.954285,0.989086
videos/identical_balls_trick_000_018.mp4,268,4.471133,0,0.909144,698.745422,507.219971,0.993460,586.714600,576.927490,0.989075
videos/identical_balls_trick_000_018.mp4,269,4.487817,0,0.909030,700.675354,507.160034,0.992653,587.677612,573.070129,0.989403
videos/identical_balls_trick_000_018.mp4,270,4.504500,0,0.909026,700.586365,507.171997,0.992724,587.856262,573.075806,0.989397
videos/identical_balls_trick_000_018.mp4,271,4.521183,0,0.911327,704.557190,506.469086,0.990464,589.577881,566.681885,0.989406
videos/identical_balls_trick_000_018.mp4,272,4.537867,0,0.911332,704.599609,506.409302,0.990480,589.592712,566.677429,0.989381
videos/identical_balls_trick_000_018.mp4,273,4.554550,0,0.914139,706.055237,506.301544,0.988693,590.883850,558.937927,0.989457
videos/identical_balls_trick_000_018.mp4,274,4.571233,0,0.913856,706.216064,506.560333,0.988736,590.827209,559.016174,0.989526
videos/identical_balls_trick_000_018.mp4,275,4.587917,0,0.913005,707.498108,506.211639,0.986069,589.824158,551.477966,0.990100
videos/identical_balls_trick_000_018.mp4,276,4.604600,0,0.913143,707.487000,506.132111,0.986255,589.888367,551.439819,0.990167
videos/identical_balls_trick_000_018.mp4,277,4.621283,0,0.913901,710.762390,504.957245,0.984855,589.870789,542.857483,0.990942
videos/identical_balls_trick_000_018.mp4,278,4.637967,0,0.913649,710.675232,505.052338,0.984708,589.858643,542.885986,0.990851
videos/identical_balls_trick_000_018.mp4,279,4.654650,0,0.911636,712.361572,501.835785,0.986198,593.791321,535.572205,0.988413
videos/identical_balls_trick_000_018.mp4,280,4.671333,0,0.912290,712.901794,501.783569,0.986309,593.620422,535.624329,0.988507
videos/identical_balls_trick_000_018.mp4,281,4.688017,0,0.926083,713.854065,498.910187,0.984357,589.875549,526.494751,0.986523
videos/identical_balls_trick_000_018.mp4,282,4.704700,0,0.926601,713.738281,498.709503,0.984374,589.768433,526.490540,0.986431
videos/identical_balls_trick_000_018.mp4,283,4.721383,0,0.921653,716.205261,493.791534,0.985393,593.623352,521.338074,0.981109
videos/identical_balls_trick_000_018.mp4,284,4.738067,0,0.921006,715.797546,494.193604,0.984804,593.518982,521.308777,0.980960
videos/identical_balls_trick_000_018.mp4,285,4.754750,0,0.917311,716.200378,490.890778,0.984683,609.529236,515.589417,0.958546
videos/identical_balls_trick_000_018.mp4,286,4.771433,0,0.917006,716.419373,490.935028,0.984659,609.501892,515.535645,0.958703
videos/identical_balls_trick_000_018.mp4,287,4.788117,0,0.913122,719.049988,496.366791,0.969563,600.460449,520.875916,0.953901
videos/identical_balls_trick_000_018.mp4,288,4.804800,0,0.908135,719.058655,496.489960,0.969312,600.860657,520.768005,0.953241
videos/identical_balls_trick_000_018.mp4,289,4.821483,0,0.916403,723.622803,495.193756,0.975259,602.502136,502.015137,0.982392
videos/identical_balls_trick_000_018.mp4,290,4.838167,0,0.917449,723.893860,495.295868,0.975187,602.661682,501.967651,0.981890
videos/identical_balls_trick_000_018.mp4,291,4.854850,0,0.905295,725.917419,496.877533,0.982026,600.320862,498.793915,0.992363
videos/identical_balls_trick_000_018.mp4,292,4.871533,0,0.699753,726.248596,495.855927,0.981535,600.149353,498.250000,0.992008
videos/identical_balls_trick_000_018.mp4,293,4.888217,0,0.917566,722.270691,497.402802,0.986753,599.729919,489.483917,0.994388
videos/identical_balls_trick_000_018.mp4,294,4.904900,0,0.918130,722.620911,497.513794,0.986770,599.776611,489.608551,0.994395
videos/identical_balls_trick_000_018.mp4,295,4.921583,0,0.915263,718.521790,492.558258,0.992034,601.716980,480.657623,0.995543
videos/identical_balls_trick_000_018.mp4,296,4.938267,0,0.915343,718.457092,492.644257,0.992022,601.739868,480.669189,0.995542
videos/identical_balls_trick_000_018.mp4,297,4.954950,0,0.916960,719.415833,487.043701,0.988789,602.128662,471.657562,0.995344
videos/identical_balls_trick_000_018.mp4,298,4.971633,0,0.916612,719.493408,486.607208,0.988057,602.137634,471.498688,0.995320
videos/identical_balls_trick_000_018.mp4,299,4.988317,0,0.916114,716.804626,486.527222,0.990915,602.802551,460.835480,0.995767
videos/identical_balls_trick_000_018.mp4,300,5.005000,0,0.916736,717.012451,486.554779,0.991412,602.891418,460.903717,0.995646
videos/identical_balls_trick_000_018.mp4,301,5.021683,0,0.917707,712.016541,484.412384,0.992364,602.296570,454.952240,0.995372
videos/identical_balls_trick_000_018.mp4,302,5.038367,0,0.918052,712.342773,484.126587,0.992975,602.011047,455.611694,0.995383
videos/identical_balls_trick_000_018.mp4,303,5.055050,0,0.920481,709.934387,482.984467,0.993505,602.744202,447.574188,0.995039
videos/identical_balls_trick_000_018.mp4,304,5.071733,0,0.920536,709.967834,483.013947,0.993541,602.695251,447.671021,0.995027
videos/identical_balls_trick_000_018.mp4,305,5.088417,0,0.919434,705.441895,481.932251,0.995020,604.642334,439.144409,0.994614
videos/identical_balls_trick_000_018.mp4,306,5.105100,0,0.919461,705.131165,481.951294,0.995025,604.934021,439.022797,0.994669
videos/identical_balls_trick_000_018.mp4,307,5.121783,0,0.917406,700.125183,481.156952,0.995456,605.122925,435.468719,0.995062
videos/identical_balls_trick_000_018.mp4,308,5.138467,0,0.917678,700.206787,481.152466,0.995420,605.066833,435.446625,0.995042
videos/identical_balls_trick_000_018.mp4,309,5.155150,0,0.913956,699.733398,481.692139,0.995630,607.050110,432.848480,0.995005
videos/identical_balls_trick_000_018.mp4,310,5.171833,0,0.914262,699.245667,481.703888,0.995833,606.846619,432.418091,0.995120
videos/identical_balls_trick_000_018.mp4,311,5.188517,0,0.911611,696.929993,480.896851,0.996137,608.412231,429.254120,0.994942
videos/identical_balls_trick_000_018.mp4,312,5.205200,0,0.911259,696.941711,480.856689,0.996100,608.459778,429.367401,0.994911
videos/identical_balls_trick_000_018.mp4,313,5.221883,0,0.907099,693.200256,482.141388,0.996220,610.127319,424.106323,0.995110
videos/identical_balls_trick_000_018.mp4,314,5.238567,0,0.907666,692.881836,481.951202,0.996410,610.093689,423.283936,0.995279
videos/identical_balls_trick_000_018.mp4,315,5.255250,0,0.908484,692.280518,483.779633,0.996055,612.937439,419.655365,0.995230
videos/identical_balls_trick_000_018.mp4,316,5.271933,0,0.908469,692.242188,483.748993,0.996056,612.937256,419.635345,0.995201
videos/identical_balls_trick_000_018.mp4,317,5.288617,0,0.904738,691.392578,486.728119,0.996569,617.221985,416.848969,0.995373
videos/identical_balls_trick_000_018.mp4,318,5.305300,0,0.904626,691.456116,486.601837,0.996564,617.513489,416.974731,0.995337
videos/identical_balls_trick_000_018.mp4,319,5.321983,0,0.898898,688.065857,488.626007,0.996641,620.536804,414.252899,0.994508
videos/identical_balls_trick_000_018.mp4,320,5.338667,0,0.899002,687.879456,488.594727,0.996560,620.516541,414.248749,0.994474
videos/identical_balls_trick_000_018.mp4,321,5.355350,0,0.898101,685.513855,493.079620,0.997063,622.425720,408.431854,0.994600
videos/identical_balls_trick_000_018.mp4,322,5.372033,0,0.898859,685.187561,492.999878,0.997011,622.340637,408.441986,0.994601
videos/identical_balls_trick_000_018.mp4,323,5.388717,0,0.891276,682.128784,497.717194,0.997211,626.377258,405.898834,0.994364
videos/identical_balls_trick_000_018.mp4,324,5.405400,0,0.891492,682.128723,497.706543,0.997216,626.397522,405.951813,0.994346
videos/identical_balls_trick_000_018.mp4,325,5.422083,0,0.886400,679.155884,499.674103,0.997143,630.384888,398.708832,0.994041
videos/identical_balls_trick_000_018.mp4,326,5.438767,0,0.887276,679.129395,499.654205,0.997066,630.409973,398.608734,0.993967
videos/identical_balls_trick_000_018.mp4,327,5.455450,0,0.885724,676.416260,501.280121,0.997356,633.304260,395.601929,0.994289
videos/identical_balls_trick_000_018.mp4,328,5.472133,0,0.885544,676.368225,501.315460,0.997366,633.287231,395.587982,0.994291
videos/identical_balls_trick_000_018.mp4,329,5.488817,0,0.885144,673.560852,502.652252,0.997188,636.753113,390.646637,0.994734
videos/identical_balls_trick_000_018.mp4,330,5.505500,0,0.884228,673.593567,502.609619,0.997190,636.702759,390.635864,0.994817
videos/identical_balls_trick_000_018.mp4,331,5.522183,0,0.885387,671.214294,504.383331,0.997114,639.999817,388.165375,0.994813
videos/identical_balls_trick_000_018.mp4,332,5.538867,0,0.885469,671.218445,504.386810,0.997092,639.925537,388.129364,0.994830
videos/identical_balls_trick_000_018.mp4,333,5.555550,0,0.885802,668.390015,505.350433,0.996949,643.485107,385.777802,0.994627
videos/identical_balls_trick_000_018.mp4,334,5.572233,0,0.886191,668.079163,505.315796,0.996938,643.425537,385.765228,0.994597
videos/identical_balls_trick_000_018.mp4,335,5.588917,0,0.887511,663.949341,506.491241,0.996946,646.346497,382.252838,0.994611
videos/identical_balls_trick_000_018.mp4,336,5.605600,0,0.887341,663.760681,506.497772,0.996949,646.320862,382.252655,0.994635
videos/identical_balls_trick_000_018.mp4,337,5.622283,0,0.881590,661.990356,506.242706,0.996992,647.201477,377.885101,0.994236
videos/identical_balls_trick_000_018.mp4,338,5.638967,0,0.880913,662.509460,506.171631,0.996952,647.066772,378.048248,0.994238
videos/identical_balls_trick_000_018.mp4,339,5.655650,0,0.881117,661.751465,506.948761,0.996592,648.488342,376.791107,0.994685
videos/identical_balls_trick_000_018.mp4,340,5.672333,0,0.880960,661.786682,506.943726,0.996568,648.478943,376.750244,0.994697
videos/identical_balls_trick_000_018.mp4,341,5.689017,0,0.880894,663.041199,506.819366,0.996743,651.058044,373.899048,0.994064
videos/identical_balls_trick_000_018.mp4,342,5.705700,0,0.880052,662.047424,506.797455,0.996700,651.129578,374.018341,0.994190
videos/identical_balls_trick_000_018.mp4,343,5.722383,0,0.879811,663.294067,506.699738,0.996475,651.645325,373.193207,0.994238
videos/identical_balls_trick_000_018.mp4,344,5.739067,0,0.879909,663.350952,506.801239,0.996458,651.590027,373.252319,0.994232
videos/identical_balls_trick_000_018.mp4,345,5.755750,0,0.878517,663.781067,506.616699,0.996442,652.175110,372.744232,0.993985
videos/identical_balls_trick_000_018.mp4,346,5.772433,0,0.878646,663.814209,506.655518,0.996510,652.022278,372.691071,0.994118
videos/identical_balls_trick_000_018.mp4,347,5.789117,0,0.879877,664.146057,507.866455,0.996275,653.385376,370.148193,0.993594
videos/identical_balls_trick_000_018.mp4,348,5.805800,0,0.879500,664.157043,507.882355,0.996255,653.436584,370.100983,0.993594
videos/identical_balls_trick_000_018.mp4,349,5.822483,0,0.882300,663.796204,509.854156,0.995798,654.112854,367.619293,0.993405
videos/identical_balls_trick_000_018.mp4,350,5.839167,0,0.881828,664.021240,509.713135,0.995840,654.113220,367.539154,0.993434
videos/identical_balls_trick_000_018.mp4,351,5.855850,0,0.882751,664.131470,511.975616,0.995946,655.487244,365.566681,0.993500
videos/identical_balls_trick_000_018.mp4,352,5.872533,0,0.881768,664.060730,512.017639,0.995947,655.482117,365.490479,0.993525
videos/identical_balls_trick_000_018.mp4,353,5.889217,0,0.881927,664.010986,513.978882,0.995828,656.085632,363.440094,0.993558
videos/identical_balls_trick_000_018.mp4,354,5.905900,0,0.882018,663.629333,513.982605,0.995841,656.197388,363.669922,0.993558
videos/identical_balls_trick_000_018.mp4,355,5.922583,0,0.883103,663.432495,516.361755,0.995941,656.409973,362.598846,0.993851
videos/identical_balls_trick_000_018.mp4,356,5.939267,0,0.883118,663.383789,516.435364,0.995957,656.319519,362.714325,0.993910
videos/identical_balls_trick_000_018.mp4,357,5.955950,0,0.878882,664.152405,518.878113,0.996213,656.380920,359.499115,0.994205
videos/identical_balls_trick_000_018.mp4,358,5.972633,0,0.879095,663.895691,519.040710,0.996180,656.468567,359.577240,0.994224
videos/identical_balls_trick_000_018.mp4,359,5.989317,0,0.879723,663.974670,521.224121,0.996161,656.497131,358.233551,0.994266
videos/identical_balls_trick_000_018.mp4,360,6.006000,0,0.879936,664.058411,521.202820,0.996147,656.506042,358.355865,0.994258
videos/identical_balls_trick_000_018.mp4,361,6.022683,0,0.880712,663.424866,523.309021,0.996195,655.969116,356.605225,0.994513
videos/identical_balls_trick_000_018.mp4,362,6.039367,0,0.880830,663.200378,523.431580,0.996203,656.092957,356.768311,0.994489
videos/identical_balls_trick_000_018.mp4,363,6.056050,0,0.882552,662.726318,525.487610,0.996108,655.595764,355.745941,0.994474
videos/identical_balls_trick_000_018.mp4,364,6.072733,0,0.881448,662.793701,525.433899,0.996136,655.619385,355.783844,0.994463
videos/identical_balls_trick_000_018.mp4,365,6.089417,0,0.881389,661.352722,527.561951,0.996114,655.947449,353.700592,0.994562
videos/identical_balls_trick_000_018.mp4,366,6.106100,0,0.881167,661.429138,527.524109,0.996150,655.906067,353.727081,0.994621
videos/identical_balls_trick_000_018.mp4,367,6.122783,0,0.879478,659.043396,529.722839,0.996109,655.529602,353.222534,0.994818
videos/identical_balls_trick_000_018.mp4,368,6.139467,0,0.879550,659.127747,529.762085,0.996119,655.552612,353.201904,0.994804
videos/identical_balls_trick_000_018.mp4,369,6.156150,0,0.878510,653.500488,532.838806,0.995981,655.110107,352.080231,0.994812
videos/identical_balls_trick_000_018.mp4,370,6.172833,0,0.877655,653.483154,533.023804,0.995906,655.333435,351.797363,0.994847
videos/identical_balls_trick_000_018.mp4,371,6.189517,0,0.880157,650.718567,535.922424,0.995624,654.982056,350.545776,0.994818
videos/identical_balls_trick_000_018.mp4,372,6.206200,0,0.880715,650.628113,536.009460,0.995601,654.956909,350.567413,0.994824
videos/identical_balls_trick_000_018.mp4,373,6.222883,0,0.879734,648.545898,537.470398,0.995489,654.592529,350.756989,0.994614
videos/identical_balls_trick_000_018.mp4,374,6.239567,0,0.879441,648.727661,537.395081,0.995484,654.757996,350.702240,0.994613
videos/identical_balls_trick_000_018.mp4,375,6.256250,0,0.880213,647.447754,538.660095,0.995141,654.569641,349.833588,0.994336
videos/identical_balls_trick_000_018.mp4,376,6.272933,0,0.880884,647.456726,538.708313,0.995159,654.577576,349.853119,0.994378
videos/identical_balls_trick_000_018.mp4,377,6.289617,0,0.884030,645.979187,539.427429,0.994751,654.925232,350.671753,0.994247
videos/identical_balls_trick_000_018.mp4,378,6.306300,0,0.883486,646.142944,539.370850,0.994807,654.957214,350.677643,0.994230
videos/identical_balls_trick_000_018.mp4,379,6.322983,0,0.883004,643.893799,540.592224,0.994583,654.875427,349.800659,0.993984
videos/identical_balls_trick_000_018.mp4,380,6.339667,0,0.883323,643.987732,540.646851,0.994507,654.833252,349.746063,0.993950
videos/identical_balls_trick_000_018.mp4,381,6.356350,0,0.882626,641.474182,541.126526,0.994189,654.004333,349.803497,0.993749
videos/identical_balls_trick_000_018.mp4,382,6.373033,0,0.883386,641.571106,541.347595,0.994125,653.784424,349.735229,0.993685
videos/identical_balls_trick_000_018.mp4,383,6.389717,0,0.883431,639.834961,541.043762,0.993818,652.535156,349.617523,0.993465
videos/identical_balls_trick_000_018.mp4,384,6.406400,0,0.883815,639.822327,541.044128,0.993768,652.580505,349.653809,0.993436
videos/identical_balls_trick_000_018.mp4,385,6.423083,0,0.883133,638.724548,539.989685,0.993685,650.902405,349.749603,0.993604
videos/identical_balls_trick_000_018.mp4,386,6.439767,0,0.884567,638.640076,539.941772,0.993724,650.823242,349.957275,0.993653
videos/identical_balls_trick_000_018.mp4,387,6.456450,0,0.883786,635.066345,539.152893,0.992963,648.359009,349.370209,0.993215
videos/identical_balls_trick_000_018.mp4,388,6.473133,0,0.883562,635.049866,539.176941,0.992983,648.346741,349.235260,0.993261
videos/identical_balls_trick_000_018.mp4,389,6.489817,0,0.883473,631.586853,537.240295,0.992884,644.411194,348.936676,0.993252
videos/identical_balls_trick_000_018.mp4,390,6.506500,0,0.884482,631.494446,537.275818,0.992790,644.393372,349.002533,0.993270
videos/identical_balls_trick_000_018.mp4,391,6.523183,0,0.885451,628.526367,534.942078,0.992733,639.929993,348.080688,0.993191
videos/identical_balls_trick_000_018.mp4,392,6.539867,0,0.885579,628.507751,534.975952,0.992750,639.915527,348.169159,0.993220
videos/identical_balls_trick_000_018.mp4,393,6.556550,0,0.884038,626.105957,532.153809,0.993159,636.329956,348.631989,0.992916
videos/identical_balls_trick_000_018.mp4,394,6.573233,0,0.884199,626.220825,532.190369,0.993098,636.410706,348.753418,0.992912
videos/identical_balls_trick_000_018.mp4,395,6.589917,0,0.886102,624.333679,528.632874,0.993694,633.152588,349.310150,0.992668
videos/identical_balls_trick_000_018.mp4,396,6.606600,0,0.886053,624.303711,528.688049,0.993686,633.169189,349.270874,0.992638
videos/identical_balls_trick_000_018.mp4,397,6.623283,0,0.888357,622.046387,524.008057,0.993779,629.636047,350.739136,0.992483
videos/identical_balls_trick_000_018.mp4,398,6.639967,0,0.887788,621.984192,524.154297,0.993755,629.444641,350.788177,0.992531
videos/identical_balls_trick_000_018.mp4,399,6.656650,0,0.895463,619.212585,518.137390,0.993934,624.687317,354.954132,0.992620
videos/identical_balls_trick_000_018.mp4,400,6.673333,0,0.895063,619.074463,518.158447,0.993875,624.707764,354.944092,0.992568
videos/identical_balls_trick_000_018.mp4,401,6.690017,0,0.899844,619.511230,510.726959,0.993709,614.850464,358.087372,0.992980
videos/identical_balls_trick_000_018.mp4,402,6.706700,0,0.899560,619.453308,510.761841,0.993660,614.906738,358.130981,0.992973
videos/identical_balls_trick_000_018.mp4,403,6.723383,0,0.908858,618.509155,504.542328,0.994208,607.979492,362.489868,0.993964
videos/identical_balls_trick_000_018.mp4,404,6.740067,0,0.909022,618.532593,504.612183,0.994213,608.086731,362.474457,0.993952
videos/identical_balls_trick_000_018.mp4,405,6.756750,0,0.909365,618.813354,498.084351,0.994634,603.243958,368.744141,0.993991
videos/identical_balls_trick_000_018.mp4,406,6.773433,0,0.909288,618.718323,498.054443,0.994639,603.272705,368.908844,0.993985
videos/identical_balls_trick_000_018.mp4,407,6.790117,0,0.910787,616.702820,490.515411,0.994302,596.536316,375.355713,0.993382
videos/identical_balls_trick_000_018.mp4,408,6.806800,0,0.910473,616.702698,490.545441,0.994277,596.552856,375.385498,0.993376
videos/identical_balls_trick_000_018.mp4,409,6.823483,0,0.913359,615.372559,483.096710,0.994848,589.184082,383.714264,0.993610
videos/identical_balls_trick_000_018.mp4,410,6.840167,0,0.913704,615.033020,483.174225,0.994860,589.241638,383.565338,0.993464
videos/identical_balls_trick_000_018.mp4,411,6.856850,0,0.910372,612.819580,476.180420,0.995106,581.138123,392.514801,0.991356
videos/identical_balls_trick_000_018.mp4,412,6.873533,0,0.910002,612.856201,476.141449,0.995096,581.127991,392.549805,0.991338
videos/identical_balls_trick_000_018.mp4,413,6.890217,0,0.907142,611.682312,468.493134,0.994844,573.224792,406.384857,0.988672
videos/identical_balls_trick_000_018.mp4,414,6.906900,0,0.907568,611.525574,468.521149,0.994835,573.094910,406.692474,0.988630
