video,frame,time_seconds,tracker,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
identical_balls_trick_000_018.mp4,162,2.702700,botsort-reid,,32,sports ball,0.219206,562.195,156.542,609.492,207.018,586.000,182.000,47.298,50.476
identical_balls_trick_000_018.mp4,162,2.702700,botsort-reid,,32,sports ball,0.213169,585.830,350.779,636.598,397.445,611.000,374.000,50.768,46.666
identical_balls_trick_000_018.mp4,163,2.719383,botsort-reid,,32,sports ball,0.151586,562.481,141.353,609.443,190.905,586.000,166.000,46.962,49.552
identical_balls_trick_000_018.mp4,164,2.736067,botsort-reid,,32,sports ball,0.312411,562.716,128.221,609.625,176.002,586.000,152.000,46.909,47.781
identical_balls_trick_000_018.mp4,164,2.736067,botsort-reid,,32,sports ball,0.307370,562.467,128.108,609.815,176.258,586.000,152.000,47.349,48.150
identical_balls_trick_000_018.mp4,164,2.736067,botsort-reid,,32,sports ball,0.176012,568.686,351.352,619.819,398.564,594.000,375.000,51.133,47.212
identical_balls_trick_000_018.mp4,165,2.752750,botsort-reid,194,32,sports ball,0.707132,562.911,117.137,609.977,166.575,586.000,142.000,47.066,49.438
identical_balls_trick_000_018.mp4,166,2.769433,botsort-reid,194,32,sports ball,0.606011,562.801,107.864,610.097,157.639,586.000,133.000,47.296,49.775
identical_balls_trick_000_018.mp4,167,2.786117,botsort-reid,194,32,sports ball,0.409091,563.116,98.450,610.142,148.328,587.000,123.000,47.026,49.878
identical_balls_trick_000_018.mp4,168,2.802800,botsort-reid,194,32,sports ball,0.688809,563.447,90.611,610.595,141.254,587.000,116.000,47.148,50.643
identical_balls_trick_000_018.mp4,169,2.819483,botsort-reid,194,32,sports ball,0.606485,563.396,85.812,610.937,136.275,587.000,111.000,47.541,50.462
