frame,time_seconds,track_id,confidence,center_x,center_y
64,1.067733,6,0.665706,520.312,630.618
64,1.067733,10,0.518087,706.105,246.917
64,1.067733,11,0.600804,864.110,512.871
65,1.084417,6,0.404204,527.718,642.953
65,1.084417,10,0.445026,704.590,246.168
65,1.084417,11,0.342904,871.441,522.308
66,1.101100,6,0.313736,535.783,649.405
66,1.101100,10,0.501049,703.226,247.227
66,1.101100,11,0.193787,875.871,529.586
67,1.117783,6,0.313736,540.523,665.449
67,1.117783,10,0.649342,702.082,250.044
67,1.117783,11,0.255995,876.492,531.338
68,1.134467,6,0.313736,545.262,681.493
68,1.134467,10,0.676155,701.248,254.644
68,1.134467,11,0.200849,873.259,528.567
69,1.151150,6,0.313736,550.001,697.536
69,1.151150,10,0.561732,700.302,261.106
69,1.151150,11,0.517311,866.352,521.815
69,1.151150,12,0.367370,553.821,613.420
70,1.167833,6,0.313736,554.741,713.580
70,1.167833,10,0.723356,699.147,269.287
70,1.167833,11,0.477995,856.349,512.492
70,1.167833,12,0.226043,558.214,597.872
71,1.184517,6,0.313736,559.480,729.624
71,1.184517,10,0.481470,697.880,279.084
71,1.184517,11,0.246146,841.977,501.746
71,1.184517,12,0.462104,561.784,577.067
72,1.201200,10,0.658060,696.908,290.774
72,1.201200,11,0.246146,835.743,497.070
72,1.201200,12,0.704558,564.340,550.755
73,1.217883,10,0.481433,695.905,304.388
73,1.217883,11,0.246146,829.509,492.394
73,1.217883,12,0.236590,565.604,520.970
74,1.234567,10,0.337694,694.532,319.689
74,1.234567,11,0.246146,823.275,487.718
74,1.234567,12,0.556265,565.696,489.431
75,1.251250,10,0.494212,693.395,336.527
75,1.251250,11,0.246146,817.041,483.042
75,1.251250,12,0.373051,565.072,458.059
76,1.267933,10,0.393416,692.408,355.244
76,1.267933,11,0.246146,810.807,478.366
76,1.267933,12,0.580536,564.445,428.007
77,1.284617,10,0.607436,691.517,375.542
77,1.284617,12,0.871011,563.497,398.900
78,1.301300,10,0.541768,690.538,397.545
78,1.301300,12,0.800587,562.416,372.092
79,1.317983,10,0.800994,689.533,421.167
79,1.317983,12,0.848089,561.305,347.798
80,1.334667,10,0.292333,688.628,446.534
80,1.334667,12,0.788649,560.053,325.734
81,1.351350,10,0.263789,687.538,473.604
81,1.351350,12,0.531228,559.115,306.134
82,1.368033,10,0.263789,686.517,495.960
82,1.368033,12,0.264476,557.768,288.334
83,1.384717,10,0.263789,685.497,518.315
83,1.384717,12,0.508617,556.313,272.707
84,1.401400,10,0.263789,684.476,540.670
84,1.401400,12,0.528015,554.924,258.863
85,1.418083,10,0.263789,683.456,563.025
85,1.418083,12,0.486346,553.511,246.953
86,1.434767,10,0.367336,687.299,582.280
86,1.434767,12,0.253108,552.054,237.001
87,1.451450,10,0.617620,690.556,599.421
87,1.451450,12,0.586572,550.667,228.674
87,1.451450,13,0.911282,442.273,472.101
88,1.468133,10,0.334947,694.174,613.994
88,1.468133,12,0.203512,548.960,222.120
88,1.468133,13,0.452303,427.778,476.809
89,1.484817,10,0.151870,698.326,624.912
89,1.484817,12,0.402427,547.114,217.404
89,1.484817,13,0.665594,414.559,482.831
90,1.501500,10,0.325459,702.680,631.748
90,1.501500,12,0.272686,545.480,214.453
90,1.501500,13,0.658683,404.007,488.604
91,1.518183,10,0.479954,707.247,633.865
91,1.518183,12,0.680423,544.020,213.161
91,1.518183,13,0.736057,396.588,493.057
92,1.534867,10,0.278403,711.038,631.218
92,1.534867,12,0.623618,542.612,213.912
92,1.534867,13,0.534655,393.140,496.127
93,1.551550,10,0.601423,714.085,623.616
93,1.551550,12,0.623650,541.339,216.457
93,1.551550,13,0.467129,393.254,497.325
94,1.568233,10,0.601423,717.439,626.977
94,1.568233,12,0.454618,540.296,220.692
94,1.568233,13,0.681052,397.394,496.118
95,1.584917,10,0.601423,720.792,630.338
95,1.584917,12,0.568327,538.652,226.881
95,1.584917,13,0.823156,406.029,492.777
96,1.601600,10,0.601423,724.145,633.699
96,1.601600,12,0.654749,537.403,234.848
96,1.601600,13,0.733463,419.385,487.163
96,1.601600,14,0.410241,718.089,560.715
97,1.618283,10,0.601423,727.499,637.060
97,1.618283,12,0.382889,536.272,244.759
97,1.618283,13,0.733463,422.978,486.147
97,1.618283,14,0.284118,720.084,537.466
98,1.634967,10,0.601423,730.852,640.421
98,1.634967,12,0.414127,535.140,256.518
98,1.634967,13,0.733463,426.571,485.132
98,1.634967,14,0.335469,722.147,507.335
99,1.651650,12,0.246488,534.013,270.442
99,1.651650,13,0.733463,430.164,484.116
99,1.651650,14,0.335469,723.485,489.346
100,1.668333,12,0.246488,532.787,279.014
100,1.668333,13,0.733463,433.757,483.101
100,1.668333,14,0.335469,724.823,471.357
101,1.685017,12,0.494479,531.991,298.639
101,1.685017,13,0.733463,437.349,482.085
101,1.685017,14,0.335469,726.161,453.367
102,1.701700,12,0.643920,531.381,319.794
102,1.701700,14,0.335469,727.498,435.378
103,1.718383,12,0.699816,530.565,342.348
103,1.718383,14,0.335469,728.836,417.389
104,1.735067,12,0.652958,530.006,366.411
104,1.735067,15,0.797905,731.105,349.922
104,1.735067,16,0.526297,631.981,423.225
105,1.751750,12,0.622319,529.271,392.087
105,1.751750,15,0.597107,732.588,329.769
105,1.751750,16,0.526297,638.945,422.476
106,1.768433,12,0.680502,528.781,418.880
106,1.768433,15,0.467936,734.216,308.202
106,1.768433,16,0.526297,645.909,421.727
107,1.785117,12,0.212696,528.234,447.640
107,1.785117,15,0.459809,735.870,287.455
107,1.785117,16,0.526297,652.873,420.978
108,1.801800,12,0.162981,527.915,477.456
108,1.801800,15,0.459809,737.115,271.109
109,1.818483,12,0.243119,527.334,505.054
109,1.818483,15,0.384812,738.609,254.245
110,1.835167,12,0.222035,526.783,528.340
110,1.835167,15,0.510461,740.295,239.723
111,1.851850,12,0.394089,525.777,547.493
111,1.851850,15,0.196573,741.952,227.937
112,1.868533,12,0.222577,525.181,562.837
112,1.868533,15,0.527249,743.838,218.542
113,1.885217,12,0.363868,525.174,576.632
113,1.885217,15,0.574033,745.388,211.039
114,1.901900,12,0.430877,528.309,591.026
114,1.901900,15,0.593964,746.876,206.371
115,1.918583,12,0.636941,534.459,603.753
115,1.918583,15,0.219900,748.273,203.672
116,1.935267,12,0.203645,541.893,614.387
116,1.935267,15,0.248900,749.698,203.147
116,1.935267,17,0.679407,864.853,473.224
117,1.951950,12,0.398800,549.721,621.607
117,1.951950,15,0.426753,751.322,204.784
117,1.951950,17,0.457047,873.119,480.150
118,1.968633,12,0.322072,557.997,623.759
118,1.968633,15,0.592478,752.787,208.136
118,1.968633,17,0.562964,876.762,483.610
119,1.985317,12,0.383969,565.758,620.264
119,1.985317,15,0.154505,754.315,213.621
119,1.985317,17,0.726858,875.647,483.119
120,2.002000,12,0.383969,571.911,626.761
120,2.002000,15,0.508039,755.858,221.259
120,2.002000,17,0.581109,870.360,479.074
121,2.018683,12,0.383969,578.063,633.258
121,2.018683,15,0.382236,757.328,230.563
121,2.018683,17,0.562545,860.623,472.135
122,2.035367,12,0.383969,584.216,639.755
122,2.035367,15,0.411998,758.973,241.603
122,2.035367,17,0.292366,846.171,462.885
122,2.035367,18,0.202781,578.215,563.757
123,2.052050,12,0.383969,590.369,646.252
123,2.052050,15,0.336724,760.478,254.793
123,2.052050,17,0.292366,841.379,459.730
123,2.052050,18,0.202781,578.892,558.889
124,2.068733,12,0.383969,596.522,652.749
124,2.068733,15,0.298496,761.842,270.027
124,2.068733,17,0.292366,836.588,456.574
124,2.068733,18,0.202781,579.569,554.022
125,2.085417,15,0.192764,763.447,287.016
125,2.085417,17,0.292366,831.796,453.419
125,2.085417,18,0.202781,580.246,549.154
125,2.085417,19,0.212258,770.267,435.757
126,2.102100,15,0.330454,764.955,305.605
126,2.102100,17,0.292366,827.005,450.263
126,2.102100,19,0.355092,747.547,431.314
127,2.118783,15,0.555707,766.517,326.361
127,2.118783,17,0.292366,822.214,447.108
127,2.118783,19,0.795604,719.912,427.960
128,2.135467,15,0.181364,767.964,349.078
128,2.135467,19,0.797914,691.590,426.148
128,2.135467,20,0.382850,574.037,393.271
129,2.152150,15,0.751982,769.170,373.277
129,2.152150,19,0.878929,662.515,426.225
129,2.152150,20,0.850070,572.148,369.078
130,2.168833,15,0.643588,770.713,399.467
130,2.168833,19,0.790886,633.723,427.942
130,2.168833,20,0.846298,570.340,342.158
131,2.185517,15,0.458368,772.230,427.783
131,2.185517,19,0.734137,605.557,431.571
131,2.185517,20,0.798975,568.546,315.900
132,2.202200,15,0.336853,773.564,458.082
132,2.202200,19,0.734137,579.941,431.953
132,2.202200,20,0.798975,567.147,295.703
133,2.218883,15,0.641925,774.418,489.133
133,2.218883,19,0.335103,554.517,439.076
133,2.218883,20,0.581697,564.761,271.714
134,2.235567,15,0.641925,775.699,515.677
134,2.235567,19,0.335103,528.951,441.240
134,2.235567,20,0.236365,562.321,250.166
135,2.252250,15,0.388478,774.331,540.439
135,2.252250,19,0.335103,503.385,443.404
135,2.252250,20,0.309557,559.990,231.598
136,2.268933,15,0.227275,774.930,562.152
136,2.268933,19,0.335103,477.820,445.568
136,2.268933,20,0.748036,557.724,215.364
137,2.285617,15,0.227275,775.514,587.066
137,2.285617,19,0.335103,452.254,447.732
137,2.285617,20,0.268133,555.125,202.086
138,2.302300,15,0.227275,776.098,611.980
138,2.302300,19,0.335103,426.688,449.896
138,2.302300,20,0.777765,552.943,191.142
138,2.302300,21,0.178659,525.697,491.184
139,2.318983,15,0.227275,776.682,636.895
139,2.318983,20,0.725338,550.644,182.389
139,2.318983,21,0.344650,526.523,506.477
140,2.335667,15,0.227275,777.266,661.809
140,2.335667,20,0.631452,548.274,175.614
140,2.335667,21,0.666155,527.180,527.229
141,2.352350,15,0.227275,777.849,686.723
141,2.352350,20,0.388758,546.144,170.867
141,2.352350,21,0.452002,528.859,550.976
141,2.352350,22,0.365500,787.336,608.255
142,2.369033,20,0.691889,543.951,168.290
142,2.369033,21,0.486342,532.656,572.241
142,2.369033,22,0.407971,789.114,612.503
143,2.385717,20,0.654679,541.796,167.526
143,2.385717,21,0.370270,538.860,589.340
143,2.385717,22,0.619523,790.922,614.305
144,2.402400,20,0.568650,539.593,168.634
144,2.402400,21,0.443265,546.588,601.578
144,2.402400,22,0.522689,792.305,612.945
145,2.419083,20,0.381116,537.459,171.666
145,2.419083,21,0.719416,555.009,607.363
145,2.419083,22,0.680572,792.875,608.502
146,2.435767,20,0.291023,535.266,176.477
146,2.435767,21,0.348110,563.536,606.201
146,2.435767,22,0.413839,792.508,600.639
147,2.452450,20,0.344644,533.027,183.416
147,2.452450,21,0.348110,569.644,615.709
147,2.452450,22,0.204762,791.002,590.160
148,2.469133,20,0.298531,530.907,192.046
148,2.469133,21,0.348110,575.751,625.217
148,2.469133,22,0.191334,788.300,576.132
149,2.485817,20,0.338197,528.818,202.623
149,2.485817,21,0.348110,581.859,634.725
149,2.485817,22,0.385034,783.691,559.352
149,2.485817,23,0.537014,578.758,546.867
150,2.502500,20,0.620805,526.722,215.221
150,2.502500,21,0.348110,587.966,644.233
150,2.502500,22,0.385034,782.002,549.714
150,2.502500,23,0.537014,579.595,541.472
151,2.519183,20,0.418730,524.429,229.818
151,2.519183,21,0.348110,594.074,653.741
151,2.519183,22,0.385034,780.313,540.077
151,2.519183,23,0.537014,580.433,536.077
152,2.535867,20,0.164677,522.562,246.590
152,2.535867,22,0.385034,778.624,530.439
152,2.535867,23,0.537014,581.271,530.682
153,2.552550,20,0.164677,520.465,257.797
153,2.552550,22,0.385034,776.935,520.801
154,2.569233,20,0.164677,518.368,269.004
154,2.569233,22,0.385034,775.246,511.164
155,2.585917,20,0.164677,516.271,280.211
156,2.602600,20,0.164677,514.174,291.418
157,2.619283,20,0.164677,512.077,302.625
157,2.619283,25,0.561120,584.985,303.461
157,2.619283,24,0.307696,514.224,352.109
158,2.635967,25,0.579445,585.389,279.805
158,2.635967,24,0.307696,513.823,358.408
159,2.652650,25,0.579445,585.628,267.128
159,2.652650,24,0.307696,513.422,364.708
160,2.669333,25,0.579445,585.867,254.450
160,2.669333,24,0.307696,513.021,371.007
161,2.686017,25,0.579445,586.106,241.773
162,2.702700,25,0.579445,586.345,229.096
164,2.736067,26,0.307370,586.047,160.112
165,2.752750,27,0.187965,592.286,373.980
165,2.752750,26,0.176425,586.355,147.599
166,2.769433,27,0.356806,584.367,373.849
166,2.769433,26,0.217140,586.569,135.187
166,2.769433,28,0.606011,586.612,135.478
167,2.786117,27,0.174978,579.552,373.775
167,2.786117,26,0.409091,586.752,124.133
167,2.786117,28,0.606011,586.653,132.836
168,2.802800,27,0.214453,577.040,373.709
168,2.802800,26,0.688809,587.043,115.108
168,2.802800,28,0.606011,586.694,130.195
169,2.819483,27,0.214453,570.457,373.123
169,2.819483,26,0.606485,587.231,108.645
169,2.819483,28,0.606011,586.735,127.553
170,2.836167,27,0.214453,563.874,372.537
170,2.836167,26,0.612884,587.460,104.170
171,2.852850,27,0.214453,557.291,371.952
171,2.852850,26,0.712087,587.752,102.131
172,2.869533,27,0.214453,550.708,371.366
172,2.869533,26,0.671149,588.057,102.655
173,2.886217,27,0.214453,544.125,370.781
173,2.886217,26,0.866066,588.292,105.468
174,2.902900,26,0.818947,588.533,110.749
174,2.902900,29,0.471025,459.773,537.974
175,2.919583,26,0.686517,588.946,118.289
175,2.919583,29,0.650895,453.533,511.723
175,2.919583,30,0.782694,604.902,367.829
176,2.936267,26,0.842968,589.287,127.860
176,2.936267,29,0.756021,449.034,479.772
176,2.936267,30,0.816790,608.332,371.076
177,2.952950,26,0.532781,589.638,139.556
177,2.952950,29,0.838224,446.571,443.772
177,2.952950,30,0.753708,612.665,376.329
178,2.969633,26,0.276314,590.058,153.451
178,2.969633,29,0.704646,445.648,407.517
178,2.969633,30,0.421160,616.582,383.708
179,2.986317,26,0.643103,590.515,169.478
179,2.986317,29,0.711033,445.533,371.869
179,2.986317,30,0.619900,620.521,393.091
180,3.003000,26,0.227480,590.909,187.744
180,3.003000,29,0.560659,445.749,337.482
180,3.003000,30,0.644723,624.318,403.817
181,3.019683,26,0.285795,591.399,207.653
181,3.019683,29,0.212644,446.261,304.819
181,3.019683,30,0.372896,627.918,416.470
182,3.036367,26,0.588063,591.767,229.510
182,3.036367,29,0.639744,447.062,274.307
182,3.036367,30,0.226012,631.718,430.810
183,3.053050,26,0.217057,592.011,253.530
183,3.053050,29,0.639744,446.515,243.028
183,3.053050,30,0.226012,635.287,440.881
184,3.069733,26,0.668204,592.624,279.522
184,3.069733,29,0.323697,448.342,218.006
184,3.069733,30,0.226012,638.856,450.953
185,3.086417,26,0.585755,593.073,307.844
185,3.086417,29,0.331766,450.367,194.928
185,3.086417,30,0.291380,641.839,475.020
186,3.103100,26,0.274199,593.352,337.635
186,3.103100,29,0.220129,451.882,174.089
186,3.103100,30,0.578810,645.067,499.634
187,3.119783,26,0.274199,593.743,362.065
187,3.119783,29,0.396904,453.604,154.966
187,3.119783,30,0.216979,648.514,525.054
188,3.136467,26,0.186104,594.651,397.018
188,3.136467,29,0.472664,455.167,137.868
188,3.136467,30,0.325813,652.017,551.818
189,3.153150,26,0.222802,598.224,429.617
189,3.153150,29,0.472456,456.342,122.359
189,3.153150,30,0.168832,656.140,574.968
190,3.169833,26,0.246335,604.564,460.183
190,3.169833,29,0.491909,457.600,108.651
190,3.169833,30,0.168832,659.745,596.562
191,3.186517,26,0.246335,607.228,489.341
191,3.186517,29,0.259445,458.844,97.038
191,3.186517,30,0.478750,660.635,609.143
192,3.203200,26,0.331916,621.709,516.543
192,3.203200,29,0.219381,460.159,87.228
192,3.203200,30,0.478750,663.519,628.344
193,3.219883,26,0.471049,637.237,539.258
193,3.219883,29,0.422448,461.323,79.209
193,3.219883,30,0.478750,666.403,647.546
194,3.236567,26,0.256846,652.487,557.269
194,3.236567,29,0.422448,462.547,66.092
194,3.236567,30,0.478750,669.287,666.747
195,3.253250,26,0.286554,667.208,571.008
195,3.253250,29,0.179951,464.315,63.926
195,3.253250,30,0.478750,672.171,685.948
195,3.253250,31,0.415928,642.646,629.199
196,3.269933,26,0.347644,681.440,581.613
196,3.269933,29,0.179951,465.683,53.715
196,3.269933,30,0.478750,675.055,705.150
196,3.269933,31,0.234307,641.488,637.301
197,3.286617,26,0.347644,693.594,600.416
197,3.286617,29,0.179951,467.051,43.505
197,3.286617,31,0.219958,640.726,644.065
198,3.303300,26,0.347644,705.748,619.219
198,3.303300,29,0.179951,468.420,33.294
198,3.303300,31,0.368793,639.880,647.857
199,3.319983,26,0.347644,717.902,638.021
199,3.319983,29,0.179951,469.788,23.084
199,3.319983,31,0.394781,638.292,648.361
200,3.336667,26,0.347644,730.056,656.824
200,3.336667,29,0.179951,471.156,12.873
200,3.336667,31,0.418242,635.386,645.676
200,3.336667,32,0.559769,718.689,583.403
201,3.353350,26,0.347644,742.210,675.627
201,3.353350,31,0.182759,631.998,640.277
201,3.353350,32,0.477052,724.833,583.650
202,3.370033,31,0.228649,628.203,632.018
202,3.370033,32,0.394063,730.683,582.723
202,3.370033,33,0.394349,474.137,99.655
203,3.386717,31,0.311599,624.083,620.071
203,3.386717,32,0.339652,734.916,579.852
203,3.386717,33,0.487026,475.401,109.667
204,3.403400,31,0.181410,620.408,604.374
204,3.403400,32,0.390489,737.499,575.228
204,3.403400,33,0.548092,477.071,123.040
205,3.420083,31,0.593001,617.050,583.875
205,3.420083,32,0.428423,738.308,568.223
205,3.420083,33,0.510360,479.078,138.953
206,3.436767,31,0.707285,613.080,557.797
206,3.436767,32,0.387506,737.600,558.003
206,3.436767,33,0.224804,480.983,156.833
207,3.453450,31,0.707285,609.696,542.725
207,3.453450,32,0.387506,739.584,552.817
207,3.453450,33,0.401466,482.335,176.604
208,3.470133,31,0.707285,606.312,527.652
208,3.470133,32,0.387506,741.569,547.632
208,3.470133,33,0.168192,484.031,197.963
209,3.486817,31,0.707285,602.928,512.579
209,3.486817,32,0.387506,743.553,542.446
209,3.486817,33,0.168192,485.544,214.283
210,3.503500,31,0.707285,599.545,497.507
210,3.503500,32,0.387506,745.538,537.261
210,3.503500,33,0.168192,487.057,230.603
211,3.520183,31,0.707285,596.161,482.434
211,3.520183,32,0.387506,747.522,532.075
211,3.520183,33,0.168192,488.570,246.923
212,3.536867,33,0.168192,490.084,263.244
213,3.553550,33,0.168192,491.597,279.564
220,3.670333,34,0.448833,591.398,124.839
221,3.687017,34,0.517719,589.732,107.252
222,3.703700,34,0.369263,588.023,88.258
223,3.720383,34,0.633018,586.537,70.450
224,3.737067,34,0.439742,585.170,54.578
225,3.753750,34,0.338952,583.633,41.113
226,3.770433,34,0.259972,581.933,29.999
227,3.787117,34,0.546050,580.228,21.513
228,3.803800,34,0.613827,578.579,16.132
229,3.820483,34,0.496653,577.011,13.478
230,3.837167,34,0.643884,575.359,13.015
231,3.853850,34,0.596880,573.611,14.147
232,3.870533,34,0.738738,572.060,16.386
232,3.870533,36,0.694356,443.254,522.477
232,3.870533,35,0.814149,602.099,366.072
233,3.887217,34,0.407195,570.631,20.498
233,3.887217,36,0.694356,442.133,517.169
233,3.887217,35,0.881057,601.694,366.096
234,3.903900,34,0.165749,569.214,26.856
234,3.903900,36,0.694356,441.011,511.861
234,3.903900,35,0.688747,601.204,367.720
235,3.920583,34,0.767408,567.830,35.213
235,3.920583,36,0.694356,439.890,506.553
235,3.920583,35,0.279220,600.667,371.599
236,3.937267,34,0.210695,566.436,46.024
236,3.937267,35,0.279220,600.267,373.046
237,3.953950,34,0.424738,564.832,58.856
237,3.953950,35,0.279220,599.868,374.494
238,3.970633,34,0.682485,563.451,73.665
238,3.970633,35,0.279220,599.468,375.941
239,3.987317,34,0.717377,561.913,90.386
239,3.987317,35,0.279220,599.068,377.388
240,4.004000,34,0.230163,560.485,109.227
240,4.004000,35,0.279220,598.668,378.835
241,4.020683,34,0.218772,559.031,129.781
242,4.037367,34,0.551502,557.821,152.413
242,4.037367,37,0.675133,457.636,211.772
243,4.054050,34,0.281599,556.396,176.678
243,4.054050,37,0.457339,460.133,189.150
243,4.054050,38,0.258799,594.045,472.282
244,4.070733,34,0.490110,555.307,202.702
244,4.070733,37,0.651579,463.228,164.785
244,4.070733,38,0.761336,593.081,491.190
245,4.087417,34,0.490110,553.986,223.592
245,4.087417,37,0.330946,466.838,141.470
245,4.087417,38,0.761336,592.574,500.833
246,4.104100,34,0.492599,553.082,255.847
246,4.104100,37,0.591367,470.607,119.858
246,4.104100,38,0.761336,592.068,510.477
247,4.120783,34,0.590658,551.860,289.402
247,4.120783,37,0.168064,473.903,100.733
247,4.120783,38,0.761336,591.561,520.120
248,4.137467,34,0.582072,550.728,324.020
248,4.137467,37,0.598856,477.389,84.365
248,4.137467,38,0.761336,591.054,529.764
249,4.154150,34,0.518695,549.891,359.746
