frame,time_seconds,track_id,confidence,center_x,center_y
177,2.952950,26,0.753708,614.736,373.932
178,2.969633,24,0.276314,590.058,153.451
178,2.969633,26,0.421160,618.560,380.971
179,2.986317,24,0.643103,590.515,169.478
179,2.986317,26,0.619900,622.221,390.287
180,3.003000,24,0.227480,590.909,187.744
180,3.003000,26,0.644723,625.685,401.277
181,3.019683,24,0.285795,591.399,207.653
181,3.019683,26,0.372896,628.956,414.375
182,3.036367,24,0.588063,591.767,229.510
182,3.036367,26,0.226012,632.449,429.247
183,3.053050,24,0.217057,592.011,253.530
183,3.053050,26,0.226012,636.148,439.096
184,3.069733,24,0.668204,592.624,279.522
184,3.069733,26,0.226012,639.847,448.946
185,3.086417,24,0.585755,593.073,307.844
185,3.086417,26,0.226012,643.546,458.796
186,3.103100,24,0.274199,593.352,337.635
186,3.103100,26,0.226012,647.245,468.646
186,3.103100,27,0.268620,452.793,194.445
187,3.119783,24,0.274199,593.743,362.065
187,3.119783,26,0.226012,650.944,478.495
187,3.119783,27,0.268620,452.974,189.225
188,3.136467,24,0.186104,594.651,397.018
188,3.136467,27,0.268620,453.155,184.004
188,3.136467,28,0.472664,455.125,156.355
189,3.153150,24,0.222802,598.224,429.617
189,3.153150,27,0.268620,453.336,178.784
189,3.153150,28,0.472456,455.897,140.921
190,3.169833,24,0.246335,604.564,460.183
190,3.169833,28,0.491909,457.059,124.512
191,3.186517,24,0.246335,607.228,489.341
191,3.186517,28,0.259445,458.341,109.601
192,3.203200,24,0.246335,609.892,518.499
192,3.203200,28,0.219381,459.745,96.697
193,3.219883,24,0.246335,612.556,547.657
193,3.219883,28,0.422448,460.990,85.998
194,3.236567,24,0.246335,615.220,576.815
194,3.236567,28,0.422448,462.083,74.050
194,3.236567,29,0.256846,654.463,537.746
195,3.253250,24,0.246335,617.884,605.973
195,3.253250,28,0.179951,464.017,69.284
195,3.253250,29,0.286554,665.518,549.821
195,3.253250,30,0.415928,642.646,629.199
196,3.269933,28,0.179951,465.333,59.251
196,3.269933,29,0.347644,678.503,562.376
196,3.269933,30,0.234307,641.488,637.301
197,3.286617,28,0.179951,466.650,49.218
197,3.286617,29,0.347644,686.749,571.071
197,3.286617,30,0.219958,640.726,644.065
198,3.303300,28,0.179951,467.967,39.185
198,3.303300,29,0.197154,701.015,579.166
198,3.303300,30,0.368793,639.880,647.857
199,3.319983,28,0.179951,469.284,29.152
199,3.319983,29,0.303942,713.217,585.907
199,3.319983,30,0.394781,638.292,648.361
200,3.336667,28,0.179951,470.601,19.119
200,3.336667,29,0.559769,723.514,589.075
200,3.336667,30,0.418242,635.386,645.676
201,3.353350,29,0.477052,731.570,590.059
201,3.353350,30,0.182759,631.998,640.277
202,3.370033,29,0.394063,737.571,589.008
202,3.370033,30,0.228649,628.203,632.018
202,3.370033,31,0.394349,474.137,99.655
203,3.386717,29,0.339652,741.267,585.638
203,3.386717,30,0.311599,624.083,620.071
203,3.386717,31,0.487026,475.401,109.667
204,3.403400,29,0.390489,742.987,580.246
204,3.403400,30,0.181410,620.408,604.374
204,3.403400,31,0.548092,477.071,123.040
205,3.420083,29,0.428423,742.776,572.343
205,3.420083,30,0.181410,617.303,596.662
205,3.420083,31,0.510360,479.078,138.953
206,3.436767,29,0.387506,740.992,561.192
206,3.436767,30,0.181410,614.198,588.950
206,3.436767,31,0.224804,480.983,156.833
207,3.453450,29,0.387506,743.708,556.602
207,3.453450,30,0.181410,611.093,581.238
207,3.453450,31,0.401466,482.335,176.604
208,3.470133,29,0.387506,746.425,552.011
208,3.470133,30,0.181410,607.988,573.525
208,3.470133,31,0.168192,484.031,197.963
209,3.486817,29,0.387506,749.141,547.421
209,3.486817,30,0.181410,604.882,565.813
209,3.486817,31,0.168192,485.544,214.283
210,3.503500,29,0.387506,751.857,542.830
210,3.503500,31,0.168192,487.057,230.603
211,3.520183,29,0.387506,754.573,538.240
211,3.520183,31,0.168192,488.570,246.923
212,3.536867,31,0.168192,490.084,263.244
213,3.553550,31,0.168192,491.597,279.564
220,3.670333,32,0.448833,591.398,124.839
221,3.687017,32,0.517719,589.732,107.252
222,3.703700,32,0.369263,588.023,88.258
223,3.720383,32,0.633018,586.537,70.450
224,3.737067,32,0.439742,585.170,54.578
225,3.753750,32,0.338952,583.633,41.113
226,3.770433,32,0.259972,581.933,29.999
227,3.787117,32,0.546050,580.228,21.513
228,3.803800,32,0.613827,578.579,16.132
229,3.820483,32,0.496653,577.011,13.478
230,3.837167,32,0.643884,575.359,13.015
231,3.853850,32,0.596880,573.611,14.147
232,3.870533,32,0.738738,572.060,16.386
232,3.870533,33,0.814149,602.099,366.072
233,3.887217,32,0.407195,570.631,20.498
233,3.887217,33,0.881057,601.694,366.096
234,3.903900,32,0.165749,569.214,26.856
234,3.903900,33,0.688747,601.204,367.720
235,3.920583,32,0.767408,567.830,35.213
235,3.920583,33,0.279220,600.667,371.599
236,3.937267,32,0.210695,566.436,46.024
236,3.937267,33,0.279220,600.267,373.046
237,3.953950,32,0.424738,564.832,58.856
237,3.953950,33,0.279220,599.868,374.494
238,3.970633,32,0.682485,563.451,73.665
238,3.970633,33,0.279220,599.468,375.941
239,3.987317,32,0.717377,561.913,90.386
239,3.987317,33,0.279220,599.068,377.388
240,4.004000,32,0.230163,560.485,109.227
240,4.004000,33,0.279220,598.668,378.835
241,4.020683,32,0.218772,559.031,129.781
242,4.037367,32,0.551502,557.821,152.413
243,4.054050,32,0.281599,556.396,176.678
243,4.054050,34,0.258799,594.045,472.282
244,4.070733,32,0.490110,555.307,202.702
244,4.070733,34,0.258799,593.786,476.903
245,4.087417,32,0.490110,553.986,223.592
245,4.087417,34,0.258799,593.527,481.525
246,4.104100,32,0.490110,552.665,244.481
246,4.104100,34,0.258799,593.269,486.147
246,4.104100,35,0.591367,470.003,126.740
247,4.120783,32,0.490110,551.343,265.371
247,4.120783,35,0.168064,472.736,111.074
248,4.137467,32,0.490110,550.022,286.260
248,4.137467,35,0.598856,476.232,94.802
249,4.154150,32,0.490110,548.701,307.150
249,4.154150,35,0.184864,479.970,79.510
250,4.170833,35,0.686837,483.731,66.319
251,4.187517,35,0.210702,487.784,55.196
252,4.204200,35,0.650505,491.642,46.509
253,4.220883,35,0.623075,495.474,40.033
254,4.237567,35,0.258266,499.404,36.253
255,4.254250,35,0.434598,503.417,34.489
256,4.270933,35,0.314542,507.127,34.903
257,4.287617,35,0.498592,510.036,36.658
258,4.304300,35,0.481642,511.597,38.597
258,4.304300,36,0.425135,649.787,535.022
259,4.320983,35,0.593850,513.004,41.234
259,4.320983,36,0.272102,656.166,539.080
260,4.337667,35,0.573210,513.534,43.343
260,4.337667,36,0.269869,660.117,541.582
261,4.354350,35,0.475034,514.331,45.971
261,4.354350,36,0.269869,663.359,543.675
262,4.371033,35,0.467937,514.589,47.797
262,4.371033,36,0.269869,666.602,545.768
263,4.387717,35,0.425219,515.429,50.110
263,4.387717,36,0.223268,675.217,549.781
263,4.387717,37,0.196374,593.004,641.926
264,4.404400,35,0.423405,515.825,51.576
264,4.404400,36,0.229524,680.222,552.040
264,4.404400,37,0.199753,593.301,640.679
265,4.421083,35,0.408664,516.794,53.885
265,4.421083,36,0.275637,687.532,554.451
265,4.421083,37,0.284519,594.204,638.139
266,4.437767,35,0.387560,517.316,55.296
266,4.437767,36,0.272672,691.739,555.752
266,4.437767,37,0.278690,594.745,636.659
267,4.454450,35,0.387560,518.172,56.889
267,4.454450,36,0.352158,698.092,556.842
267,4.454450,37,0.173554,595.940,633.033
268,4.471133,35,0.387560,519.029,58.481
268,4.471133,36,0.349363,701.750,557.296
268,4.471133,37,0.171361,596.651,630.880
269,4.487817,35,0.253834,520.517,61.191
269,4.487817,36,0.551031,706.764,557.486
269,4.487817,37,0.227592,597.738,626.875
270,4.504500,35,0.190878,521.487,62.954
270,4.504500,36,0.552748,709.585,557.406
270,4.504500,37,0.229907,598.386,624.444
271,4.521183,35,0.429194,522.583,65.703
271,4.521183,36,0.551304,714.333,556.544
271,4.521183,37,0.217730,599.444,619.804
272,4.537867,35,0.385891,523.248,67.368
272,4.537867,36,0.537660,717.012,555.814
272,4.537867,37,0.186399,600.073,616.937
273,4.554550,35,0.287008,524.381,70.657
273,4.554550,36,0.355411,721.244,554.204
273,4.554550,37,0.186399,600.853,613.896
274,4.571233,35,0.287958,525.045,72.672
274,4.571233,36,0.348979,723.627,553.091
274,4.571233,37,0.186399,601.633,610.855
275,4.587917,35,0.353830,526.299,75.795
275,4.587917,36,0.272828,727.056,550.484
275,4.587917,37,0.348013,603.034,603.102
276,4.604600,35,0.360502,527.067,77.659
276,4.604600,36,0.260881,728.925,548.730
276,4.604600,37,0.351773,603.903,598.105
277,4.621283,35,0.379244,528.268,81.383
277,4.621283,36,0.206815,732.002,544.971
277,4.621283,37,0.224295,605.161,589.860
278,4.637967,35,0.394718,529.024,83.683
278,4.637967,36,0.220164,733.720,542.492
278,4.637967,37,0.218699,605.895,584.775
279,4.654650,35,0.490227,530.313,87.511
279,4.654650,36,0.417322,736.245,538.035
279,4.654650,37,0.175364,607.057,576.105
280,4.671333,35,0.495623,531.090,89.841
280,4.671333,36,0.432737,737.573,535.222
280,4.671333,37,0.341730,607.731,570.782
281,4.688017,35,0.296563,532.158,94.247
281,4.688017,36,0.371737,739.356,529.741
281,4.688017,37,0.198294,608.261,561.346
282,4.704700,35,0.283301,532.748,96.939
282,4.704700,36,0.370405,740.270,526.286
282,4.704700,37,0.204776,608.488,555.588
283,4.721383,35,0.583663,534.071,101.734
283,4.721383,36,0.609757,741.523,519.880
283,4.721383,37,0.393567,609.099,545.122
284,4.738067,35,0.577051,534.915,104.657
284,4.738067,36,0.612976,742.132,515.882
284,4.738067,37,0.384339,609.431,538.737
285,4.754750,35,0.614794,536.269,109.235
285,4.754750,36,0.585180,742.060,509.180
285,4.754750,37,0.626386,609.751,526.806
286,4.771433,35,0.634527,537.085,111.939
286,4.771433,36,0.570569,741.800,505.098
286,4.771433,37,0.576777,609.924,519.426
287,4.788117,35,0.451388,538.195,117.175
287,4.788117,36,0.192271,741.165,497.850
287,4.788117,37,0.297078,610.055,506.357
288,4.804800,35,0.460989,538.829,120.346
288,4.804800,36,0.194473,740.619,493.438
288,4.804800,37,0.313056,610.086,498.374
289,4.821483,35,0.629049,539.993,125.713
289,4.821483,36,0.194473,740.713,488.348
289,4.821483,37,0.219832,610.533,484.794
290,4.838167,35,0.612725,540.689,128.908
290,4.838167,36,0.194473,740.808,483.257
290,4.838167,37,0.210648,610.803,476.603
291,4.854850,35,0.710397,541.930,134.577
291,4.854850,36,0.194473,740.902,478.167
291,4.854850,37,0.278244,611.397,463.792
292,4.871533,35,0.719257,542.696,137.998
292,4.871533,36,0.194473,740.997,473.076
292,4.871533,37,0.260123,611.777,456.233
293,4.888217,35,0.666242,543.782,143.951
293,4.888217,36,0.265081,736.980,464.224
293,4.888217,37,0.313485,612.494,444.300
294,4.904900,35,0.676349,544.434,147.523
294,4.904900,36,0.266928,734.150,458.734
294,4.904900,37,0.334192,612.953,437.344
295,4.921583,35,0.641457,545.656,153.540
295,4.921583,36,0.266928,732.667,452.805
