video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
identical_balls_trick_000_018.mp4,16,0.266933,32,sports ball,0.461105,848.776,513.168,891.436,554.544,870.106,533.856,42.660,41.375
identical_balls_trick_000_018.mp4,16,0.266933,32,sports ball,0.425026,685.891,165.413,731.047,211.875,708.469,188.644,45.157,46.462
identical_balls_trick_000_018.mp4,16,0.266933,32,sports ball,0.344403,535.968,610.101,579.984,654.367,557.976,632.234,44.016,44.266
identical_balls_trick_000_018.mp4,17,0.283617,32,sports ball,0.706884,847.094,509.068,890.416,549.138,868.755,529.103,43.322,40.070
identical_balls_trick_000_018.mp4,17,0.283617,32,sports ball,0.395066,685.786,165.515,730.687,211.841,708.236,188.678,44.901,46.327
identical_balls_trick_000_018.mp4,17,0.283617,32,sports ball,0.324213,539.840,603.429,581.367,646.039,560.603,624.734,41.527,42.610
identical_balls_trick_000_018.mp4,18,0.300300,32,sports ball,0.280171,685.187,168.181,730.452,213.808,707.819,190.994,45.265,45.627
identical_balls_trick_000_018.mp4,19,0.316983,32,sports ball,0.560067,683.715,171.309,729.696,217.724,706.706,194.517,45.981,46.414
identical_balls_trick_000_018.mp4,19,0.316983,32,sports ball,0.254726,834.253,493.104,877.486,535.867,855.869,514.486,43.234,42.763
identical_balls_trick_000_018.mp4,19,0.316983,32,sports ball,0.194878,544.437,575.849,587.043,619.265,565.740,597.557,42.606,43.416
identical_balls_trick_000_018.mp4,20,0.333667,32,sports ball,0.630828,683.124,177.589,729.346,223.442,706.235,200.516,46.222,45.853
identical_balls_trick_000_018.mp4,20,0.333667,32,sports ball,0.423111,822.178,482.693,864.595,525.531,843.387,504.112,42.417,42.838
identical_balls_trick_000_018.mp4,20,0.333667,32,sports ball,0.262496,545.197,555.529,587.092,596.694,566.144,576.111,41.895,41.165
identical_balls_trick_000_018.mp4,21,0.350350,32,sports ball,0.812284,803.670,471.892,847.660,515.082,825.665,493.487,43.990,43.190
identical_balls_trick_000_018.mp4,21,0.350350,32,sports ball,0.341252,544.088,529.755,587.160,571.102,565.624,550.429,43.072,41.347
identical_balls_trick_000_018.mp4,21,0.350350,32,sports ball,0.318198,681.927,185.404,727.945,231.716,704.936,208.560,46.018,46.311
identical_balls_trick_000_018.mp4,22,0.367033,32,sports ball,0.411429,779.712,459.777,823.615,503.675,801.663,481.726,43.904,43.898
identical_balls_trick_000_018.mp4,22,0.367033,32,sports ball,0.248163,681.332,194.367,727.265,240.562,704.298,217.465,45.933,46.195
identical_balls_trick_000_018.mp4,22,0.367033,32,sports ball,0.201477,543.725,500.329,586.852,543.350,565.288,521.839,43.127,43.020
identical_balls_trick_000_018.mp4,23,0.383717,32,sports ball,0.181043,754.029,447.665,796.953,491.820,775.491,469.742,42.924,44.155
