video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
01_0018_0020.mp4,0,0.000000,32,sports ball,0.909292,926.519,177.768,986.003,240.102,956.261,208.935,59.484,62.334
01_0018_0020.mp4,0,0.000000,32,sports ball,0.815769,966.258,827.310,1032.092,881.743,999.175,854.526,65.834,54.432
01_0018_0020.mp4,1,0.016683,32,sports ball,0.912068,919.099,182.469,978.368,244.683,948.733,213.576,59.269,62.214
01_0018_0020.mp4,1,0.016683,32,sports ball,0.655124,991.694,820.136,1060.872,876.253,1026.283,848.195,69.178,56.117
01_0018_0020.mp4,2,0.033367,32,sports ball,0.908610,911.168,188.915,970.283,250.210,940.726,219.563,59.115,61.295
01_0018_0020.mp4,2,0.033367,32,sports ball,0.582693,1023.489,805.983,1083.953,864.610,1053.721,835.297,60.464,58.627
01_0018_0020.mp4,3,0.050050,32,sports ball,0.918769,901.329,197.934,962.383,256.561,931.856,227.248,61.054,58.627
01_0018_0020.mp4,3,0.050050,32,sports ball,0.516223,1049.834,783.217,1109.115,844.132,1079.474,813.674,59.281,60.915
01_0018_0020.mp4,4,0.066733,32,sports ball,0.914521,894.275,208.986,954.366,267.422,924.320,238.204,60.091,58.436
01_0018_0020.mp4,4,0.066733,32,sports ball,0.682045,1074.683,755.953,1132.295,818.980,1103.489,787.467,57.612,63.027
01_0018_0020.mp4,4,0.066733,32,sports ball,0.245906,937.536,510.544,980.073,546.415,958.805,528.480,42.538,35.871
01_0018_0020.mp4,5,0.083417,32,sports ball,0.900257,885.576,220.973,945.024,282.298,915.300,251.636,59.448,61.325
01_0018_0020.mp4,5,0.083417,32,sports ball,0.740964,1094.123,720.833,1150.290,788.275,1122.206,754.554,56.167,67.442
01_0018_0020.mp4,5,0.083417,32,sports ball,0.426866,941.882,495.785,985.540,536.631,963.711,516.208,43.658,40.846
01_0018_0020.mp4,6,0.100100,32,sports ball,0.882296,877.296,237.205,936.330,306.497,906.813,271.851,59.035,69.291
01_0018_0020.mp4,6,0.100100,32,sports ball,0.638520,1106.614,688.174,1159.123,757.159,1132.868,722.667,52.509,68.984
01_0018_0020.mp4,6,0.100100,32,sports ball,0.247278,963.939,480.190,988.395,521.666,976.167,500.928,24.456,41.476
01_0018_0020.mp4,6,0.100100,32,sports ball,0.225173,942.154,480.472,989.397,524.869,965.776,502.671,47.243,44.397
01_0018_0020.mp4,7,0.116783,32,sports ball,0.916325,866.748,255.705,928.698,320.328,897.723,288.017,61.950,64.624
01_0018_0020.mp4,7,0.116783,32,sports ball,0.764129,1112.085,648.924,1165.263,731.793,1138.674,690.358,53.178,82.869
01_0018_0020.mp4,7,0.116783,32,sports ball,0.664709,965.204,463.622,995.236,507.062,980.220,485.342,30.032,43.440
01_0018_0020.mp4,8,0.133467,32,sports ball,0.807351,858.231,274.380,920.864,337.997,889.548,306.188,62.634,63.617
01_0018_0020.mp4,8,0.133467,32,sports ball,0.253101,1112.383,608.448,1167.092,688.894,1139.737,648.671,54.708,80.446
01_0018_0020.mp4,8,0.133467,32,sports ball,0.198578,968.663,445.817,998.380,491.443,983.522,468.630,29.717,45.625
01_0018_0020.mp4,9,0.150150,32,sports ball,0.881088,850.631,294.734,911.775,356.987,881.203,325.860,61.144,62.253
01_0018_0020.mp4,9,0.150150,32,sports ball,0.634372,1106.103,569.182,1161.034,645.036,1133.568,607.109,54.931,75.854
01_0018_0020.mp4,9,0.150150,32,sports ball,0.502179,969.698,426.896,1003.027,478.882,986.362,452.889,33.330,51.986
01_0018_0020.mp4,10,0.166833,32,sports ball,0.802843,842.301,319.768,902.635,384.414,872.468,352.091,60.334,64.646
01_0018_0020.mp4,10,0.166833,32,sports ball,0.257779,1100.157,531.437,1155.188,600.718,1127.673,566.077,55.030,69.282
01_0018_0020.mp4,11,0.183517,32,sports ball,0.826033,830.660,346.076,894.891,413.776,862.776,379.926,64.231,67.700
