video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
04_0037_0044.mp4,15,0.250250,32,sports ball,0.799942,838.102,465.055,896.601,528.594,867.352,496.824,58.499,63.538
04_0037_0044.mp4,15,0.250250,32,sports ball,0.745369,943.055,778.107,1006.688,843.889,974.871,810.998,63.633,65.782
04_0037_0044.mp4,15,0.250250,32,sports ball,0.605773,951.154,218.113,1025.594,251.576,988.374,234.844,74.441,33.463
04_0037_0044.mp4,15,0.250250,32,sports ball,0.283406,950.439,217.063,1028.483,271.134,989.461,244.099,78.044,54.071
04_0037_0044.mp4,16,0.266933,32,sports ball,0.772448,956.436,740.218,1014.198,808.666,985.317,774.442,57.762,68.448
04_0037_0044.mp4,16,0.266933,32,sports ball,0.708523,837.057,491.166,894.361,556.888,865.709,524.027,57.303,65.723
04_0037_0044.mp4,16,0.266933,32,sports ball,0.632544,921.672,221.319,997.492,258.730,959.582,240.024,75.820,37.411
04_0037_0044.mp4,16,0.266933,32,sports ball,0.166098,921.436,221.558,999.793,275.340,960.615,248.449,78.356,53.782
04_0037_0044.mp4,17,0.283617,32,sports ball,0.894617,898.658,227.925,972.641,282.136,935.650,255.031,73.983,54.211
04_0037_0044.mp4,17,0.283617,32,sports ball,0.840292,835.756,519.509,891.876,583.684,863.816,551.596,56.120,64.175
04_0037_0044.mp4,17,0.283617,32,sports ball,0.832459,956.945,703.098,1019.591,770.036,988.268,736.567,62.645,66.938
04_0037_0044.mp4,18,0.300300,32,sports ball,0.795069,960.941,658.877,1023.010,734.707,991.976,696.792,62.069,75.830
04_0037_0044.mp4,18,0.300300,32,sports ball,0.735386,832.946,551.502,889.687,616.655,861.316,584.079,56.741,65.153
04_0037_0044.mp4,18,0.300300,32,sports ball,0.685434,876.939,236.428,937.481,282.844,907.210,259.636,60.542,46.416
04_0037_0044.mp4,19,0.316983,32,sports ball,0.687778,965.549,622.593,1025.151,687.620,995.350,655.106,59.602,65.026
04_0037_0044.mp4,19,0.316983,32,sports ball,0.599329,830.925,586.739,888.754,657.953,859.840,622.346,57.830,71.215
04_0037_0044.mp4,19,0.316983,32,sports ball,0.545992,854.786,245.165,913.032,292.951,883.909,269.058,58.246,47.786
04_0037_0044.mp4,19,0.316983,32,sports ball,0.376648,827.823,571.950,889.260,657.733,858.541,614.842,61.438,85.783
04_0037_0044.mp4,20,0.333667,32,sports ball,0.877594,838.735,255.542,903.700,317.067,871.218,286.305,64.965,61.526
04_0037_0044.mp4,20,0.333667,32,sports ball,0.755746,970.382,585.974,1028.802,651.518,999.592,618.746,58.420,65.545
04_0037_0044.mp4,20,0.333667,32,sports ball,0.708738,828.906,621.011,887.104,688.278,858.005,654.645,58.198,67.267
04_0037_0044.mp4,21,0.350350,32,sports ball,0.852451,830.355,268.886,889.275,325.861,859.815,297.373,58.920,56.975
04_0037_0044.mp4,21,0.350350,32,sports ball,0.706231,972.175,550.277,1031.379,619.266,1001.777,584.771,59.204,68.989
04_0037_0044.mp4,21,0.350350,32,sports ball,0.530617,824.432,657.426,884.909,736.802,854.671,697.114,60.478,79.376
04_0037_0044.mp4,22,0.367033,32,sports ball,0.812080,824.475,279.345,878.974,342.692,851.725,311.018,54.499,63.348
04_0037_0044.mp4,22,0.367033,32,sports ball,0.789415,975.095,518.321,1033.849,584.326,1004.472,551.324,58.753,66.005
04_0037_0044.mp4,22,0.367033,32,sports ball,0.360403,820.507,683.667,881.293,778.106,850.900,730.886,60.786,94.439
04_0037_0044.mp4,23,0.383717,32,sports ball,0.884520,820.798,292.959,872.848,353.233,846.823,323.096,52.050,60.274
04_0037_0044.mp4,23,0.383717,32,sports ball,0.834551,975.961,486.946,1035.801,554.907,1005.881,520.926,59.840,67.961
04_0037_0044.mp4,23,0.383717,32,sports ball,0.648775,816.117,737.485,881.125,802.598,848.621,770.042,65.008,65.112
04_0037_0044.mp4,24,0.400400,32,sports ball,0.843121,980.940,459.018,1038.611,521.828,1009.775,490.423,57.672,62.810
04_0037_0044.mp4,24,0.400400,32,sports ball,0.704000,820.114,302.949,873.556,362.323,846.835,332.636,53.442,59.374
04_0037_0044.mp4,24,0.400400,32,sports ball,0.411737,812.946,763.791,878.723,824.287,845.835,794.039,65.777,60.495
04_0037_0044.mp4,25,0.417083,32,sports ball,0.831086,821.301,310.414,881.313,371.360,851.307,340.887,60.012,60.945
04_0037_0044.mp4,25,0.417083,32,sports ball,0.807131,980.331,427.922,1043.504,494.346,1011.917,461.134,63.174,66.425
04_0037_0044.mp4,25,0.417083,32,sports ball,0.745214,808.529,766.743,873.182,831.827,840.856,799.285,64.653,65.084
04_0037_0044.mp4,26,0.433767,32,sports ball,0.842980,830.092,317.611,892.410,379.177,861.251,348.394,62.318,61.566
04_0037_0044.mp4,26,0.433767,32,sports ball,0.832569,983.831,403.082,1043.794,466.554,1013.813,434.818,59.964,63.473
04_0037_0044.mp4,26,0.433767,32,sports ball,0.645531,801.805,769.191,863.205,824.725,832.505,796.958,61.400,55.534
04_0037_0044.mp4,27,0.450450,32,sports ball,0.862810,846.761,324.670,908.011,388.936,877.386,356.803,61.250,64.266
04_0037_0044.mp4,27,0.450450,32,sports ball,0.791272,986.853,380.876,1047.000,441.328,1016.927,411.102,60.147,60.452
04_0037_0044.mp4,27,0.450450,32,sports ball,0.658911,798.373,770.124,853.151,817.159,825.762,793.641,54.777,47.035
04_0037_0044.mp4,28,0.467133,32,sports ball,0.708136,988.195,359.265,1048.600,419.208,1018.397,389.237,60.404,59.944
04_0037_0044.mp4,28,0.467133,32,sports ball,0.627683,858.562,332.219,924.438,404.280,891.500,368.250,65.876,72.062
04_0037_0044.mp4,28,0.467133,32,sports ball,0.425273,790.041,768.017,843.733,814.131,816.887,791.074,53.692,46.114
04_0037_0044.mp4,29,0.483817,32,sports ball,0.689220,990.768,337.682,1052.297,403.016,1021.533,370.349,61.529,65.334
04_0037_0044.mp4,29,0.483817,32,sports ball,0.668123,869.415,342.061,940.994,414.645,905.204,378.353,71.578,72.584
04_0037_0044.mp4,29,0.483817,32,sports ball,0.296216,779.111,766.860,834.759,813.236,806.935,790.048,55.648,46.375
04_0037_0044.mp4,30,0.500500,32,sports ball,0.806303,992.323,319.146,1054.249,384.503,1023.286,351.825,61.925,65.357
04_0037_0044.mp4,30,0.500500,32,sports ball,0.543252,882.789,352.478,955.314,425.080,919.052,388.779,72.525,72.602
04_0037_0044.mp4,30,0.500500,32,sports ball,0.447946,766.743,765.957,824.729,813.170,795.736,789.563,57.986,47.213
04_0037_0044.mp4,31,0.517183,32,sports ball,0.848566,994.281,304.873,1055.847,368.741,1025.064,336.807,61.565,63.867
04_0037_0044.mp4,31,0.517183,32,sports ball,0.562476,753.320,764.494,817.224,815.170,785.272,789.832,63.904,50.676
04_0037_0044.mp4,31,0.517183,32,sports ball,0.484842,896.881,368.178,968.188,436.986,932.535,402.582,71.307,68.808
04_0037_0044.mp4,32,0.533867,32,sports ball,0.827648,995.643,289.720,1058.556,356.883,1027.100,323.302,62.913,67.163
04_0037_0044.mp4,32,0.533867,32,sports ball,0.723952,912.306,383.703,982.948,450.001,947.627,416.852,70.642,66.298
04_0037_0044.mp4,32,0.533867,32,sports ball,0.521514,737.553,763.169,805.626,831.551,771.590,797.360,68.073,68.383
04_0037_0044.mp4,33,0.550550,32,sports ball,0.874474,998.839,277.162,1061.622,337.880,1030.230,307.521,62.783,60.719
