frame,time_seconds,track_id,confidence,center_x,center_y,observed
2,0.033367,1,0.908610,945.144,216.351,1
2,0.033367,2,0.582693,1038.461,841.878,1
3,0.050050,1,0.918769,937.272,222.694,1
3,0.050050,2,0.516223,1063.130,825.908,1
4,0.066733,1,0.914521,928.565,232.309,1
4,0.066733,2,0.682045,1090.510,802.280,1
5,0.083417,1,0.900257,919.036,244.799,1
5,0.083417,2,0.740964,1115.472,771.585,1
6,0.100100,1,0.882296,909.551,261.963,1
6,0.100100,2,0.638520,1134.221,738.159,1
6,0.100100,3,0.225173,964.363,510.098,1
7,0.116783,1,0.916325,899.949,279.755,1
7,0.116783,2,0.764129,1146.657,703.537,1
7,0.116783,3,0.664709,973.030,495.613,1
8,0.133467,1,0.807351,890.767,298.611,1
8,0.133467,2,0.253101,1152.973,664.228,1
8,0.133467,3,0.198578,980.225,478.040,1
9,0.150150,1,0.881088,881.833,318.663,1
9,0.150150,2,0.634372,1152.184,622.204,1
9,0.150150,3,0.502179,985.702,459.940,1
10,0.166833,1,0.802843,872.917,342.289,1
10,0.166833,2,0.257779,1147.027,578.939,1
10,0.166833,3,0.502179,990.699,446.964,0
11,0.183517,1,0.826033,863.604,368.912,1
11,0.183517,2,0.690535,1139.059,539.019,1
11,0.183517,3,0.682843,993.681,428.765,1
12,0.200200,1,0.683006,853.677,398.318,1
12,0.200200,2,0.677277,1129.999,501.581,1
12,0.200200,3,0.514625,994.961,413.283,1
13,0.216883,1,0.802233,844.237,428.499,1
13,0.216883,2,0.793539,1120.249,464.951,1
13,0.216883,3,0.850176,996.717,401.018,1
14,0.233567,1,0.811800,834.834,461.483,1
14,0.233567,2,0.852431,1110.174,430.332,1
14,0.233567,3,0.779697,998.668,391.394,1
15,0.250250,1,0.768064,825.740,496.593,1
15,0.250250,2,0.802768,1100.672,397.680,1
15,0.250250,3,0.664522,1000.651,384.555,1
16,0.266933,1,0.712741,817.078,534.151,1
16,0.266933,2,0.821237,1092.441,368.469,1
16,0.266933,3,0.825611,1003.133,379.643,1
17,0.283617,1,0.594900,808.657,573.809,1
17,0.283617,2,0.801076,1084.880,342.465,1
17,0.283617,3,0.831698,1006.051,376.586,1
18,0.300300,1,0.776052,800.847,614.151,1
18,0.300300,2,0.889651,1076.728,317.230,1
18,0.300300,3,0.879144,1009.246,375.536,1
19,0.316983,1,0.606819,790.805,654.884,1
19,0.316983,2,0.875693,1069.448,292.941,1
19,0.316983,3,0.839840,1012.907,377.347,1
20,0.333667,1,0.621149,783.060,689.084,1
20,0.333667,2,0.892032,1062.368,270.526,1
20,0.333667,3,0.839034,1016.334,380.819,1
21,0.350350,1,0.512873,775.670,714.795,1
21,0.350350,2,0.897877,1055.202,249.676,1
21,0.350350,3,0.903743,1019.425,386.726,1
22,0.367033,1,0.432703,774.720,727.705,1
22,0.367033,2,0.896112,1047.802,231.364,1
22,0.367033,3,0.911063,1022.306,394.479,1
23,0.383717,1,0.193827,778.065,745.011,1
23,0.383717,2,0.900319,1040.784,215.220,1
23,0.383717,3,0.903114,1025.162,404.384,1
24,0.400400,1,0.518536,786.818,759.666,1
24,0.400400,2,0.891100,1033.852,201.155,1
24,0.400400,3,0.912345,1028.094,415.143,1
25,0.417083,1,0.767014,799.755,774.948,1
25,0.417083,2,0.899087,1026.764,188.346,1
25,0.417083,3,0.865748,1030.846,428.045,1
26,0.433767,1,0.570082,817.178,789.834,1
26,0.433767,2,0.898175,1019.980,177.538,1
26,0.433767,3,0.818967,1033.841,443.068,1
27,0.450450,1,0.754734,835.339,805.727,1
27,0.450450,2,0.883192,1012.745,168.514,1
27,0.450450,3,0.859285,1034.731,459.716,1
28,0.467133,1,0.645802,854.628,824.261,1
28,0.467133,2,0.903629,1005.213,161.486,1
