track_id,boundary_type,boundary_frame,boundary_x,boundary_y,hand,endpoint_distance_px,recent_min_distance_px,endpoint_distance_normalized,recent_min_distance_normalized,n_synchronized_samples,motion,signed_trend,proximity_band,hand_evidence,post_contact,eligible_hand_set,preferred_hand,ambiguous,evidence_reason
4,START,12,1080.852000,647.002000,LEFT,165.144049,165.144049,0.834913,0.834913,3,SEPARATING,13.587577,FAR,0,0,{},,0,far
4,START,12,1080.852000,647.002000,RIGHT,170.782117,170.782117,0.863417,0.863417,3,SEPARATING,14.922459,FAR,0,0,{},,0,far
4,END,14,1048.876000,598.530000,LEFT,192.319204,165.144049,0.972301,0.834913,3,SEPARATING,13.587577,FAR,0,0,{},,0,far
4,END,14,1048.876000,598.530000,RIGHT,200.627035,170.782117,1.014303,0.863417,3,SEPARATING,14.922459,FAR,0,0,{},,0,far
5,START,12,1010.700000,501.064000,LEFT,286.942453,247.115217,1.448714,1.247634,3,APPROACHING,-9.978324,FAR,0,0,{},,0,far
5,START,12,1010.700000,501.064000,RIGHT,289.847322,254.620309,1.463380,1.285526,3,APPROACHING,-8.773212,FAR,0,0,{},,0,far
5,END,16,1012.923000,532.863000,LEFT,250.986064,247.115217,1.267178,1.247634,3,APPROACHING,-9.978324,FAR,0,0,{},,0,far
5,END,16,1012.923000,532.863000,RIGHT,258.317427,254.620309,1.304192,1.285526,3,APPROACHING,-8.773212,FAR,0,0,{},,0,far
6,START,19,1064.094000,770.417000,LEFT,81.970424,81.970424,0.405515,0.405515,5,SEPARATING,33.495257,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
6,START,19,1064.094000,770.417000,RIGHT,120.147318,96.597348,0.594380,0.477876,5,APPROACHING,-5.674324,POSSIBLE,0,0,{LEFT},LEFT,0,possible
6,END,88,450.271000,740.376000,LEFT,100.218424,100.218424,0.604895,0.604895,5,APPROACHING,-18.822388,POSSIBLE,1,0,"{LEFT,RIGHT}",RIGHT,0,possible + approaching
6,END,88,450.271000,740.376000,RIGHT,50.942707,50.942707,0.307478,0.307478,5,APPROACHING,-28.956611,VERY_NEAR,1,0,"{LEFT,RIGHT}",RIGHT,0,very_near
7,START,19,963.169000,463.014000,LEFT,301.549502,245.113218,1.491793,1.212597,5,APPROACHING,-12.934806,FAR,0,0,{},,0,far
7,START,19,963.169000,463.014000,RIGHT,357.519706,357.519706,1.768682,1.768682,5,SEPARATING,28.195400,FAR,0,0,{},,0,far
7,END,32,757.438000,348.903000,LEFT,105.892567,105.892567,0.512685,0.512685,5,APPROACHING,-12.842849,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
7,END,32,757.438000,348.903000,RIGHT,553.391710,540.649280,2.679279,2.617586,5,SEPARATING,3.491621,FAR,0,0,{LEFT},LEFT,0,far
8,START,43,591.226000,416.067000,LEFT,197.320598,196.968304,1.044085,1.042221,5,SEPARATING,2.057315,FAR,0,0,{},,0,far
8,START,43,591.226000,416.067000,RIGHT,425.563967,342.584918,2.251792,1.812724,5,APPROACHING,-20.780900,FAR,0,0,{},,0,far
8,END,54,495.608000,404.563000,LEFT,164.370397,150.423104,0.834423,0.763619,5,APPROACHING,-7.116483,FAR,0,0,{},,0,far
8,END,54,495.608000,404.563000,RIGHT,241.060170,241.060170,1.223736,1.223736,5,APPROACHING,-11.452683,FAR,0,0,{},,0,far
9,START,57,455.656000,504.860000,LEFT,238.446604,238.446604,1.145249,1.145249,1,INSUFFICIENT,,FAR,0,0,{},,0,far
9,START,57,455.656000,504.860000,RIGHT,150.157543,150.157543,0.721200,0.721200,1,INSUFFICIENT,,FAR,0,0,{},,0,far
9,END,57,455.656000,504.860000,LEFT,238.446604,238.446604,1.145249,1.145249,1,INSUFFICIENT,,FAR,0,0,{},,0,far
9,END,57,455.656000,504.860000,RIGHT,150.157543,150.157543,0.721200,0.721200,1,INSUFFICIENT,,FAR,0,0,{},,0,far
10,START,60,421.316000,602.148000,LEFT,324.844354,291.403042,1.531194,1.373564,5,APPROACHING,-6.415178,FAR,0,0,{RIGHT},RIGHT,0,far
10,START,60,421.316000,602.148000,RIGHT,72.851401,41.569053,0.343394,0.195941,5,APPROACHING,-7.516542,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
10,END,102,685.839000,945.507000,LEFT,99.691920,93.279651,0.623460,0.583359,5,SEPARATING,1.043457,POSSIBLE,0,0,{},,0,possible
10,END,102,685.839000,945.507000,RIGHT,581.881002,447.034944,3.639008,2.795698,5,SEPARATING,35.509575,FAR,0,0,{},,0,far
11,START,72,521.500000,898.488000,LEFT,86.516665,86.516665,0.467979,0.467979,2,INSUFFICIENT,0.283642,POSSIBLE,0,0,{},,0,insufficient motion
11,START,72,521.500000,898.488000,RIGHT,135.776872,121.129071,0.734433,0.655202,2,INSUFFICIENT,-14.647801,FAR,0,0,{},,0,far
11,END,73,503.761000,899.301000,LEFT,86.800307,86.516665,0.469513,0.467979,2,INSUFFICIENT,0.283642,POSSIBLE,0,0,{},,0,insufficient motion
11,END,73,503.761000,899.301000,RIGHT,121.129071,121.129071,0.655202,0.655202,2,INSUFFICIENT,-14.647801,POSSIBLE,0,0,{},,0,insufficient motion
12,START,81,476.004000,679.362000,LEFT,102.584599,102.584599,0.600398,0.600398,5,SEPARATING,29.517510,POSSIBLE,1,0,"{LEFT,RIGHT}",,1,possible + separating
12,START,81,476.004000,679.362000,RIGHT,116.587973,116.587973,0.682356,0.682356,5,SEPARATING,23.393309,POSSIBLE,1,0,"{LEFT,RIGHT}",,1,possible + separating
12,END,102,777.831000,340.010000,LEFT,534.161255,528.353737,3.340575,3.304255,5,SEPARATING,1.095093,FAR,0,0,{RIGHT},RIGHT,0,far
12,END,102,777.831000,340.010000,RIGHT,95.025330,95.025330,0.594276,0.594276,5,APPROACHING,-19.786226,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + approaching
13,START,93,534.089000,597.362000,LEFT,238.462671,238.462671,1.437570,1.437570,5,SEPARATING,37.798300,FAR,0,0,{RIGHT},RIGHT,0,far
13,START,93,534.089000,597.362000,RIGHT,17.712980,16.330237,0.106783,0.098447,5,SEPARATING,0.904262,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
13,END,128,862.918000,366.444000,LEFT,392.802270,392.802270,1.733469,1.733469,5,NEUTRAL,-0.243427,FAR,0,0,{RIGHT},RIGHT,0,far
13,END,128,862.918000,366.444000,RIGHT,64.337231,54.851939,0.283925,0.242066,5,APPROACHING,-1.300337,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
14,START,108,714.334000,891.149000,LEFT,83.222960,79.942091,0.434476,0.417348,5,SEPARATING,1.839823,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
14,START,108,714.334000,891.149000,RIGHT,570.416472,503.832229,2.977930,2.630318,5,APPROACHING,-14.653778,FAR,0,0,{LEFT},LEFT,0,far
14,END,158,1091.556000,782.761000,LEFT,89.542323,89.542323,0.453195,0.453195,5,APPROACHING,-17.674198,POSSIBLE,1,0,"{LEFT,RIGHT}",LEFT,0,possible + approaching
14,END,158,1091.556000,782.761000,RIGHT,131.253023,125.695983,0.664303,0.636178,5,APPROACHING,-8.398723,POSSIBLE,1,0,"{LEFT,RIGHT}",LEFT,0,possible + approaching
15,START,112,943.559000,395.954000,LEFT,389.401045,225.941518,2.260306,1.311494,5,APPROACHING,-33.118053,FAR,0,0,{},,0,far
15,START,112,943.559000,395.954000,RIGHT,182.306815,182.306815,1.058213,1.058213,5,SEPARATING,10.189812,FAR,0,0,{},,0,far
15,END,129,1098.954000,646.909000,LEFT,42.998496,42.998496,0.190918,0.190918,5,APPROACHING,-4.396783,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
15,END,129,1098.954000,646.909000,RIGHT,406.410451,406.410451,1.804504,1.804504,5,APPROACHING,-5.765265,FAR,0,0,{LEFT},LEFT,0,far
16,START,132,1070.775000,610.312000,LEFT,62.709879,55.093130,0.267304,0.234838,5,APPROACHING,-1.915633,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
16,START,132,1070.775000,610.312000,RIGHT,334.961558,216.228589,1.427793,0.921687,5,APPROACHING,-29.359648,FAR,0,0,{LEFT},LEFT,0,far
16,END,161,1042.801000,800.978000,LEFT,135.791605,60.711277,0.678758,0.303467,5,SEPARATING,16.776235,POSSIBLE,1,1,{LEFT},LEFT,0,possible + recent very_near (post_contact)
16,END,161,1042.801000,800.978000,RIGHT,118.106651,75.094139,0.590359,0.375360,5,SEPARATING,11.332348,POSSIBLE,0,0,{LEFT},LEFT,0,possible
17,START,141,1039.631000,900.743000,LEFT,224.793132,196.661835,1.138141,0.995711,5,APPROACHING,-5.450768,FAR,0,0,{RIGHT},RIGHT,0,far
17,START,141,1039.631000,900.743000,RIGHT,82.863151,82.863151,0.419541,0.419541,5,SEPARATING,17.285280,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
17,END,145,1140.618000,869.164000,LEFT,196.661835,196.661835,0.995711,0.995711,5,APPROACHING,-5.450768,FAR,0,0,{},,0,far
17,END,145,1140.618000,869.164000,RIGHT,151.393557,82.863151,0.766515,0.419541,5,SEPARATING,17.285280,FAR,0,0,{},,0,far
18,START,148,1139.621000,760.590000,LEFT,131.907397,131.907397,0.677150,0.677150,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
18,START,148,1139.621000,760.590000,RIGHT,139.430214,139.430214,0.715768,0.715768,1,INSUFFICIENT,,FAR,0,0,{},,0,far
18,END,148,1139.621000,760.590000,LEFT,131.907397,131.907397,0.677150,0.677150,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
18,END,148,1139.621000,760.590000,RIGHT,139.430214,139.430214,0.715768,0.715768,1,INSUFFICIENT,,FAR,0,0,{},,0,far
19,START,151,1102.946000,651.783000,LEFT,162.192808,162.192808,0.825636,0.825636,2,INSUFFICIENT,19.349356,FAR,0,0,{},,0,far
19,START,151,1102.946000,651.783000,RIGHT,165.823171,165.823171,0.844116,0.844116,2,INSUFFICIENT,11.979520,FAR,0,0,{},,0,far
19,END,152,1092.209000,628.335000,LEFT,181.542165,162.192808,0.924133,0.825636,2,INSUFFICIENT,19.349356,FAR,0,0,{},,0,far
19,END,152,1092.209000,628.335000,RIGHT,177.802691,165.823171,0.905097,0.844116,2,INSUFFICIENT,11.979520,FAR,0,0,{},,0,far
20,START,156,1018.519000,512.511000,LEFT,267.955525,267.955525,1.341501,1.341501,5,SEPARATING,9.291254,FAR,0,0,{},,0,far
20,START,156,1018.519000,512.511000,RIGHT,271.189172,271.189172,1.357690,1.357690,5,SEPARATING,39.055877,FAR,0,0,{},,0,far
20,END,171,777.963000,339.128000,LEFT,130.839359,130.839359,0.651104,0.651104,5,APPROACHING,-18.827272,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
20,END,171,777.963000,339.128000,RIGHT,574.641605,558.967926,2.859625,2.781627,5,SEPARATING,4.202075,FAR,0,0,{LEFT},LEFT,0,far
21,START,160,1019.656000,740.711000,LEFT,29.679681,29.679681,0.148589,0.148589,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
21,START,160,1019.656000,740.711000,RIGHT,121.085524,121.085524,0.606207,0.606207,1,INSUFFICIENT,,POSSIBLE,0,0,{LEFT},LEFT,0,insufficient motion
21,END,160,1019.656000,740.711000,LEFT,29.679681,29.679681,0.148589,0.148589,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
21,END,160,1019.656000,740.711000,RIGHT,121.085524,121.085524,0.606207,0.606207,1,INSUFFICIENT,,POSSIBLE,0,0,{LEFT},LEFT,0,insufficient motion
22,START,164,982.844000,861.650000,LEFT,248.026558,248.026558,1.215274,1.215274,5,SEPARATING,53.448917,FAR,0,0,{},,0,far
22,START,164,982.844000,861.650000,RIGHT,100.770857,82.476672,0.493755,0.404117,5,APPROACHING,-3.261983,POSSIBLE,0,0,{},,0,possible
22,END,173,793.654000,975.005000,LEFT,600.559400,514.001943,3.040869,2.602594,5,SEPARATING,21.351647,FAR,0,0,{RIGHT},RIGHT,0,far
22,END,173,793.654000,975.005000,RIGHT,78.547022,73.897788,0.397714,0.374174,5,APPROACHING,-0.961036,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + approaching
23,START,165,945.915000,553.524000,LEFT,29.844921,29.844921,0.144675,0.144675,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
23,START,165,945.915000,553.524000,RIGHT,344.462416,344.462416,1.669805,1.669805,1,INSUFFICIENT,,FAR,0,0,{LEFT},LEFT,0,far
23,END,165,945.915000,553.524000,LEFT,29.844921,29.844921,0.144675,0.144675,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
23,END,165,945.915000,553.524000,RIGHT,344.462416,344.462416,1.669805,1.669805,1,INSUFFICIENT,,FAR,0,0,{LEFT},LEFT,0,far
24,START,168,897.672000,450.387000,LEFT,37.851371,37.851371,0.185780,0.185780,5,SEPARATING,7.271386,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
24,START,168,897.672000,450.387000,RIGHT,460.432644,460.432644,2.259870,2.259870,5,SEPARATING,30.415798,FAR,0,0,{LEFT},LEFT,0,far
24,END,227,492.988000,786.573000,LEFT,101.630542,101.630542,0.621164,0.621164,5,APPROACHING,-9.576790,POSSIBLE,1,0,"{LEFT,RIGHT}",RIGHT,0,possible + approaching
24,END,227,492.988000,786.573000,RIGHT,74.513538,74.513538,0.455426,0.455426,5,APPROACHING,-9.330521,POSSIBLE,1,0,"{LEFT,RIGHT}",RIGHT,0,possible + approaching
25,START,180,778.138000,925.077000,LEFT,643.491353,573.208828,3.718571,3.312427,5,APPROACHING,-18.070313,FAR,0,0,{},,0,far
25,START,180,778.138000,925.077000,RIGHT,69.441903,56.443434,0.401287,0.326172,5,APPROACHING,-2.878292,POSSIBLE,0,0,{},,0,possible
25,END,299,1056.486000,826.797000,LEFT,152.348896,90.047032,0.797396,0.471307,5,SEPARATING,11.384186,FAR,0,0,{RIGHT},RIGHT,0,far
25,END,299,1056.486000,826.797000,RIGHT,129.666055,122.313823,0.678674,0.640192,5,APPROACHING,-3.521253,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + approaching
26,START,185,608.131000,428.478000,LEFT,196.814218,132.704819,1.003054,0.676324,4,APPROACHING,-16.311437,FAR,0,0,{},,0,far
26,START,185,608.131000,428.478000,RIGHT,376.776368,281.334388,1.920222,1.433807,5,APPROACHING,-19.433806,FAR,0,0,{},,0,far
26,END,197,644.459000,375.332000,LEFT,108.410734,92.365054,0.557852,0.475285,5,SEPARATING,3.161978,POSSIBLE,0,0,{},,0,possible
26,END,197,644.459000,375.332000,RIGHT,301.288044,260.969920,1.550346,1.342880,5,SEPARATING,9.172701,FAR,0,0,{},,0,far
27,START,200,713.574000,469.043000,LEFT,117.450812,117.450812,0.551765,0.551765,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
27,START,200,713.574000,469.043000,RIGHT,299.969588,299.969588,1.409208,1.409208,1,INSUFFICIENT,,FAR,0,0,{},,0,far
27,END,200,713.574000,469.043000,LEFT,117.450812,117.450812,0.551765,0.551765,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
27,END,200,713.574000,469.043000,RIGHT,299.969588,299.969588,1.409208,1.409208,1,INSUFFICIENT,,FAR,0,0,{},,0,far
28,START,212,577.041000,903.378000,LEFT,87.183858,85.397886,0.523331,0.512611,3,APPROACHING,-0.892986,POSSIBLE,0,0,{},,0,possible
28,START,212,577.041000,903.378000,RIGHT,166.130941,131.292751,0.997220,0.788100,3,APPROACHING,-17.419095,FAR,0,0,{},,0,far
28,END,214,539.694000,897.105000,LEFT,85.397886,85.397886,0.512611,0.512611,3,APPROACHING,-0.892986,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
28,END,214,539.694000,897.105000,RIGHT,131.292751,131.292751,0.788100,0.788100,3,APPROACHING,-17.419095,FAR,0,0,{LEFT},LEFT,0,far
29,START,221,532.780000,690.206000,LEFT,89.180531,89.180531,0.573180,0.573180,5,SEPARATING,25.589655,POSSIBLE,1,0,"{LEFT,RIGHT}",,1,possible + separating
29,START,221,532.780000,690.206000,RIGHT,95.443990,95.443990,0.613437,0.613437,5,SEPARATING,21.709789,POSSIBLE,1,0,"{LEFT,RIGHT}",,1,possible + separating
29,END,237,777.207000,387.828000,LEFT,485.002021,419.627888,3.111640,2.692218,5,SEPARATING,16.315889,FAR,0,0,{},,0,far
29,END,237,777.207000,387.828000,RIGHT,179.719178,179.719178,1.153029,1.153029,5,APPROACHING,-11.294933,FAR,0,0,{},,0,far
30,START,231,539.489000,651.908000,LEFT,205.800198,205.800198,1.301956,1.301956,5,SEPARATING,39.041517,FAR,0,0,{RIGHT},RIGHT,0,far
30,START,231,539.489000,651.908000,RIGHT,24.309687,21.535305,0.153791,0.136239,5,SEPARATING,3.984383,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
30,END,268,918.165000,449.319000,LEFT,313.376669,311.595302,1.373507,1.365700,5,SEPARATING,0.459538,FAR,0,0,{RIGHT},RIGHT,0,far
30,END,268,918.165000,449.319000,RIGHT,91.360650,68.775011,0.400427,0.301436,5,APPROACHING,-9.599726,POSSIBLE,1,1,{RIGHT},RIGHT,0,possible + recent very_near (post_contact)
31,START,232,594.551000,788.501000,LEFT,90.590066,90.590066,0.567319,0.567319,3,SEPARATING,1.966646,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
31,START,232,594.551000,788.501000,RIGHT,177.087238,177.087238,1.109006,1.109006,3,SEPARATING,40.095486,FAR,0,0,{LEFT},LEFT,0,far
31,END,234,617.142000,818.729000,LEFT,94.523358,90.590066,0.591951,0.567319,3,SEPARATING,1.966646,POSSIBLE,0,0,{},,0,possible
31,END,234,617.142000,818.729000,RIGHT,257.278210,177.087238,1.611201,1.109006,3,SEPARATING,40.095486,FAR,0,0,{},,0,far
32,START,256,998.540000,429.384000,LEFT,343.973908,262.862314,1.676188,1.280931,5,APPROACHING,-19.950806,FAR,0,0,{},,0,far
32,START,256,998.540000,429.384000,RIGHT,197.704655,160.300238,0.963417,0.781145,5,APPROACHING,-11.780725,FAR,0,0,{},,0,far
32,END,313,748.561000,333.126000,LEFT,88.205159,88.205159,0.418625,0.418625,5,APPROACHING,-1.818049,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
32,END,313,748.561000,333.126000,RIGHT,553.984816,495.947432,2.629234,2.353786,5,SEPARATING,14.429655,FAR,0,0,{LEFT},LEFT,0,far
33,START,280,1007.745000,925.053000,LEFT,195.974841,132.547448,1.069288,0.723212,5,APPROACHING,-16.111746,FAR,0,0,{RIGHT},RIGHT,0,far
33,START,280,1007.745000,925.053000,RIGHT,81.266419,81.266419,0.443410,0.443410,5,SEPARATING,7.724527,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
33,END,285,1102.924000,871.057000,LEFT,110.582129,110.582129,0.609893,0.609893,5,APPROACHING,-23.063740,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
33,END,285,1102.924000,871.057000,RIGHT,119.047632,85.783405,0.656583,0.473121,5,SEPARATING,9.009583,POSSIBLE,0,0,{LEFT},LEFT,0,possible
34,START,288,1090.945000,757.069000,LEFT,102.097602,102.097602,0.585815,0.585815,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
34,START,288,1090.945000,757.069000,RIGHT,119.057411,119.057411,0.683127,0.683127,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
34,END,288,1090.945000,757.069000,LEFT,102.097602,102.097602,0.585815,0.585815,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
34,END,288,1090.945000,757.069000,RIGHT,119.057411,119.057411,0.683127,0.683127,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
35,START,291,1050.268000,652.757000,LEFT,156.333725,156.333725,0.828464,0.828464,2,INSUFFICIENT,2.612539,FAR,0,0,{},,0,far
35,START,291,1050.268000,652.757000,RIGHT,165.928759,165.928759,0.879312,0.879312,2,INSUFFICIENT,5.569365,FAR,0,0,{},,0,far
35,END,293,1045.057000,637.207000,LEFT,161.558803,156.333725,0.856154,0.828464,2,INSUFFICIENT,2.612539,FAR,0,0,{},,0,far
35,END,293,1045.057000,637.207000,RIGHT,177.067490,165.928759,0.938340,0.879312,2,INSUFFICIENT,5.569365,FAR,0,0,{},,0,far
36,START,295,987.544000,532.421000,LEFT,254.404975,254.404975,1.331559,1.331559,5,SEPARATING,6.649607,FAR,0,0,{},,0,far
36,START,295,987.544000,532.421000,RIGHT,273.133266,273.133266,1.429583,1.429583,5,SEPARATING,37.015872,FAR,0,0,{},,0,far
36,END,359,439.287000,869.556000,LEFT,135.545044,108.311852,0.848674,0.678161,5,SEPARATING,6.905586,FAR,0,0,{},,0,far
36,END,359,439.287000,869.556000,RIGHT,100.764309,68.034744,0.630905,0.425979,5,SEPARATING,8.534252,POSSIBLE,0,0,{},,0,possible
37,START,302,989.863000,845.760000,LEFT,213.034918,213.034918,1.038177,1.038177,5,SEPARATING,44.727394,FAR,0,0,{},,0,far
37,START,302,989.863000,845.760000,RIGHT,110.249732,95.261748,0.537277,0.464236,5,APPROACHING,-3.412340,POSSIBLE,0,0,{},,0,possible
37,END,317,735.840000,944.456000,LEFT,612.596183,605.312449,2.918389,2.883690,5,SEPARATING,1.483663,FAR,0,0,{RIGHT},RIGHT,0,far
37,END,317,735.840000,944.456000,RIGHT,93.385488,93.385488,0.444886,0.444886,5,APPROACHING,-1.004837,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + approaching
38,START,320,773.022000,856.969000,LEFT,582.044540,434.644694,2.871047,2.143969,5,APPROACHING,-36.912018,FAR,0,0,{RIGHT},RIGHT,0,far
38,START,320,773.022000,856.969000,RIGHT,64.909619,64.371619,0.320179,0.317525,5,SEPARATING,6.966373,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
38,END,359,520.806000,491.488000,LEFT,288.261037,288.261037,1.804858,1.804858,5,APPROACHING,-37.063722,FAR,0,0,{},,0,far
38,END,359,520.806000,491.488000,RIGHT,306.859356,306.859356,1.921305,1.921305,5,APPROACHING,-26.132261,FAR,0,0,{},,0,far
39,START,326,584.942000,440.333000,LEFT,228.253563,112.404883,1.154358,0.568471,5,APPROACHING,-28.397685,FAR,0,0,{},,0,far
39,START,326,584.942000,440.333000,RIGHT,229.812859,223.602092,1.162244,1.130834,5,SEPARATING,2.135099,FAR,0,0,{},,0,far
39,END,337,631.319000,440.606000,LEFT,125.372959,91.696849,0.617072,0.451322,5,SEPARATING,9.033762,POSSIBLE,0,0,{},,0,possible
39,END,337,631.319000,440.606000,RIGHT,294.762495,276.271672,1.450788,1.359779,5,SEPARATING,4.443056,FAR,0,0,{},,0,far
40,START,350,558.037000,903.983000,LEFT,85.743733,85.743733,0.497466,0.497466,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
40,START,350,558.037000,903.983000,RIGHT,162.327939,162.327939,0.941790,0.941790,1,INSUFFICIENT,,FAR,0,0,{},,0,far
40,END,350,558.037000,903.983000,LEFT,85.743733,85.743733,0.497466,0.497466,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
40,END,350,558.037000,903.983000,RIGHT,162.327939,162.327939,0.941790,0.941790,1,INSUFFICIENT,,FAR,0,0,{},,0,far
41,START,359,505.863000,694.615000,LEFT,91.201177,91.201177,0.571028,0.571028,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
41,START,359,505.863000,694.615000,RIGHT,103.655515,103.655515,0.649007,0.649007,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
41,END,359,505.863000,694.615000,LEFT,91.201177,91.201177,0.571028,0.571028,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
41,END,359,505.863000,694.615000,RIGHT,103.655515,103.655515,0.649007,0.649007,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
