track_id,boundary_type,boundary_frame,boundary_x,boundary_y,hand,endpoint_distance_px,recent_min_distance_px,endpoint_distance_normalized,recent_min_distance_normalized,n_synchronized_samples,motion,signed_trend,proximity_band,hand_evidence,post_contact,eligible_hand_set,preferred_hand,ambiguous,evidence_reason
5,START,39,1029.267000,446.343000,LEFT,298.380082,298.380082,1.746823,1.746823,5,SEPARATING,16.892175,FAR,0,0,{},,0,far
5,START,39,1029.267000,446.343000,RIGHT,215.041559,202.925741,1.258930,1.187999,5,APPROACHING,-2.658885,FAR,0,0,{},,0,far
5,END,67,1024.204000,632.740000,LEFT,180.395850,180.395850,0.996998,0.996998,5,APPROACHING,-14.539428,FAR,0,0,{RIGHT},RIGHT,0,far
5,END,67,1024.204000,632.740000,RIGHT,67.823473,56.541450,0.374842,0.312489,5,SEPARATING,0.486899,POSSIBLE,1,1,{RIGHT},RIGHT,0,possible + recent very_near (post_contact)
6,START,57,799.434000,790.784000,LEFT,71.214872,64.006228,0.426623,0.383438,5,NEUTRAL,-0.200531,POSSIBLE,0,0,{},,0,possible
6,START,57,799.434000,790.784000,RIGHT,422.115337,316.392272,2.528742,1.895393,5,APPROACHING,-26.120200,FAR,0,0,{},,0,far
6,END,160,973.200000,643.671000,LEFT,47.686097,47.686097,0.266436,0.266436,5,APPROACHING,-3.429837,VERY_NEAR,1,0,"{LEFT,RIGHT}",,1,very_near
6,END,160,973.200000,643.671000,RIGHT,73.594199,73.594199,0.411191,0.411191,5,APPROACHING,-35.048773,POSSIBLE,1,0,"{LEFT,RIGHT}",,1,possible + approaching
7,START,73,1008.326000,737.815000,LEFT,55.148260,55.148260,0.294934,0.294934,2,INSUFFICIENT,0.792521,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
7,START,73,1008.326000,737.815000,RIGHT,89.130536,81.805573,0.476672,0.437498,2,INSUFFICIENT,-7.324963,POSSIBLE,0,0,{LEFT},LEFT,0,insufficient motion
7,END,74,1001.008000,754.637000,LEFT,55.940781,55.148260,0.299173,0.294934,2,INSUFFICIENT,0.792521,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
7,END,74,1001.008000,754.637000,RIGHT,81.805573,81.805573,0.437498,0.437498,2,INSUFFICIENT,-7.324963,POSSIBLE,0,0,{LEFT},LEFT,0,insufficient motion
8,START,82,964.181000,832.415000,LEFT,199.317815,199.317815,1.055787,1.055787,5,SEPARATING,19.758949,FAR,0,0,{RIGHT},RIGHT,0,far
8,START,82,964.181000,832.415000,RIGHT,42.495751,42.495751,0.225100,0.225100,5,SEPARATING,5.633132,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
8,END,156,1105.060000,729.412000,LEFT,301.011808,301.011808,1.739550,1.739550,5,APPROACHING,-35.502240,FAR,0,0,{},,0,far
8,END,156,1105.060000,729.412000,RIGHT,74.815813,64.595547,0.432361,0.373298,5,SEPARATING,3.041981,POSSIBLE,0,0,{},,0,possible
9,START,97,1012.228000,568.645000,LEFT,228.138274,167.827447,1.187008,0.873210,5,APPROACHING,-13.588085,FAR,0,0,{RIGHT},RIGHT,0,far
9,START,97,1012.228000,568.645000,RIGHT,128.256053,128.256053,0.667319,0.667319,5,SEPARATING,34.833209,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
9,END,107,993.900000,418.976000,LEFT,70.166053,70.166053,0.369809,0.369809,5,APPROACHING,-14.605612,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
9,END,107,993.900000,418.976000,RIGHT,368.039123,307.736049,1.939743,1.621917,5,SEPARATING,15.151498,FAR,0,0,{LEFT},LEFT,0,far
10,START,115,982.537000,435.959000,LEFT,46.146938,46.146938,0.247930,0.247930,5,SEPARATING,15.911226,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
10,START,115,982.537000,435.959000,RIGHT,290.600665,188.040683,1.561286,1.010271,5,APPROACHING,-25.391164,FAR,0,0,{LEFT},LEFT,0,far
10,END,136,953.200000,647.416000,LEFT,284.084984,273.315093,1.445549,1.390747,5,APPROACHING,-0.921009,FAR,0,0,{RIGHT},RIGHT,0,far
10,END,136,953.200000,647.416000,RIGHT,45.493656,31.313826,0.231492,0.159338,5,SEPARATING,3.816823,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
11,START,159,1084.050000,630.053000,LEFT,164.971004,164.971004,0.939701,0.939701,1,INSUFFICIENT,,FAR,0,0,{},,0,far
11,START,159,1084.050000,630.053000,RIGHT,75.455753,75.455753,0.429808,0.429808,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
11,END,159,1084.050000,630.053000,LEFT,164.971004,164.971004,0.939701,0.939701,1,INSUFFICIENT,,FAR,0,0,{},,0,far
11,END,159,1084.050000,630.053000,RIGHT,75.455753,75.455753,0.429808,0.429808,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
12,START,159,1112.665000,620.079000,LEFT,192.386030,139.404469,1.088242,0.788549,5,APPROACHING,-11.258522,FAR,0,0,{RIGHT},RIGHT,0,far
12,START,159,1112.665000,620.079000,RIGHT,103.082032,103.082032,0.583089,0.583089,5,SEPARATING,18.106809,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
12,END,210,1020.541000,873.870000,LEFT,284.872345,158.956223,1.565904,0.873760,5,SEPARATING,25.167269,FAR,0,0,{},,0,far
12,END,210,1020.541000,873.870000,RIGHT,82.454171,66.733985,0.453239,0.366827,5,SEPARATING,1.950345,POSSIBLE,0,0,{},,0,possible
13,START,161,1117.556000,561.030000,LEFT,189.122333,183.409831,1.065034,1.032864,5,SEPARATING,25.655644,FAR,0,0,{},,0,far
13,START,161,1117.556000,561.030000,RIGHT,151.341709,151.341709,0.852274,0.852274,5,SEPARATING,29.951653,FAR,0,0,{},,0,far
13,END,203,1058.231000,785.618000,LEFT,132.602413,104.125160,0.743775,0.584044,5,SEPARATING,6.805067,FAR,0,0,{RIGHT},RIGHT,0,far
13,END,203,1058.231000,785.618000,RIGHT,80.987734,79.416933,0.454265,0.445454,5,APPROACHING,-2.098517,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + approaching
14,START,183,841.203000,822.790000,LEFT,62.533077,56.639753,0.391725,0.354808,5,APPROACHING,-1.499409,POSSIBLE,0,0,{},,0,possible
14,START,183,841.203000,822.790000,RIGHT,421.948699,372.136038,2.643209,2.331168,5,APPROACHING,-12.760551,FAR,0,0,{},,0,far
14,END,240,1070.602000,797.713000,LEFT,415.302030,400.076239,2.209465,2.128461,5,SEPARATING,3.525828,FAR,0,0,{},,0,far
14,END,240,1070.602000,797.713000,RIGHT,79.202282,78.291688,0.421367,0.416523,5,NEUTRAL,0.136198,POSSIBLE,0,0,{},,0,possible
15,START,208,1027.483000,814.504000,LEFT,206.387344,206.387344,1.154795,1.154795,5,SEPARATING,17.207900,FAR,0,0,{RIGHT},RIGHT,0,far
15,START,208,1027.483000,814.504000,RIGHT,54.595750,54.595750,0.305479,0.305479,5,SEPARATING,1.376213,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
15,END,263,959.797000,663.156000,LEFT,349.823879,185.392868,1.995573,1.057575,5,SEPARATING,43.282612,FAR,0,0,{RIGHT},RIGHT,0,far
15,END,263,959.797000,663.156000,RIGHT,48.194485,48.194485,0.274926,0.274926,5,APPROACHING,-24.265863,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
16,START,223,1065.736000,583.562000,LEFT,262.873155,174.602637,1.439738,0.956287,5,APPROACHING,-21.731903,FAR,0,0,{RIGHT},RIGHT,0,far
16,START,223,1065.736000,583.562000,RIGHT,108.628789,108.628789,0.594952,0.594952,5,SEPARATING,29.788436,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
16,END,232,1038.065000,440.797000,LEFT,77.107301,77.107301,0.407596,0.407596,5,APPROACHING,-20.496355,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
16,END,232,1038.065000,440.797000,RIGHT,336.990200,260.040319,1.781358,1.374595,5,SEPARATING,19.544591,FAR,0,0,{LEFT},LEFT,0,far
17,START,240,1017.520000,454.332000,LEFT,73.974635,73.974635,0.410293,0.410293,5,SEPARATING,9.548027,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
17,START,240,1017.520000,454.332000,RIGHT,285.904462,187.465608,1.585742,1.039760,5,APPROACHING,-25.013557,FAR,0,0,{LEFT},LEFT,0,far
17,END,299,1081.293000,357.026000,LEFT,416.290362,369.754249,2.245073,1.994101,5,SEPARATING,11.417936,FAR,0,0,{},,0,far
17,END,299,1081.293000,357.026000,RIGHT,272.849772,272.849772,1.471491,1.471491,5,APPROACHING,-4.955562,FAR,0,0,{},,0,far
18,START,243,1105.639000,699.397000,LEFT,338.237017,254.368161,1.841247,1.384693,5,APPROACHING,-20.536457,FAR,0,0,{RIGHT},RIGHT,0,far
18,START,243,1105.639000,699.397000,RIGHT,79.830261,79.830261,0.434569,0.434569,5,SEPARATING,12.014280,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
18,END,291,964.486000,752.506000,LEFT,54.203417,28.502572,0.304563,0.160153,5,SEPARATING,2.931762,VERY_NEAR,1,0,"{LEFT,RIGHT}",,1,very_near
18,END,291,964.486000,752.506000,RIGHT,64.451973,12.334687,0.362149,0.069307,5,APPROACHING,-12.600095,POSSIBLE,1,1,"{LEFT,RIGHT}",,1,possible + recent very_near (post_contact)
19,START,287,1079.821000,595.188000,LEFT,158.837423,157.950301,0.887543,0.882586,5,SEPARATING,17.302287,FAR,0,0,{RIGHT},RIGHT,0,far
19,START,287,1079.821000,595.188000,RIGHT,114.005875,114.005875,0.637036,0.637036,5,SEPARATING,13.465080,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
19,END,299,1062.962000,441.298000,LEFT,330.091144,297.054613,1.780196,1.602029,5,SEPARATING,7.998763,FAR,0,0,{},,0,far
19,END,299,1062.962000,441.298000,RIGHT,207.165785,207.165785,1.117254,1.117254,5,APPROACHING,-4.730480,FAR,0,0,{},,0,far
