frame,time_seconds,track_id,confidence,center_x,center_y,observed
2,0.033367,1,0.603308,865.577,407.809,1
3,0.050050,1,0.516774,866.235,399.426,1
4,0.066733,1,0.672055,867.193,391.024,1
5,0.083417,1,0.322942,868.573,383.030,1
6,0.100100,1,0.357368,870.021,375.952,1
7,0.116783,1,0.357368,871.017,369.284,0
8,0.133467,1,0.394994,871.891,365.536,1
9,0.150150,1,0.569118,872.926,363.626,1
10,0.166833,1,0.714865,874.078,362.333,1
11,0.183517,1,0.840176,874.978,362.368,1
12,0.200200,1,0.868053,875.697,363.759,1
13,0.216883,1,0.908746,876.411,366.230,1
14,0.233567,1,0.768721,877.355,369.584,1
15,0.250250,1,0.246684,877.579,372.303,1
16,0.266933,1,0.805309,878.821,378.007,1
17,0.283617,1,0.780210,879.900,384.552,1
17,0.283617,2,0.847711,839.712,378.190,1
18,0.300300,1,0.887906,881.027,393.149,1
18,0.300300,2,0.769416,819.628,390.686,1
18,0.300300,3,0.699922,1015.834,511.056,1
19,0.316983,1,0.851663,882.043,402.341,1
19,0.316983,2,0.674084,798.044,410.736,1
19,0.316983,3,0.740273,1008.884,502.615,1
20,0.333667,1,0.882137,883.116,412.136,1
20,0.333667,2,0.274538,779.250,438.331,1
20,0.333667,3,0.614889,1001.276,492.344,1
21,0.350350,1,0.892118,884.128,422.600,1
21,0.350350,2,0.274538,763.485,453.804,0
21,0.350350,3,0.664100,994.044,483.419,1
22,0.367033,1,0.692504,885.087,433.320,1
22,0.367033,2,0.274538,747.721,469.278,0
22,0.367033,3,0.596887,986.506,474.759,1
23,0.383717,1,0.233035,886.264,443.984,1
23,0.383717,2,0.274538,731.956,484.752,0
23,0.383717,3,0.538250,979.805,467.554,1
24,0.400400,1,0.233035,887.306,453.168,0
24,0.400400,2,0.274538,716.192,500.226,0
24,0.400400,3,0.791176,973.235,461.908,1
25,0.417083,1,0.233035,888.349,462.353,0
25,0.417083,2,0.274538,700.427,515.700,0
25,0.417083,3,0.651450,966.597,456.994,1
25,0.417083,4,0.397898,793.550,609.156,1
26,0.433767,1,0.233035,889.392,471.537,0
26,0.433767,3,0.778871,960.717,453.240,1
26,0.433767,4,0.397898,797.164,618.126,0
27,0.450450,1,0.233035,890.435,480.721,0
27,0.450450,3,0.835150,954.438,451.104,1
27,0.450450,4,0.397898,800.779,627.095,0
28,0.467133,1,0.233035,891.478,489.905,0
28,0.467133,3,0.788120,948.387,450.069,1
28,0.467133,4,0.397898,804.393,636.064,0
28,0.467133,5,0.700300,869.658,684.316,1
29,0.483817,3,0.835204,942.709,450.277,1
29,0.483817,5,0.741253,897.280,693.667,1
30,0.500500,3,0.425692,936.884,451.701,1
30,0.500500,5,0.167845,928.492,697.366,1
31,0.517183,3,0.184611,930.978,454.147,1
31,0.517183,5,0.167845,948.604,702.475,0
32,0.533867,3,0.553260,924.646,457.891,1
32,0.533867,5,0.357494,978.451,686.936,1
33,0.550550,3,0.531981,918.883,462.970,1
33,0.550550,5,0.587751,1001.997,665.786,1
34,0.567233,3,0.634884,913.372,468.812,1
34,0.567233,5,0.587751,1025.237,658.820,0
35,0.583917,3,0.638598,907.427,476.090,1
35,0.583917,5,0.587751,1048.478,651.854,0
36,0.600600,3,0.638598,901.541,480.122,0
36,0.600600,5,0.587751,1071.719,644.888,0
36,0.600600,6,0.328197,827.033,402.575,1
37,0.617283,3,0.486448,896.225,491.279,1
37,0.617283,5,0.587751,1094.959,637.922,0
37,0.617283,6,0.328197,825.863,399.518,0
37,0.617283,7,0.499530,1014.720,563.235,1
38,0.633967,3,0.871368,890.986,502.532,1
38,0.633967,5,0.587751,1118.200,630.955,0
38,0.633967,6,0.328197,824.692,396.461,0
38,0.633967,7,0.737341,1011.650,543.565,1
39,0.650650,3,0.615103,885.137,515.449,1
39,0.650650,6,0.233275,823.167,379.996,1
39,0.650650,7,0.356398,1008.060,521.770,1
40,0.667333,3,0.726208,879.398,528.722,1
40,0.667333,6,0.628497,822.921,367.653,1
40,0.667333,7,0.456789,1004.316,500.388,1
41,0.684017,3,0.566975,873.402,543.393,1
41,0.684017,6,0.564311,825.176,359.599,1
41,0.684017,7,0.309108,1000.299,479.828,1
42,0.700700,3,0.691919,867.446,559.676,1
42,0.700700,6,0.236073,830.182,350.873,1
42,0.700700,7,0.623492,995.977,461.305,1
43,0.717383,3,0.563423,861.430,576.751,1
43,0.717383,6,0.193572,835.342,346.627,1
43,0.717383,7,0.467191,992.433,444.519,1
44,0.734067,3,0.759502,855.624,594.538,1
44,0.734067,6,0.193572,837.819,339.022,0
44,0.734067,7,0.741772,988.980,429.430,1
45,0.750750,3,0.813602,850.003,613.162,1
45,0.750750,6,0.193572,840.295,331.418,0
45,0.750750,7,0.692279,985.287,415.631,1
46,0.767433,3,0.818850,844.132,633.005,1
46,0.767433,6,0.193572,842.772,323.814,0
46,0.767433,7,0.727813,980.957,403.721,1
47,0.784117,3,0.826984,838.420,653.474,1
47,0.784117,6,0.193572,845.248,316.209,0
47,0.784117,7,0.822573,976.980,392.900,1
48,0.800800,3,0.604284,832.592,673.457,1
48,0.800800,6,0.193572,847.725,308.605,0
48,0.800800,7,0.781869,972.842,383.799,1
49,0.817483,3,0.604284,826.795,691.873,0
49,0.817483,7,0.887511,969.423,375.121,1
50,0.834167,3,0.604284,820.997,710.290,0
50,0.834167,7,0.834285,966.490,367.675,1
51,0.850850,3,0.604284,815.200,728.706,0
51,0.850850,7,0.888783,963.393,361.345,1
52,0.867533,3,0.604284,809.402,747.122,0
52,0.867533,7,0.896732,959.788,356.280,1
53,0.884217,3,0.604284,803.605,765.538,0
53,0.884217,7,0.903329,956.638,352.628,1
54,0.900900,7,0.881800,953.469,349.345,1
55,0.917583,7,0.885927,950.515,346.998,1
56,0.934267,7,0.907143,947.345,346.092,1
57,0.950950,7,0.888332,944.079,346.287,1
58,0.967633,7,0.868424,940.887,347.668,1
59,0.984317,7,0.893936,937.864,349.862,1
59,0.984317,8,0.640297,952.805,394.663,1
60,1.001000,7,0.883537,934.570,352.703,1
60,1.001000,8,0.190745,964.971,390.523,1
61,1.017683,7,0.878959,931.660,357.095,1
61,1.017683,8,0.275620,979.969,392.752,1
62,1.034367,7,0.850003,928.910,362.081,1
62,1.034367,8,0.289259,995.831,397.615,1
63,1.051050,7,0.798177,926.272,368.430,1
63,1.051050,8,0.289259,1006.828,398.942,0
64,1.067733,7,0.746563,923.476,376.139,1
64,1.067733,8,0.198807,1027.972,410.901,1
65,1.084417,7,0.676678,920.784,384.678,1
65,1.084417,8,0.198807,1041.877,415.276,0
66,1.101100,7,0.781993,917.741,393.233,1
66,1.101100,8,0.198807,1055.782,419.651,0
67,1.117783,7,0.714677,914.676,402.914,1
67,1.117783,8,0.198807,1069.687,424.025,0
68,1.134467,7,0.508994,912.261,415.043,1
68,1.134467,8,0.198807,1083.592,428.400,0
68,1.134467,9,0.813614,834.843,506.103,1
69,1.151150,7,0.213633,909.518,426.771,1
69,1.151150,8,0.198807,1097.498,432.774,0
69,1.151150,9,0.829347,841.064,497.491,1
70,1.167833,7,0.213633,906.734,436.165,0
70,1.167833,9,0.608943,847.830,487.921,1
71,1.184517,7,0.213633,903.950,445.558,0
71,1.184517,9,0.599349,854.755,479.068,1
72,1.201200,7,0.213633,901.166,454.951,0
72,1.201200,9,0.481435,861.436,471.016,1
73,1.217883,7,0.213633,898.382,464.345,0
73,1.217883,9,0.565638,867.782,465.384,1
74,1.234567,7,0.213633,895.598,473.738,0
74,1.234567,9,0.269816,874.824,461.374,1
75,1.251250,9,0.275928,880.974,458.378,1
76,1.267933,9,0.545952,888.505,455.559,1
77,1.284617,9,0.445416,896.314,454.593,1
78,1.301300,9,0.221711,903.110,454.845,1
79,1.317983,9,0.338883,908.998,456.928,1
80,1.334667,9,0.194802,915.910,459.950,1
81,1.351350,9,0.376830,922.567,463.455,1
82,1.368033,9,0.780048,929.719,468.327,1
83,1.384717,9,0.595638,936.352,474.059,1
84,1.401400,9,0.556306,942.840,481.423,1
84,1.401400,10,0.516830,815.919,552.776,1
85,1.418083,9,0.640564,948.979,489.656,1
85,1.418083,10,0.452088,820.082,535.903,1
86,1.434767,9,0.792752,955.942,499.924,1
86,1.434767,10,0.777798,824.414,517.370,1
87,1.451450,9,0.511514,962.738,510.425,1
87,1.451450,10,0.705763,829.120,496.725,1
88,1.468133,9,0.343571,969.652,523.378,1
88,1.468133,10,0.517726,833.433,476.888,1
89,1.484817,9,0.540350,976.429,536.861,1
89,1.484817,10,0.686788,838.133,458.460,1
90,1.501500,9,0.362718,983.484,551.829,1
90,1.501500,10,0.678507,842.150,441.150,1
91,1.518183,9,0.175040,991.595,568.354,1
91,1.518183,10,0.809308,846.207,425.788,1
92,1.534867,9,0.590370,999.374,585.941,1
92,1.534867,10,0.838454,850.071,412.009,1
93,1.551550,9,0.590370,1006.709,600.016,0
93,1.551550,10,0.639201,853.856,399.220,1
94,1.568233,9,0.590370,1014.044,614.091,0
94,1.568233,10,0.704575,857.699,388.227,1
95,1.584917,9,0.590370,1021.379,628.166,0
95,1.584917,10,0.622542,861.135,378.773,1
96,1.601600,9,0.590370,1028.714,642.241,0
96,1.601600,10,0.622542,864.895,365.994,0
97,1.618283,9,0.590370,1036.049,656.316,0
97,1.618283,10,0.568185,869.156,358.212,1
98,1.634967,10,0.310999,872.973,353.403,1
99,1.651650,10,0.805397,876.946,348.883,1
100,1.668333,10,0.852860,880.889,345.188,1
100,1.668333,11,0.176255,1069.736,613.465,1
101,1.685017,10,0.805381,884.241,342.334,1
101,1.685017,11,0.176255,1071.242,611.942,0
102,1.701700,10,0.707171,887.247,340.283,1
102,1.701700,11,0.176255,1072.749,610.418,0
103,1.718383,10,0.846269,890.723,339.787,1
103,1.718383,11,0.176255,1074.256,608.895,0
104,1.735067,10,0.741060,894.291,339.153,1
105,1.751750,10,0.732088,898.646,339.439,1
106,1.768433,10,0.764206,902.144,341.435,1
106,1.768433,12,0.627284,863.567,371.156,1
107,1.785117,10,0.798568,905.824,343.881,1
107,1.785117,12,0.601825,850.084,378.161,1
108,1.801800,10,0.786140,909.071,347.798,1
108,1.801800,12,0.695565,835.724,388.562,1
109,1.818483,10,0.831313,913.151,352.588,1
109,1.818483,12,0.695832,821.263,403.221,1
110,1.835167,10,0.801265,917.013,358.323,1
110,1.835167,12,0.253976,809.135,422.570,1
111,1.851850,10,0.660778,920.948,364.529,1
111,1.851850,12,0.370108,799.680,444.423,1
112,1.868533,10,0.712607,924.501,371.987,1
112,1.868533,12,0.370108,788.889,458.812,0
113,1.885217,10,0.741211,928.369,380.463,1
113,1.885217,12,0.170798,787.504,490.110,1
113,1.885217,13,0.461809,1025.283,470.430,1
114,1.901900,10,0.684970,932.390,390.184,1
114,1.901900,12,0.170798,779.222,509.008,0
114,1.901900,13,0.671776,1020.546,463.859,1
115,1.918583,10,0.649386,936.784,399.398,1
115,1.918583,12,0.170798,770.939,527.906,0
115,1.918583,13,0.611725,1014.807,457.106,1
116,1.935267,10,0.649386,940.768,406.855,0
116,1.935267,12,0.170798,762.657,546.804,0
116,1.935267,13,0.583611,1008.933,451.826,1
117,1.951950,10,0.649386,944.752,414.313,0
117,1.951950,12,0.170798,754.374,565.702,0
117,1.951950,13,0.798334,1003.834,447.094,1
118,1.968633,10,0.649386,948.736,421.770,0
118,1.968633,12,0.170798,746.092,584.600,0
118,1.968633,13,0.853779,998.609,443.465,1
118,1.968633,14,0.593175,866.537,648.463,1
119,1.985317,10,0.649386,952.720,429.228,0
119,1.985317,13,0.866255,993.967,441.160,1
119,1.985317,14,0.548682,888.853,667.675,1
120,2.002000,10,0.649386,956.703,436.685,0
120,2.002000,13,0.885454,989.365,440.018,1
120,2.002000,14,0.787783,918.523,683.840,1
121,2.018683,13,0.852383,984.390,440.177,1
121,2.018683,14,0.353375,950.709,693.823,1
122,2.035367,13,0.757471,979.953,441.525,1
122,2.035367,14,0.455230,982.708,696.478,1
123,2.052050,13,0.797752,975.820,443.612,1
123,2.052050,14,0.634133,1013.438,690.569,1
124,2.068733,13,0.676865,971.247,447.123,1
124,2.068733,14,0.275364,1040.783,677.183,1
125,2.085417,13,0.634936,966.978,452.355,1
125,2.085417,14,0.184034,1063.928,656.898,1
126,2.102100,13,0.592086,962.785,459.302,1
126,2.102100,14,0.231305,1081.780,632.552,1
127,2.118783,13,0.564288,958.802,467.302,1
127,2.118783,14,0.231305,1105.482,622.241,0
128,2.135467,13,0.347152,954.286,477.038,1
128,2.135467,14,0.231305,1129.185,611.931,0
129,2.152150,13,0.425036,950.188,487.427,1
129,2.152150,14,0.231305,1152.887,601.620,0
130,2.168833,13,0.547544,946.170,498.067,1
130,2.168833,14,0.231305,1176.589,591.309,0
130,2.168833,15,0.617467,1075.281,525.691,1
131,2.185517,13,0.665962,941.541,510.234,1
131,2.185517,14,0.231305,1200.291,580.999,0
131,2.185517,15,0.819590,1072.413,508.800,1
132,2.202200,13,0.393298,937.381,524.543,1
132,2.202200,15,0.781859,1068.970,488.791,1
132,2.202200,16,0.387836,877.473,366.758,1
133,2.218883,13,0.631117,932.876,539.126,1
133,2.218883,15,0.679538,1065.909,467.887,1
133,2.218883,16,0.273671,875.386,363.043,1
134,2.235567,13,0.757210,928.428,555.761,1
134,2.235567,15,0.720077,1063.036,449.046,1
134,2.235567,16,0.713435,873.714,359.423,1
135,2.252250,13,0.715075,923.940,573.239,1
135,2.252250,15,0.835963,1060.534,431.036,1
135,2.252250,16,0.658083,872.936,357.234,1
136,2.268933,13,0.635735,919.310,592.320,1
136,2.268933,15,0.854485,1057.953,414.683,1
136,2.268933,16,0.716631,872.696,357.279,1
137,2.285617,13,0.792423,914.717,611.884,1
137,2.285617,15,0.835408,1055.549,399.677,1
137,2.285617,16,0.208220,873.036,355.672,1
138,2.302300,13,0.375393,910.316,632.292,1
138,2.302300,15,0.555722,1053.382,385.814,1
138,2.302300,16,0.208220,872.533,353.896,0
139,2.318983,13,0.375393,905.845,649.857,0
139,2.318983,15,0.741852,1051.207,373.601,1
