frame,time_seconds,track_id,confidence,center_x,center_y,observed
2,0.033367,2,0.353269,1027.650,507.915,1
2,0.033367,1,0.433987,1210.465,907.297,1
3,0.050050,2,0.629144,1016.260,540.035,1
3,0.050050,1,0.412302,1213.883,914.293,1
4,0.066733,2,0.277840,1002.741,577.091,1
4,0.066733,3,0.756752,1148.282,355.669,1
4,0.066733,1,0.446522,1214.497,918.598,1
5,0.083417,2,0.720572,989.758,616.398,1
5,0.083417,3,0.821124,1162.018,381.977,1
5,0.083417,1,0.773700,1212.547,919.015,1
6,0.100100,2,0.396692,976.889,660.388,1
6,0.100100,3,0.742228,1174.035,410.394,1
6,0.100100,1,0.440296,1206.559,913.196,1
7,0.116783,2,0.646330,963.256,705.673,1
7,0.116783,3,0.790747,1186.516,439.987,1
7,0.116783,1,0.463026,1197.566,900.610,1
8,0.133467,2,0.358920,951.923,750.701,1
8,0.133467,3,0.725033,1197.840,471.248,1
8,0.133467,1,0.427817,1187.766,881.097,1
9,0.150150,2,0.358920,940.457,789.245,0
9,0.150150,3,0.710191,1209.685,504.228,1
9,0.150150,1,0.810118,1176.960,855.290,1
10,0.166833,2,0.358920,928.991,827.790,0
10,0.166833,3,0.548221,1221.004,539.704,1
10,0.166833,1,0.481852,1165.660,825.144,1
11,0.183517,2,0.358920,917.526,866.335,0
11,0.183517,3,0.681973,1232.272,579.858,1
11,0.183517,1,0.839412,1155.570,792.175,1
12,0.200200,2,0.358920,906.060,904.880,0
12,0.200200,3,0.683135,1244.467,621.821,1
12,0.200200,1,0.832722,1147.043,760.313,1
13,0.216883,2,0.358920,894.594,943.425,0
13,0.216883,3,0.247489,1257.971,665.580,1
13,0.216883,1,0.779552,1138.858,728.610,1
13,0.216883,4,0.411384,985.474,891.876,1
14,0.233567,3,0.601814,1270.849,713.887,1
14,0.233567,1,0.458983,1131.673,698.092,1
14,0.233567,4,0.199627,993.225,918.251,1
15,0.250250,3,0.535423,1278.792,765.828,1
15,0.250250,1,0.368919,1124.627,670.199,1
15,0.250250,4,0.390526,1000.723,945.135,1
16,0.266933,3,0.535423,1289.896,809.143,0
16,0.266933,1,0.368919,1116.822,642.776,0
16,0.266933,4,0.576260,1013.233,964.848,1
17,0.283617,3,0.357851,1298.357,846.207,1
17,0.283617,1,0.368919,1109.017,615.352,0
17,0.283617,4,0.240974,1026.506,984.277,1
18,0.300300,3,0.357851,1308.759,887.863,0
18,0.300300,1,0.536448,1102.733,598.089,1
18,0.300300,4,0.288070,1038.202,1005.846,1
19,0.316983,3,0.357851,1319.161,929.518,0
19,0.316983,1,0.328052,1096.947,583.399,1
19,0.316983,4,0.624935,1054.154,1020.698,1
20,0.333667,3,0.357851,1329.562,971.174,0
20,0.333667,1,0.702335,1091.024,571.112,1
20,0.333667,4,0.207659,1070.373,1031.271,1
20,0.333667,5,0.651313,1254.470,838.666,1
21,0.350350,3,0.357851,1339.964,1012.829,0
21,0.350350,1,0.625835,1085.056,560.634,1
21,0.350350,4,0.179804,1085.930,1038.015,1
21,0.350350,5,0.633391,1230.824,836.045,1
22,0.367033,3,0.357851,1350.366,1054.484,0
22,0.367033,1,0.626515,1078.460,552.424,1
22,0.367033,4,0.274519,1101.892,1040.824,1
22,0.367033,5,0.640746,1203.737,830.965,1
23,0.383717,1,0.779805,1072.449,545.587,1
23,0.383717,4,0.274519,1116.078,1051.550,0
23,0.383717,5,0.577910,1175.930,822.976,1
24,0.400400,1,0.761990,1065.082,540.525,1
24,0.400400,4,0.274519,1130.264,1062.277,0
24,0.400400,5,0.638038,1149.196,816.581,1
25,0.417083,1,0.832702,1058.617,537.201,1
25,0.417083,4,0.274519,1144.450,1073.003,0
25,0.417083,5,0.563226,1121.934,812.665,1
26,0.433767,1,0.884544,1052.215,535.354,1
26,0.433767,4,0.274519,1158.637,1083.729,0
26,0.433767,5,0.200099,1098.924,810.920,1
27,0.450450,1,0.878390,1045.566,535.139,1
27,0.450450,4,0.274519,1172.823,1094.456,0
27,0.450450,5,0.741226,1080.626,814.113,1
28,0.467133,1,0.811633,1038.598,536.604,1
28,0.467133,5,0.645126,1069.380,818.495,1
29,0.483817,1,0.729649,1031.444,539.840,1
29,0.483817,5,0.721431,1064.142,826.362,1
29,0.483817,6,0.472277,1247.217,901.934,1
30,0.500500,1,0.354749,1024.480,544.965,1
30,0.500500,5,0.568690,1064.975,834.157,1
30,0.500500,6,0.472277,1249.935,892.320,0
31,0.517183,1,0.557074,1017.825,551.757,1
31,0.517183,5,0.532871,1072.128,840.337,1
31,0.517183,6,0.472277,1252.653,882.706,0
32,0.533867,1,0.752127,1011.541,560.805,1
32,0.533867,5,0.794735,1083.566,843.980,1
32,0.533867,6,0.472277,1255.371,873.091,0
33,0.550550,1,0.865148,1005.157,571.714,1
33,0.550550,5,0.493339,1099.138,843.505,1
34,0.567233,1,0.826604,999.030,584.301,1
34,0.567233,5,0.773148,1118.687,837.649,1
34,0.567233,7,0.802511,1235.889,700.412,1
35,0.583917,1,0.901407,991.388,598.435,1
35,0.583917,5,0.837937,1142.791,825.053,1
35,0.583917,7,0.699316,1231.290,666.030,1
36,0.600600,1,0.854351,984.561,614.494,1
36,0.600600,5,0.837937,1154.593,822.095,0
36,0.600600,7,0.612302,1224.197,623.731,1
37,0.617283,1,0.801389,977.756,632.800,1
37,0.617283,5,0.837937,1166.396,819.138,0
37,0.617283,7,0.733094,1215.885,579.567,1
38,0.633967,1,0.767014,970.966,652.846,1
38,0.633967,5,0.837937,1178.198,816.180,0
38,0.633967,7,0.842731,1207.195,540.126,1
39,0.650650,1,0.682577,964.606,674.379,1
39,0.650650,5,0.837937,1190.000,813.222,0
39,0.650650,7,0.825082,1199.552,503.913,1
40,0.667333,1,0.843481,957.981,698.660,1
40,0.667333,5,0.837937,1201.803,810.264,0
40,0.667333,7,0.858196,1192.394,471.139,1
41,0.684017,1,0.782517,951.844,725.059,1
41,0.684017,7,0.807894,1184.933,440.369,1
42,0.700700,1,0.726861,945.375,752.520,1
42,0.700700,7,0.850578,1177.798,412.383,1
43,0.717383,1,0.535091,938.112,776.435,1
43,0.717383,7,0.863547,1170.690,387.195,1
44,0.734067,1,0.443070,930.508,786.853,1
44,0.734067,7,0.853026,1163.677,364.272,1
45,0.750750,1,0.614645,923.765,788.115,1
45,0.750750,7,0.862178,1156.546,343.222,1
46,0.767433,1,0.699269,918.723,783.687,1
46,0.767433,7,0.891532,1149.754,324.445,1
47,0.784117,1,0.677470,916.873,776.188,1
47,0.784117,7,0.872730,1142.986,307.122,1
48,0.800800,1,0.644507,918.133,767.586,1
48,0.800800,7,0.901240,1136.033,291.739,1
49,0.817483,1,0.737630,921.035,759.165,1
49,0.817483,7,0.862469,1129.139,278.171,1
50,0.834167,1,0.538703,924.340,752.250,1
50,0.834167,7,0.864940,1122.246,266.408,1
51,0.850850,1,0.315822,927.650,747.491,1
51,0.850850,7,0.880299,1115.242,255.867,1
52,0.867533,1,0.360081,930.316,745.546,1
52,0.867533,7,0.886135,1108.114,246.951,1
52,0.867533,8,0.851209,1005.547,171.843,1
53,0.884217,1,0.580187,931.378,746.574,1
53,0.884217,7,0.889437,1101.319,239.977,1
53,0.884217,8,0.813916,982.003,184.633,1
54,0.900900,1,0.575300,930.964,749.992,1
54,0.900900,7,0.889975,1094.775,234.935,1
54,0.900900,8,0.790039,960.887,202.072,1
55,0.917583,1,0.363955,929.707,754.831,1
55,0.917583,7,0.892142,1087.970,231.397,1
55,0.917583,8,0.820938,946.052,221.178,1
56,0.934267,1,0.335458,928.106,761.112,1
56,0.934267,7,0.885224,1081.208,229.076,1
56,0.934267,8,0.821396,936.906,242.288,1
57,0.950950,1,0.377728,926.927,768.996,1
57,0.950950,7,0.839902,1074.133,228.475,1
57,0.950950,8,0.270307,933.589,266.714,1
58,0.967633,1,0.380634,926.141,779.069,1
58,0.967633,7,0.846021,1067.053,229.592,1
58,0.967633,8,0.742980,936.364,285.803,1
59,0.984317,1,0.521600,925.600,790.410,1
59,0.984317,7,0.828221,1060.058,232.351,1
59,0.984317,8,0.727342,943.112,306.911,1
60,1.001000,1,0.680846,925.702,803.386,1
60,1.001000,7,0.798503,1053.178,237.465,1
60,1.001000,8,0.726104,950.357,327.037,1
61,1.017683,1,0.796209,926.106,820.816,1
61,1.017683,7,0.785935,1046.133,243.559,1
61,1.017683,8,0.854815,960.363,347.877,1
62,1.034367,1,0.651628,926.314,836.609,1
62,1.034367,7,0.747884,1038.984,250.824,1
62,1.034367,8,0.712555,970.542,368.918,1
63,1.051050,1,0.797877,926.387,853.332,1
63,1.051050,7,0.854367,1031.372,260.278,1
63,1.051050,8,0.663016,980.435,392.167,1
64,1.067733,1,0.781139,926.308,869.970,1
64,1.067733,7,0.886015,1023.852,271.041,1
64,1.067733,8,0.705931,991.017,417.838,1
65,1.084417,1,0.738620,925.646,885.883,1
65,1.084417,7,0.880674,1016.202,283.920,1
65,1.084417,8,0.631382,1002.307,446.444,1
66,1.101100,1,0.730648,924.531,901.572,1
66,1.101100,7,0.898829,1008.409,299.326,1
66,1.101100,8,0.765500,1012.177,477.883,1
67,1.117783,1,0.789472,923.558,913.061,1
67,1.117783,7,0.902705,1000.441,317.709,1
67,1.117783,8,0.856244,1022.794,512.629,1
68,1.134467,1,0.819471,923.727,922.397,1
68,1.134467,7,0.879587,992.273,337.563,1
