video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
02_0027_0030.mp4,0,0.000000,32,sports ball,0.746960,1016.156,431.658,1072.389,495.360,1044.273,463.509,56.233,63.703
02_0027_0030.mp4,0,0.000000,32,sports ball,0.543639,1080.490,265.636,1145.654,330.860,1113.072,298.248,65.164,65.224
02_0027_0030.mp4,0,0.000000,32,sports ball,0.458259,1172.032,855.567,1233.856,922.982,1202.944,889.274,61.824,67.416
02_0027_0030.mp4,1,0.016683,32,sports ball,0.493621,1004.367,459.775,1061.656,526.710,1033.011,493.243,57.289,66.936
02_0027_0030.mp4,1,0.016683,32,sports ball,0.449888,1176.764,870.027,1241.145,936.277,1208.955,903.152,64.380,66.250
02_0027_0030.mp4,1,0.016683,32,sports ball,0.245717,1087.978,279.371,1165.635,346.673,1126.806,313.022,77.656,67.302
02_0027_0030.mp4,2,0.033367,32,sports ball,0.433987,1181.088,880.727,1244.539,945.858,1212.814,913.293,63.452,65.130
02_0027_0030.mp4,2,0.033367,32,sports ball,0.353269,992.059,490.532,1050.040,561.055,1021.049,525.794,57.982,70.523
02_0027_0030.mp4,3,0.050050,32,sports ball,0.629144,980.312,525.901,1036.703,598.580,1008.507,562.241,56.391,72.679
02_0027_0030.mp4,3,0.050050,32,sports ball,0.480452,1111.911,314.087,1179.269,380.308,1145.590,347.197,67.359,66.221
02_0027_0030.mp4,3,0.050050,32,sports ball,0.412302,1184.717,887.662,1247.168,948.460,1215.942,918.061,62.451,60.798
02_0027_0030.mp4,4,0.066733,32,sports ball,0.756752,1124.049,335.926,1187.565,409.773,1155.807,372.850,63.516,73.847
02_0027_0030.mp4,4,0.066733,32,sports ball,0.446522,1181.069,888.479,1245.499,948.694,1213.284,918.586,64.430,60.215
02_0027_0030.mp4,4,0.066733,32,sports ball,0.277840,967.867,556.829,1023.774,634.887,995.820,595.858,55.907,78.058
02_0027_0030.mp4,5,0.083417,32,sports ball,0.821124,1137.344,360.294,1199.039,427.666,1168.191,393.980,61.695,67.373
02_0027_0030.mp4,5,0.083417,32,sports ball,0.773700,1176.990,885.303,1241.535,945.315,1209.263,915.309,64.545,60.012
02_0027_0030.mp4,5,0.083417,32,sports ball,0.720572,956.801,593.756,1014.103,669.448,985.452,631.602,57.301,75.692
02_0027_0030.mp4,6,0.100100,32,sports ball,0.742228,1145.617,384.946,1207.774,456.565,1176.696,420.755,62.157,71.619
02_0027_0030.mp4,6,0.100100,32,sports ball,0.440296,1168.184,874.091,1231.760,933.992,1199.972,904.041,63.575,59.901
02_0027_0030.mp4,6,0.100100,32,sports ball,0.396692,941.969,631.589,1005.624,721.447,973.796,676.518,63.656,89.858
02_0027_0030.mp4,7,0.116783,32,sports ball,0.790747,1157.443,412.929,1220.508,484.896,1188.975,448.913,63.065,71.967
02_0027_0030.mp4,7,0.116783,32,sports ball,0.646330,929.458,674.010,990.633,764.894,960.046,719.452,61.174,90.884
02_0027_0030.mp4,7,0.116783,32,sports ball,0.463026,1157.136,856.760,1221.292,915.543,1189.214,886.151,64.156,58.783
02_0027_0030.mp4,8,0.133467,32,sports ball,0.725033,1166.016,442.629,1230.881,517.210,1198.449,479.919,64.866,74.581
02_0027_0030.mp4,8,0.133467,32,sports ball,0.427817,1147.443,831.267,1213.401,892.644,1180.422,861.956,65.958,61.377
02_0027_0030.mp4,8,0.133467,32,sports ball,0.358920,921.574,720.926,982.694,801.018,952.134,760.972,61.120,80.092
