track_id,boundary_type,boundary_frame,event_type,boundary_x,boundary_y,eligible_hand_set,preferred_hand,ambiguous,hand_evidence,evidence_reason,video_start_boundary,video_end_boundary,proximity_band,motion,endpoint_distance_px,endpoint_distance_normalized,recent_min_distance_px,recent_min_distance_normalized,post_contact
12,START,102,HAND_EXIT,913.385000,623.101000,{LEFT},LEFT,0,1,possible + separating,0,0,POSSIBLE,SEPARATING,103.058331,0.469315,103.058331,0.469315,0
10,END,118,HAND_ENTRY,1201.959000,568.691000,{LEFT},LEFT,0,1,very_near,0,0,VERY_NEAR,APPROACHING,21.087118,0.091045,21.087118,0.091045,0
9,END,119,HAND_ENTRY,1021.085000,951.107000,{RIGHT},RIGHT,0,1,very_near,0,0,VERY_NEAR,SEPARATING,79.047791,0.345327,29.307168,0.128031,0
13,START,121,HAND_EXIT,1185.821000,482.425000,{LEFT},LEFT,0,1,very_near,0,0,VERY_NEAR,SEPARATING,37.328485,0.168857,37.328485,0.168857,0
14,START,122,HAND_EXIT,1075.652000,900.297000,{RIGHT},RIGHT,0,1,very_near,0,0,VERY_NEAR,SEPARATING,59.954472,0.273766,59.954472,0.273766,0
12,END,140,HAND_ENTRY,806.254000,801.068000,{RIGHT},RIGHT,0,1,very_near,0,0,VERY_NEAR,APPROACHING,35.669864,0.171913,33.992550,0.163829,0
15,START,143,HAND_EXIT,899.997000,817.313000,{RIGHT},RIGHT,0,1,very_near,0,0,VERY_NEAR,SEPARATING,40.341931,0.202651,40.341931,0.202651,0
15,END,148,HAND_ENTRY,1055.222000,728.865000,{RIGHT},RIGHT,0,1,very_near,0,0,VERY_NEAR,SEPARATING,67.156156,0.333170,42.450010,0.210600,0
16,START,152,HAND_EXIT,1072.441000,578.254000,{RIGHT},RIGHT,0,1,possible + separating,0,0,POSSIBLE,SEPARATING,145.419769,0.623295,145.419769,0.623295,0
14,END,164,HAND_ENTRY,835.542000,594.950000,{RIGHT},RIGHT,0,1,very_near,0,0,VERY_NEAR,APPROACHING,74.228494,0.318063,74.228494,0.318063,0
13,END,166,HAND_ENTRY,945.184000,912.334000,{LEFT},LEFT,0,1,very_near,0,0,VERY_NEAR,APPROACHING,75.336882,0.317959,39.248480,0.165648,0
17,START,169,HAND_EXIT,890.038000,901.007000,{LEFT},LEFT,0,1,very_near,0,0,VERY_NEAR,SEPARATING,65.567158,0.286068,65.567158,0.286068,0
18,START,177,HAND_EXIT,981.299000,329.069000,{RIGHT},RIGHT,0,1,very_near,0,0,VERY_NEAR,SEPARATING,76.418073,0.343218,76.418073,0.343218,0
16,END,179,NON_HAND_END,1211.090000,453.607000,{},,0,0,far,0,1,,,,,,,0
17,END,179,NON_HAND_END,879.877000,546.147000,{},,0,0,far,0,1,,,,,,,0
18,END,179,HAND_ENTRY,1037.065000,313.288000,{RIGHT},RIGHT,0,1,possible + recent very_near (post_contact),0,1,POSSIBLE,SEPARATING,114.954806,0.516298,76.418073,0.343218,1
