video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
06_0058_0102.mp4,0,0.000000,32,sports ball,0.730392,845.573,400.108,883.202,444.272,864.387,422.190,37.628,44.164
06_0058_0102.mp4,0,0.000000,32,sports ball,0.664725,980.057,554.408,1023.022,600.749,1001.539,577.579,42.965,46.341
06_0058_0102.mp4,1,0.016683,32,sports ball,0.722442,846.652,389.564,883.799,434.621,865.225,412.093,37.147,45.057
06_0058_0102.mp4,1,0.016683,32,sports ball,0.522055,987.157,572.906,1026.294,617.260,1006.725,595.083,39.137,44.353
06_0058_0102.mp4,2,0.033367,32,sports ball,0.603308,847.461,380.974,884.592,423.715,866.027,402.344,37.131,42.741
06_0058_0102.mp4,3,0.050050,32,sports ball,0.516774,847.917,372.969,885.386,415.047,866.652,394.008,37.469,42.079
06_0058_0102.mp4,4,0.066733,32,sports ball,0.672055,848.907,366.970,886.560,408.066,867.733,387.518,37.652,41.097
06_0058_0102.mp4,5,0.083417,32,sports ball,0.322942,849.792,361.554,888.906,400.401,869.349,380.978,39.114,38.847
06_0058_0102.mp4,5,0.083417,32,sports ball,0.277113,849.527,355.012,889.106,400.716,869.316,377.864,39.580,45.705
06_0058_0102.mp4,6,0.100100,32,sports ball,0.357368,850.797,354.156,890.541,396.569,870.669,375.362,39.745,42.412
06_0058_0102.mp4,8,0.133467,32,sports ball,0.394994,852.993,352.249,890.518,385.251,871.756,368.750,37.525,33.002
06_0058_0102.mp4,9,0.150150,32,sports ball,0.569118,854.170,351.520,891.848,384.932,873.009,368.226,37.678,33.412
06_0058_0102.mp4,10,0.166833,32,sports ball,0.714865,855.713,347.962,892.856,385.184,874.284,366.573,37.143,37.222
06_0058_0102.mp4,11,0.183517,32,sports ball,0.840176,856.418,346.763,893.225,387.612,874.822,367.187,36.807,40.848
06_0058_0102.mp4,12,0.200200,32,sports ball,0.868053,857.074,348.889,893.633,389.164,875.354,369.027,36.559,40.275
