video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
03_0031_0034.mp4,0,0.000000,32,sports ball,0.783971,1057.012,245.236,1122.177,313.034,1089.595,279.135,65.166,67.798
03_0031_0034.mp4,0,0.000000,32,sports ball,0.571765,1087.012,367.823,1155.126,428.243,1121.069,398.033,68.114,60.421
03_0031_0034.mp4,0,0.000000,32,sports ball,0.503957,910.669,655.420,972.370,733.816,941.520,694.618,61.701,78.396
03_0031_0034.mp4,1,0.016683,32,sports ball,0.842180,1062.415,247.218,1126.390,315.190,1094.403,281.204,63.976,67.971
03_0031_0034.mp4,1,0.016683,32,sports ball,0.663022,901.312,622.883,964.237,686.415,932.774,654.649,62.924,63.532
03_0031_0034.mp4,1,0.016683,32,sports ball,0.554020,1075.448,379.706,1143.018,439.113,1109.233,409.410,67.570,59.407
03_0031_0034.mp4,2,0.033367,32,sports ball,0.741381,1069.862,250.731,1130.746,320.270,1100.304,285.501,60.885,69.539
03_0031_0034.mp4,2,0.033367,32,sports ball,0.694802,1067.208,388.927,1132.688,448.638,1099.948,418.782,65.480,59.711
03_0031_0034.mp4,2,0.033367,32,sports ball,0.410851,896.035,585.156,960.583,650.569,928.309,617.862,64.548,65.412
03_0031_0034.mp4,3,0.050050,32,sports ball,0.835034,1070.532,256.020,1137.065,325.449,1103.798,290.734,66.532,69.428
03_0031_0034.mp4,3,0.050050,32,sports ball,0.743106,1054.064,400.692,1124.981,463.083,1089.523,431.888,70.917,62.391
03_0031_0034.mp4,3,0.050050,32,sports ball,0.644225,898.258,554.121,957.449,617.104,927.853,585.612,59.192,62.984
03_0031_0034.mp4,4,0.066733,32,sports ball,0.880644,1075.957,263.753,1141.829,334.344,1108.893,299.048,65.872,70.591
03_0031_0034.mp4,4,0.066733,32,sports ball,0.827606,1045.608,415.727,1115.696,483.810,1080.652,449.768,70.089,68.083
03_0031_0034.mp4,4,0.066733,32,sports ball,0.728075,891.448,521.530,955.903,593.655,923.675,557.593,64.455,72.125
03_0031_0034.mp4,5,0.083417,32,sports ball,0.868154,1080.593,273.549,1148.138,343.211,1114.365,308.380,67.545,69.662
03_0031_0034.mp4,5,0.083417,32,sports ball,0.836201,1038.698,436.492,1106.699,499.249,1072.699,467.871,68.001,62.757
03_0031_0034.mp4,5,0.083417,32,sports ball,0.823403,888.404,494.487,953.438,565.877,920.921,530.182,65.033,71.390
03_0031_0034.mp4,6,0.100100,32,sports ball,0.884633,1084.785,284.855,1151.373,353.444,1118.079,319.150,66.587,68.589
03_0031_0034.mp4,6,0.100100,32,sports ball,0.825719,885.594,469.160,952.485,540.114,919.039,504.637,66.891,70.954
03_0031_0034.mp4,6,0.100100,32,sports ball,0.593993,1026.745,457.652,1089.934,520.673,1058.340,489.162,63.189,63.021
03_0031_0034.mp4,7,0.116783,32,sports ball,0.845520,1088.549,298.493,1157.119,368.530,1122.834,333.511,68.571,70.036
03_0031_0034.mp4,7,0.116783,32,sports ball,0.824374,1017.603,481.204,1083.064,544.302,1050.334,512.753,65.461,63.098
03_0031_0034.mp4,7,0.116783,32,sports ball,0.781692,879.936,447.890,949.576,523.043,914.756,485.466,69.640,75.153
03_0031_0034.mp4,8,0.133467,32,sports ball,0.796247,879.667,424.747,945.424,489.101,912.546,456.924,65.757,64.354
03_0031_0034.mp4,8,0.133467,32,sports ball,0.775840,1093.331,314.411,1162.013,385.795,1127.672,350.103,68.681,71.384
03_0031_0034.mp4,8,0.133467,32,sports ball,0.671832,1006.327,505.330,1073.074,571.908,1039.700,538.619,66.747,66.578
03_0031_0034.mp4,9,0.150150,32,sports ball,0.859451,1099.615,332.525,1166.554,406.013,1133.085,369.269,66.939,73.488
03_0031_0034.mp4,9,0.150150,32,sports ball,0.827736,874.459,406.139,942.623,469.817,908.541,437.978,68.164,63.678
03_0031_0034.mp4,9,0.150150,32,sports ball,0.711437,995.199,531.842,1061.925,602.911,1028.562,567.377,66.725,71.069
03_0031_0034.mp4,10,0.166833,32,sports ball,0.867895,1102.779,353.258,1172.090,427.498,1137.434,390.378,69.310,74.240
03_0031_0034.mp4,10,0.166833,32,sports ball,0.857195,872.221,388.576,938.735,452.643,905.478,420.609,66.514,64.067
03_0031_0034.mp4,10,0.166833,32,sports ball,0.697886,985.264,560.956,1049.796,633.295,1017.530,597.125,64.532,72.339
03_0031_0034.mp4,11,0.183517,32,sports ball,0.883881,868.495,373.129,935.913,438.550,902.204,405.840,67.417,65.421
03_0031_0034.mp4,11,0.183517,32,sports ball,0.860713,1108.345,376.782,1177.784,448.433,1143.064,412.607,69.439,71.650
03_0031_0034.mp4,11,0.183517,32,sports ball,0.715205,973.898,593.225,1039.321,670.344,1006.610,631.785,65.422,77.120
03_0031_0034.mp4,12,0.200200,32,sports ball,0.917296,866.074,359.561,931.908,425.884,898.991,392.722,65.834,66.323
03_0031_0034.mp4,12,0.200200,32,sports ball,0.854559,1113.807,401.534,1181.264,474.956,1147.535,438.245,67.457,73.422
03_0031_0034.mp4,12,0.200200,32,sports ball,0.718833,960.153,627.729,1028.942,708.726,994.548,668.227,68.789,80.997
03_0031_0034.mp4,13,0.216883,32,sports ball,0.912225,863.277,348.188,927.348,414.475,895.312,381.332,64.071,66.287
03_0031_0034.mp4,13,0.216883,32,sports ball,0.863749,1120.333,429.661,1187.803,504.254,1154.068,466.957,67.471,74.592
03_0031_0034.mp4,13,0.216883,32,sports ball,0.802683,950.650,665.820,1019.055,753.081,984.853,709.451,68.404,87.261
03_0031_0034.mp4,14,0.233567,32,sports ball,0.917956,860.216,338.288,924.064,404.977,892.140,371.633,63.848,66.688
03_0031_0034.mp4,14,0.233567,32,sports ball,0.853141,1125.480,462.566,1192.911,538.573,1159.196,500.569,67.432,76.007
03_0031_0034.mp4,14,0.233567,32,sports ball,0.801759,943.484,704.677,1006.502,787.085,974.993,745.881,63.017,82.407
03_0031_0034.mp4,15,0.250250,32,sports ball,0.917841,857.365,330.791,920.733,398.809,889.049,364.800,63.367,68.018
03_0031_0034.mp4,15,0.250250,32,sports ball,0.775825,1132.061,496.928,1198.706,574.752,1165.383,535.840,66.644,77.824
03_0031_0034.mp4,15,0.250250,32,sports ball,0.410712,939.281,749.487,1001.781,813.989,970.531,781.738,62.500,64.502
03_0031_0034.mp4,16,0.266933,32,sports ball,0.905151,853.721,326.645,917.845,394.901,885.783,360.773,64.125,68.256
03_0031_0034.mp4,16,0.266933,32,sports ball,0.750875,1137.526,531.682,1208.837,601.207,1173.181,566.444,71.311,69.526
03_0031_0034.mp4,16,0.266933,32,sports ball,0.679893,943.805,775.984,1005.896,843.557,974.851,809.770,62.091,67.573
03_0031_0034.mp4,17,0.283617,32,sports ball,0.909457,850.276,322.368,915.850,391.000,883.063,356.684,65.574,68.632
03_0031_0034.mp4,17,0.283617,32,sports ball,0.785538,1137.786,546.434,1207.710,601.365,1172.748,573.899,69.924,54.932
03_0031_0034.mp4,17,0.283617,32,sports ball,0.674024,945.824,801.865,1008.470,874.267,977.147,838.066,62.646,72.401
03_0031_0034.mp4,18,0.300300,32,sports ball,0.893642,846.674,321.530,913.601,390.331,880.137,355.931,66.927,68.800
03_0031_0034.mp4,18,0.300300,32,sports ball,0.688244,950.219,830.979,1016.281,902.174,983.250,866.576,66.062,71.194
03_0031_0034.mp4,18,0.300300,32,sports ball,0.607236,1133.937,529.516,1206.113,599.836,1170.025,564.676,72.176,70.320
