track_id,boundary_type,boundary_frame,boundary_x,boundary_y,hand,endpoint_distance_px,recent_min_distance_px,endpoint_distance_normalized,recent_min_distance_normalized,n_synchronized_samples,motion,signed_trend,proximity_band,hand_evidence,post_contact,eligible_hand_set,preferred_hand,ambiguous,evidence_reason
5,END,33,1001.997000,665.786000,LEFT,348.319363,319.817373,3.072792,2.821354,5,SEPARATING,7.314463,FAR,0,0,{RIGHT},RIGHT,0,far
5,END,33,1001.997000,665.786000,RIGHT,37.390024,25.553925,0.329846,0.225431,5,SEPARATING,2.893741,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
6,START,36,827.033000,402.575000,LEFT,101.339317,69.129660,0.943850,0.643857,5,APPROACHING,-5.277491,FAR,0,0,{},,0,far
6,START,36,827.033000,402.575000,RIGHT,267.938346,267.938346,2.495514,2.495514,5,SEPARATING,10.596702,FAR,0,0,{},,0,far
6,END,43,835.342000,346.627000,LEFT,62.810321,62.810321,0.597471,0.597471,5,APPROACHING,-4.453843,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
6,END,43,835.342000,346.627000,RIGHT,318.442067,289.481477,3.029118,2.753636,5,SEPARATING,8.286634,FAR,0,0,{LEFT},LEFT,0,far
7,START,37,1014.720000,563.235000,LEFT,299.122425,228.721467,2.688475,2.055720,5,APPROACHING,-17.510686,FAR,0,0,{RIGHT},RIGHT,0,far
7,START,37,1014.720000,563.235000,RIGHT,38.252909,38.252909,0.343812,0.343812,5,SEPARATING,25.894235,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
7,END,69,909.518000,426.771000,LEFT,203.690682,188.443911,1.638149,1.515529,5,SEPARATING,4.597054,FAR,0,0,{RIGHT},RIGHT,0,far
7,END,69,909.518000,426.771000,RIGHT,42.107601,42.107601,0.338643,0.338643,5,APPROACHING,-25.337441,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
8,START,59,952.805000,394.663000,LEFT,48.700811,48.700811,0.386818,0.386818,5,SEPARATING,3.113512,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
8,START,59,952.805000,394.663000,RIGHT,247.137970,225.399594,1.962955,1.790292,5,APPROACHING,-4.641517,FAR,0,0,{LEFT},LEFT,0,far
8,END,64,1027.972000,410.901000,LEFT,67.720879,48.700811,0.537890,0.386818,5,SEPARATING,3.113512,POSSIBLE,0,0,{},,0,possible
8,END,64,1027.972000,410.901000,RIGHT,225.399594,225.399594,1.790292,1.790292,5,APPROACHING,-4.641517,FAR,0,0,{},,0,far
9,START,68,834.843000,506.103000,LEFT,235.525806,214.508332,1.845915,1.681192,5,APPROACHING,-3.881815,FAR,0,0,{RIGHT},RIGHT,0,far
9,START,68,834.843000,506.103000,RIGHT,70.274140,65.119697,0.550768,0.510370,5,SEPARATING,1.761362,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
9,END,92,999.374000,585.941000,LEFT,53.028509,53.028509,0.725891,0.725891,5,APPROACHING,-13.376280,FAR,0,0,{},,0,far
9,END,92,999.374000,585.941000,RIGHT,277.380609,226.326322,3.796978,3.098111,5,SEPARATING,12.689599,FAR,0,0,{},,0,far
10,START,84,815.919000,552.776000,LEFT,41.008166,41.008166,0.467053,0.467053,5,SEPARATING,14.660580,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
10,START,84,815.919000,552.776000,RIGHT,290.444704,229.735369,3.307951,2.616516,5,APPROACHING,-15.142030,FAR,0,0,{LEFT},LEFT,0,far
10,END,115,936.784000,399.398000,LEFT,21.606275,21.606275,0.168495,0.168495,5,APPROACHING,-21.680052,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
10,END,115,936.784000,399.398000,RIGHT,223.990859,177.928206,1.746776,1.387560,5,SEPARATING,11.511552,FAR,0,0,{LEFT},LEFT,0,far
11,START,100,1069.736000,613.465000,LEFT,64.369292,64.369292,0.696193,0.696193,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
11,START,100,1069.736000,613.465000,RIGHT,322.918873,322.918873,3.492563,3.492563,1,INSUFFICIENT,,FAR,0,0,{},,0,far
11,END,100,1069.736000,613.465000,LEFT,64.369292,64.369292,0.696193,0.696193,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
11,END,100,1069.736000,613.465000,RIGHT,322.918873,322.918873,3.492563,3.492563,1,INSUFFICIENT,,FAR,0,0,{},,0,far
12,START,106,863.567000,371.156000,LEFT,218.265302,197.918387,1.741289,1.578964,5,APPROACHING,-4.997885,FAR,0,0,{RIGHT},RIGHT,0,far
12,START,106,863.567000,371.156000,RIGHT,52.143073,52.143073,0.415990,0.415990,5,SEPARATING,0.710626,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
12,END,113,787.504000,490.110000,LEFT,197.672471,193.028637,1.492769,1.457700,5,APPROACHING,-1.664092,FAR,0,0,{RIGHT},RIGHT,0,far
12,END,113,787.504000,490.110000,RIGHT,45.864713,42.272951,0.346358,0.319234,5,APPROACHING,-3.025565,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
13,START,113,1025.283000,470.430000,LEFT,77.003974,77.003974,0.607699,0.607699,5,SEPARATING,2.855702,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
13,START,113,1025.283000,470.430000,RIGHT,241.881935,227.270118,1.908881,1.793568,5,APPROACHING,-3.720721,FAR,0,0,{LEFT},LEFT,0,far
13,END,138,910.316000,632.292000,LEFT,328.387096,262.693895,3.673398,2.938542,5,SEPARATING,16.047472,FAR,0,0,{RIGHT},RIGHT,0,far
13,END,138,910.316000,632.292000,RIGHT,50.452788,50.452788,0.564374,0.564374,5,APPROACHING,-14.941510,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + approaching
14,START,118,866.537000,648.463000,LEFT,311.726663,311.726663,3.164545,3.164545,5,SEPARATING,15.930756,FAR,0,0,{RIGHT},RIGHT,0,far
14,START,118,866.537000,648.463000,RIGHT,14.496825,14.496825,0.147167,0.147167,5,SEPARATING,7.269386,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
14,END,126,1081.780000,632.552000,LEFT,355.069148,355.069148,3.109623,3.109623,5,APPROACHING,-5.473547,FAR,0,0,{RIGHT},RIGHT,0,far
14,END,126,1081.780000,632.552000,RIGHT,36.184302,33.333076,0.316895,0.291924,5,APPROACHING,-3.227509,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
15,START,130,1075.281000,525.691000,LEFT,279.310589,219.869754,2.863872,2.254404,5,APPROACHING,-15.145137,FAR,0,0,{RIGHT},RIGHT,0,far
15,START,130,1075.281000,525.691000,RIGHT,59.996944,59.996944,0.615170,0.615170,5,SEPARATING,24.992678,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
15,END,162,1015.191000,405.950000,LEFT,201.154163,156.975913,1.573767,1.228130,5,SEPARATING,11.400141,FAR,0,0,{RIGHT},RIGHT,0,far
15,END,162,1015.191000,405.950000,RIGHT,56.191891,56.191891,0.439628,0.439628,5,APPROACHING,-22.438797,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + approaching
16,START,132,877.473000,366.758000,LEFT,76.561516,66.288872,0.858005,0.742882,5,APPROACHING,-2.455585,FAR,0,0,{},,0,far
16,START,132,877.473000,366.758000,RIGHT,287.111208,279.069553,3.217581,3.127460,5,APPROACHING,-2.593671,FAR,0,0,{},,0,far
16,END,137,873.036000,355.672000,LEFT,65.169964,65.169964,0.756418,0.756418,5,APPROACHING,-3.046425,FAR,0,0,{},,0,far
16,END,137,873.036000,355.672000,RIGHT,275.301798,275.301798,3.195387,3.195387,5,APPROACHING,-4.004947,FAR,0,0,{},,0,far
17,START,154,1015.136000,379.861000,LEFT,53.672095,53.672095,0.452265,0.452265,5,SEPARATING,1.175860,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
17,START,154,1015.136000,379.861000,RIGHT,190.862623,186.418404,1.608294,1.570845,5,SEPARATING,1.518835,FAR,0,0,{LEFT},LEFT,0,far
17,END,158,1099.804000,434.497000,LEFT,57.560097,53.672095,0.485027,0.452265,5,SEPARATING,1.175860,POSSIBLE,0,0,{},,0,possible
17,END,158,1099.804000,434.497000,RIGHT,194.908011,186.418404,1.642382,1.570845,5,SEPARATING,1.518835,FAR,0,0,{},,0,far
18,START,156,876.899000,536.215000,LEFT,227.461176,215.120750,1.832340,1.732930,5,APPROACHING,-1.840688,FAR,0,0,{RIGHT},RIGHT,0,far
18,START,156,876.899000,536.215000,RIGHT,55.385678,55.385678,0.446166,0.446166,5,SEPARATING,0.933687,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
18,END,184,1048.885000,588.272000,LEFT,44.969145,44.969145,0.435925,0.435925,5,APPROACHING,-14.230902,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
18,END,184,1048.885000,588.272000,RIGHT,282.820900,231.884068,2.741628,2.247853,5,SEPARATING,12.565414,FAR,0,0,{LEFT},LEFT,0,far
19,START,172,893.021000,636.129000,LEFT,19.933074,19.933074,0.183810,0.183810,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
19,START,172,893.021000,636.129000,RIGHT,346.825572,346.825572,3.198200,3.198200,1,INSUFFICIENT,,FAR,0,0,{LEFT},LEFT,0,far
19,END,172,893.021000,636.129000,LEFT,19.933074,19.933074,0.183810,0.183810,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
19,END,172,893.021000,636.129000,RIGHT,346.825572,346.825572,3.198200,3.198200,1,INSUFFICIENT,,FAR,0,0,{LEFT},LEFT,0,far
20,START,178,875.763000,501.646000,LEFT,68.342011,68.342011,0.656075,0.656075,5,SEPARATING,25.252488,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
20,START,178,875.763000,501.646000,RIGHT,242.903806,154.972493,2.331847,1.487717,5,APPROACHING,-23.201933,FAR,0,0,{LEFT},LEFT,0,far
20,END,207,935.931000,401.598000,LEFT,33.598887,33.598887,0.251402,0.251402,5,APPROACHING,-23.997045,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
20,END,207,935.931000,401.598000,RIGHT,206.654321,173.202209,1.546281,1.295977,5,SEPARATING,8.575942,FAR,0,0,{LEFT},LEFT,0,far
21,START,200,851.454000,382.290000,LEFT,225.351888,215.531978,1.741245,1.665368,4,APPROACHING,-3.151110,FAR,0,0,{},,0,far
21,START,200,851.454000,382.290000,RIGHT,53.344187,51.644525,0.412179,0.399046,4,NEUTRAL,-0.418926,POSSIBLE,0,0,{},,0,possible
21,END,203,814.003000,429.746000,LEFT,215.531978,215.531978,1.665368,1.665368,4,APPROACHING,-3.151110,FAR,0,0,{},,0,far
21,END,203,814.003000,429.746000,RIGHT,51.644525,51.644525,0.399046,0.399046,4,NEUTRAL,-0.418926,POSSIBLE,0,0,{},,0,possible
22,START,202,1073.291000,500.257000,LEFT,48.482775,48.482775,0.370338,0.370338,5,SEPARATING,3.919657,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
22,START,202,1073.291000,500.257000,RIGHT,277.142466,253.852135,2.116965,1.939061,5,APPROACHING,-5.433081,FAR,0,0,{LEFT},LEFT,0,far
22,END,231,928.348000,624.749000,LEFT,311.546457,239.068394,3.970970,3.047165,5,SEPARATING,18.311468,FAR,0,0,{},,0,far
22,END,231,928.348000,624.749000,RIGHT,57.376436,57.376436,0.731320,0.731320,5,APPROACHING,-14.853569,FAR,0,0,{},,0,far
23,START,218,1079.235000,631.027000,LEFT,345.167299,345.167299,3.251051,3.251051,1,INSUFFICIENT,,FAR,0,0,{RIGHT},RIGHT,0,far
23,START,218,1079.235000,631.027000,RIGHT,26.861016,26.861016,0.252998,0.252998,1,INSUFFICIENT,,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
23,END,218,1079.235000,631.027000,LEFT,345.167299,345.167299,3.251051,3.251051,1,INSUFFICIENT,,FAR,0,0,{RIGHT},RIGHT,0,far
23,END,218,1079.235000,631.027000,RIGHT,26.861016,26.861016,0.252998,0.252998,1,INSUFFICIENT,,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
24,START,222,877.239000,381.905000,LEFT,84.236888,65.837735,0.904761,0.707142,5,APPROACHING,-4.686045,FAR,0,0,{},,0,far
24,START,222,877.239000,381.905000,RIGHT,277.025157,277.025157,2.975438,2.975438,5,SEPARATING,8.086067,FAR,0,0,{},,0,far
24,END,228,871.515000,359.704000,LEFT,70.754793,65.837735,0.845318,0.786573,5,NEUTRAL,-0.048529,FAR,0,0,{},,0,far
24,END,228,871.515000,359.704000,RIGHT,305.211495,293.881831,3.646406,3.511049,5,SEPARATING,1.618993,FAR,0,0,{},,0,far
25,START,223,1083.940000,519.112000,LEFT,275.514705,214.662143,3.006293,2.342297,5,APPROACHING,-15.425967,FAR,0,0,{},,0,far
25,START,223,1083.940000,519.112000,RIGHT,68.276007,68.276007,0.744997,0.744997,5,SEPARATING,23.930946,FAR,0,0,{},,0,far
25,END,240,1025.833000,337.608000,LEFT,52.610438,42.130625,0.564012,0.451662,5,NEUTRAL,0.116399,POSSIBLE,0,0,{},,0,possible
25,END,240,1025.833000,337.608000,RIGHT,310.157652,309.080915,3.325053,3.313510,5,NEUTRAL,-0.273319,FAR,0,0,{},,0,far
