video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
05_0048_0053.mp4,0,0.000000,32,sports ball,0.791742,987.343,338.255,1040.680,398.134,1014.011,368.195,53.337,59.880
05_0048_0053.mp4,0,0.000000,32,sports ball,0.587804,912.487,370.501,969.209,433.137,940.848,401.819,56.722,62.636
05_0048_0053.mp4,1,0.016683,32,sports ball,0.778710,910.659,398.056,963.563,465.185,937.111,431.620,52.904,67.128
05_0048_0053.mp4,1,0.016683,32,sports ball,0.732185,983.696,322.342,1036.535,382.307,1010.116,352.324,52.838,59.965
05_0048_0053.mp4,2,0.033367,32,sports ball,0.844108,909.609,421.144,963.255,492.282,936.432,456.713,53.646,71.138
05_0048_0053.mp4,2,0.033367,32,sports ball,0.803816,979.603,307.407,1032.787,368.447,1006.195,337.927,53.184,61.040
05_0048_0053.mp4,3,0.050050,32,sports ball,0.834954,906.384,453.031,960.119,521.992,933.251,487.512,53.734,68.961
05_0048_0053.mp4,3,0.050050,32,sports ball,0.820660,976.957,294.769,1029.943,353.442,1003.450,324.106,52.986,58.673
05_0048_0053.mp4,4,0.066733,32,sports ball,0.864354,902.034,480.013,957.074,549.855,929.554,514.934,55.040,69.843
05_0048_0053.mp4,4,0.066733,32,sports ball,0.775272,973.171,283.698,1026.696,341.938,999.933,312.818,53.525,58.240
05_0048_0053.mp4,4,0.066733,32,sports ball,0.444620,870.296,599.504,905.555,632.838,887.925,616.171,35.259,33.333
05_0048_0053.mp4,4,0.066733,32,sports ball,0.205614,862.162,599.096,904.044,634.410,883.103,616.753,41.881,35.314
05_0048_0053.mp4,5,0.083417,32,sports ball,0.719621,968.372,273.436,1023.341,329.818,995.856,301.627,54.969,56.382
05_0048_0053.mp4,5,0.083417,32,sports ball,0.493034,900.208,510.064,953.765,587.414,926.987,548.739,53.557,77.350
05_0048_0053.mp4,5,0.083417,32,sports ball,0.444526,871.950,603.158,901.031,639.958,886.490,621.558,29.082,36.800
