track_id,boundary_type,boundary_frame,boundary_x,boundary_y,hand,endpoint_distance_px,recent_min_distance_px,endpoint_distance_normalized,recent_min_distance_normalized,n_synchronized_samples,motion,signed_trend,proximity_band,hand_evidence,post_contact,eligible_hand_set,preferred_hand,ambiguous,evidence_reason
10,END,80,1231.810000,739.887000,LEFT,65.428960,65.428960,0.293134,0.293134,5,APPROACHING,-6.454081,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
10,END,80,1231.810000,739.887000,RIGHT,545.190981,543.969393,2.442557,2.437084,5,APPROACHING,-21.875934,FAR,0,0,{LEFT},LEFT,0,far
11,START,88,857.412000,841.935000,LEFT,605.415726,579.476229,2.802306,2.682239,4,APPROACHING,-8.744530,FAR,0,0,{RIGHT},RIGHT,0,far
11,START,88,857.412000,841.935000,RIGHT,58.181086,51.782000,0.269305,0.239685,4,APPROACHING,-2.533623,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
11,END,91,942.140000,818.090000,LEFT,579.476229,579.476229,2.682239,2.682239,4,APPROACHING,-8.744530,FAR,0,0,{RIGHT},RIGHT,0,far
11,END,91,942.140000,818.090000,RIGHT,51.782000,51.782000,0.239685,0.239685,4,APPROACHING,-2.533623,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
12,START,96,938.253000,189.144000,LEFT,65.862663,62.441285,0.353511,0.335147,5,SEPARATING,6.850111,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
12,START,96,938.253000,189.144000,RIGHT,562.633966,562.633966,3.019881,3.019881,5,SEPARATING,1.186466,FAR,0,0,{LEFT},LEFT,0,far
12,END,121,1122.074000,660.386000,LEFT,17.497092,17.497092,0.079377,0.079377,5,APPROACHING,-31.917753,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
12,END,121,1122.074000,660.386000,RIGHT,475.836496,475.836496,2.158684,2.158684,5,APPROACHING,-0.911829,FAR,0,0,{LEFT},LEFT,0,far
13,START,96,987.792000,612.579000,LEFT,414.574781,293.515160,2.225188,1.575413,5,APPROACHING,-30.468358,FAR,0,0,{},,0,far
13,START,96,987.792000,612.579000,RIGHT,159.159660,159.159660,0.854273,0.854273,5,SEPARATING,50.974150,FAR,0,0,{},,0,far
13,END,140,1102.562000,841.871000,LEFT,69.853427,69.853427,0.385681,0.385681,5,APPROACHING,-19.510584,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
13,END,140,1102.562000,841.871000,RIGHT,597.026185,431.832995,3.296356,2.384276,5,SEPARATING,41.090899,FAR,0,0,{LEFT},LEFT,0,far
14,START,113,739.645000,878.127000,LEFT,742.579851,637.923985,3.400620,2.921352,5,APPROACHING,-26.121229,FAR,0,0,{RIGHT},RIGHT,0,far
14,START,113,739.645000,878.127000,RIGHT,90.238692,90.238692,0.413245,0.413245,5,SEPARATING,1.545241,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
14,END,123,666.890000,722.922000,LEFT,407.221800,407.221800,1.817735,1.817735,5,APPROACHING,-42.284097,FAR,0,0,{RIGHT},RIGHT,0,far
14,END,123,666.890000,722.922000,RIGHT,31.031461,31.031461,0.138517,0.138517,5,APPROACHING,-14.144087,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
15,START,124,1058.077000,718.697000,LEFT,22.381030,18.901780,0.100313,0.084719,5,SEPARATING,5.340784,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
15,START,124,1058.077000,718.697000,RIGHT,392.168834,377.076875,1.757730,1.690086,5,SEPARATING,1.407480,FAR,0,0,{LEFT},LEFT,0,far
15,END,129,948.548000,776.319000,LEFT,56.943426,18.901780,0.257738,0.085554,5,SEPARATING,10.044057,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
15,END,129,948.548000,776.319000,RIGHT,392.039418,377.076875,1.774456,1.706732,5,SEPARATING,3.612349,FAR,0,0,{LEFT},LEFT,0,far
16,START,132,926.444000,661.008000,LEFT,68.635682,68.635682,0.345618,0.345618,5,SEPARATING,48.542694,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
16,START,132,926.444000,661.008000,RIGHT,335.902655,240.670099,1.691455,1.211907,5,APPROACHING,-25.068280,FAR,0,0,{LEFT},LEFT,0,far
16,END,178,937.189000,864.882000,LEFT,663.934301,450.535157,4.081680,2.769763,5,SEPARATING,43.577834,FAR,0,0,{RIGHT},RIGHT,0,far
16,END,178,937.189000,864.882000,RIGHT,93.431972,93.431972,0.574393,0.574393,5,APPROACHING,-21.577879,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + approaching
17,START,136,1024.706000,328.576000,LEFT,438.979118,438.979118,2.423732,2.423732,5,SEPARATING,7.277892,FAR,0,0,{},,0,far
17,START,136,1024.706000,328.576000,RIGHT,99.740003,94.050622,0.550694,0.519281,5,APPROACHING,-1.069531,POSSIBLE,0,0,{},,0,possible
17,END,159,829.156000,707.273000,LEFT,496.322405,426.067215,2.178190,1.869864,5,SEPARATING,18.760024,FAR,0,0,{RIGHT},RIGHT,0,far
17,END,159,829.156000,707.273000,RIGHT,2.861703,2.861703,0.012559,0.012559,5,APPROACHING,-35.695880,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
18,START,154,1153.019000,848.997000,LEFT,97.340269,93.795466,0.430888,0.415197,2,INSUFFICIENT,-3.544803,POSSIBLE,0,0,{},,0,insufficient motion
18,START,154,1153.019000,848.997000,RIGHT,576.545724,547.430397,2.552149,2.423266,2,INSUFFICIENT,-29.115327,FAR,0,0,{},,0,far
18,END,155,1175.622000,835.791000,LEFT,93.795466,93.795466,0.415197,0.415197,2,INSUFFICIENT,-3.544803,POSSIBLE,0,0,{},,0,insufficient motion
18,END,155,1175.622000,835.791000,RIGHT,547.430397,547.430397,2.423266,2.423266,2,INSUFFICIENT,-29.115327,FAR,0,0,{},,0,far
19,START,166,1060.677000,864.368000,LEFT,545.555377,526.614536,2.508866,2.421762,2,INSUFFICIENT,-18.940841,FAR,0,0,{RIGHT},RIGHT,0,far
19,START,166,1060.677000,864.368000,RIGHT,49.704931,42.094953,0.228580,0.193584,2,INSUFFICIENT,-7.609978,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
19,END,167,1088.717000,846.398000,LEFT,526.614536,526.614536,2.421762,2.421762,2,INSUFFICIENT,-18.940841,FAR,0,0,{RIGHT},RIGHT,0,far
19,END,167,1088.717000,846.398000,RIGHT,42.094953,42.094953,0.193584,0.193584,2,INSUFFICIENT,-7.609978,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
20,START,170,1139.011000,221.846000,LEFT,68.995190,68.995190,0.344196,0.344196,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
20,START,170,1139.011000,221.846000,RIGHT,554.585037,554.585037,2.766659,2.766659,1,INSUFFICIENT,,FAR,0,0,{LEFT},LEFT,0,far
20,END,170,1139.011000,221.846000,LEFT,68.995190,68.995190,0.344196,0.344196,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
20,END,170,1139.011000,221.846000,RIGHT,554.585037,554.585037,2.766659,2.766659,1,INSUFFICIENT,,FAR,0,0,{LEFT},LEFT,0,far
21,START,172,1148.244000,645.501000,LEFT,408.485277,408.485277,2.095538,2.095538,1,INSUFFICIENT,,FAR,0,0,{},,0,far
21,START,172,1148.244000,645.501000,RIGHT,142.536728,142.536728,0.731216,0.731216,1,INSUFFICIENT,,FAR,0,0,{},,0,far
21,END,172,1148.244000,645.501000,LEFT,408.485277,408.485277,2.095538,2.095538,1,INSUFFICIENT,,FAR,0,0,{},,0,far
21,END,172,1148.244000,645.501000,RIGHT,142.536728,142.536728,0.731216,0.731216,1,INSUFFICIENT,,FAR,0,0,{},,0,far
22,START,173,1034.816000,221.691000,LEFT,68.666329,65.044946,0.392321,0.371630,5,SEPARATING,8.100085,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
22,START,173,1034.816000,221.691000,RIGHT,550.542146,541.801833,3.145488,3.095551,5,APPROACHING,-2.662512,FAR,0,0,{LEFT},LEFT,0,far
22,END,196,1266.182000,586.901000,LEFT,9.000873,9.000873,0.043125,0.043125,5,APPROACHING,-26.268641,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
22,END,196,1266.182000,586.901000,RIGHT,540.779846,526.267861,2.590972,2.521442,5,SEPARATING,3.393137,FAR,0,0,{LEFT},LEFT,0,far
23,START,175,1147.109000,533.841000,LEFT,336.571435,242.924774,2.085674,1.505362,5,APPROACHING,-23.359900,FAR,0,0,{},,0,far
23,START,175,1147.109000,533.841000,RIGHT,271.777104,271.777104,1.684155,1.684155,5,SEPARATING,44.110445,FAR,0,0,{},,0,far
23,END,217,1098.711000,815.145000,LEFT,59.802420,59.802420,0.326313,0.326313,5,APPROACHING,-29.345154,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
23,END,217,1098.711000,815.145000,RIGHT,567.265890,401.157764,3.095298,2.188925,5,SEPARATING,41.927118,FAR,0,0,{LEFT},LEFT,0,far
24,START,191,864.916000,881.974000,LEFT,679.590364,566.166822,3.233742,2.694031,5,APPROACHING,-28.366137,FAR,0,0,{},,0,far
24,START,191,864.916000,881.974000,RIGHT,99.441494,98.294702,0.473179,0.467723,5,NEUTRAL,-0.207738,POSSIBLE,0,0,{},,0,possible
24,END,199,747.432000,717.786000,LEFT,468.793985,468.793985,2.072457,2.072457,5,APPROACHING,-24.309723,FAR,0,0,{RIGHT},RIGHT,0,far
24,END,199,747.432000,717.786000,RIGHT,59.520849,59.520849,0.263131,0.263131,5,APPROACHING,-10.642494,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
25,START,204,1046.025000,849.109000,LEFT,43.284649,43.284649,0.193576,0.193576,5,SEPARATING,6.075109,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
25,START,204,1046.025000,849.109000,RIGHT,462.076167,461.731061,2.066475,2.064931,5,SEPARATING,0.461246,FAR,0,0,{LEFT},LEFT,0,far
25,END,209,925.202000,759.020000,LEFT,77.184002,43.399322,0.372558,0.209483,5,SEPARATING,9.009436,POSSIBLE,1,1,{LEFT},LEFT,0,possible + recent very_near (post_contact)
25,END,209,925.202000,759.020000,RIGHT,443.138369,443.138369,2.138977,2.138977,5,APPROACHING,-5.375335,FAR,0,0,{LEFT},LEFT,0,far
26,START,212,931.623000,645.720000,LEFT,136.042232,136.042232,0.735403,0.735403,5,SEPARATING,39.256310,FAR,0,0,{},,0,far
26,START,212,931.623000,645.720000,RIGHT,378.097176,279.798951,2.043879,1.512509,5,APPROACHING,-24.895692,FAR,0,0,{},,0,far
26,END,253,911.776000,867.871000,LEFT,636.165276,471.080777,3.286759,2.433847,5,SEPARATING,41.782880,FAR,0,0,{RIGHT},RIGHT,0,far
26,END,253,911.776000,867.871000,RIGHT,56.052046,56.052046,0.289594,0.289594,5,APPROACHING,-33.020949,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
27,START,213,1058.521000,315.669000,LEFT,463.485744,463.485744,2.529019,2.529019,5,SEPARATING,4.690109,FAR,0,0,{},,0,far
27,START,213,1058.521000,315.669000,RIGHT,105.800616,86.520669,0.577303,0.472102,5,APPROACHING,-4.281806,POSSIBLE,0,0,{},,0,possible
27,END,236,829.132000,653.794000,LEFT,501.755944,473.502940,2.219933,2.094933,5,SEPARATING,7.636506,FAR,0,0,{RIGHT},RIGHT,0,far
27,END,236,829.132000,653.794000,RIGHT,21.289032,21.289032,0.094190,0.094190,5,APPROACHING,-22.220843,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
28,START,221,1141.745000,819.511000,LEFT,98.960044,98.960044,2.753020,2.753020,1,INSUFFICIENT,,FAR,0,0,{},,0,far
28,START,221,1141.745000,819.511000,RIGHT,443.369488,443.369488,12.334321,12.334321,1,INSUFFICIENT,,FAR,0,0,{},,0,far
28,END,221,1141.745000,819.511000,LEFT,98.960044,98.960044,2.753020,2.753020,1,INSUFFICIENT,,FAR,0,0,{},,0,far
28,END,221,1141.745000,819.511000,RIGHT,443.369488,443.369488,12.334321,12.334321,1,INSUFFICIENT,,FAR,0,0,{},,0,far
29,START,232,1175.731000,865.700000,LEFT,103.493425,81.916810,0.463865,0.367157,4,APPROACHING,-7.285327,POSSIBLE,0,0,{},,0,possible
29,START,232,1175.731000,865.700000,RIGHT,562.161155,465.590999,2.519648,2.086813,4,APPROACHING,-35.461842,FAR,0,0,{},,0,far
29,END,235,1259.672000,820.076000,LEFT,81.916810,81.916810,0.367157,0.367157,4,APPROACHING,-7.285327,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
29,END,235,1259.672000,820.076000,RIGHT,465.590999,465.590999,2.086813,2.086813,4,APPROACHING,-35.461842,FAR,0,0,{LEFT},LEFT,0,far
30,START,242,1030.637000,849.867000,LEFT,467.209160,465.159540,2.117393,2.108104,3,APPROACHING,-1.024810,FAR,0,0,{RIGHT},RIGHT,0,far
30,START,242,1030.637000,849.867000,RIGHT,47.511210,39.758732,0.215321,0.180187,3,APPROACHING,-3.876239,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
30,END,244,1095.406000,824.220000,LEFT,465.159540,465.159540,2.108104,2.108104,3,APPROACHING,-1.024810,FAR,0,0,{RIGHT},RIGHT,0,far
30,END,244,1095.406000,824.220000,RIGHT,39.758732,39.758732,0.180187,0.180187,3,APPROACHING,-3.876239,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
31,START,248,1106.121000,270.724000,LEFT,72.369830,68.751219,0.372602,0.353972,5,SEPARATING,2.824782,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
31,START,248,1106.121000,270.724000,RIGHT,516.555306,516.555306,2.659531,2.659531,5,SEPARATING,10.712980,FAR,0,0,{LEFT},LEFT,0,far
31,END,276,1297.879000,654.587000,LEFT,31.494942,17.768490,0.136200,0.076840,5,APPROACHING,-10.680753,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
31,END,276,1297.879000,654.587000,RIGHT,544.821789,532.513079,2.356078,2.302849,5,SEPARATING,2.863849,FAR,0,0,{LEFT},LEFT,0,far
32,START,249,1125.527000,615.960000,LEFT,333.900883,226.073990,1.725105,1.168015,5,APPROACHING,-26.986908,FAR,0,0,{},,0,far
32,START,249,1125.527000,615.960000,RIGHT,202.654740,202.654740,1.047019,1.047019,5,SEPARATING,54.673216,FAR,0,0,{},,0,far
32,END,294,1066.451000,843.667000,LEFT,76.304327,76.294519,0.433971,0.433916,5,APPROACHING,-22.769339,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
32,END,294,1066.451000,843.667000,RIGHT,580.312533,398.064607,3.300456,2.263943,5,SEPARATING,46.918221,FAR,0,0,{LEFT},LEFT,0,far
33,START,265,889.022000,878.012000,LEFT,701.116908,700.249390,3.310044,3.305948,5,SEPARATING,0.567837,FAR,0,0,{RIGHT},RIGHT,0,far
33,START,265,889.022000,878.012000,RIGHT,101.945978,101.945978,0.481297,0.481297,5,SEPARATING,1.608688,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
33,END,277,758.562000,636.509000,LEFT,480.570729,480.570729,2.139826,2.139826,5,APPROACHING,-15.090592,FAR,0,0,{RIGHT},RIGHT,0,far
33,END,277,758.562000,636.509000,RIGHT,43.651912,36.146455,0.194368,0.160948,5,APPROACHING,-6.610541,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
34,START,283,1007.996000,877.957000,LEFT,62.981145,62.981145,0.275560,0.275560,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
34,START,283,1007.996000,877.957000,RIGHT,508.058181,508.058181,2.222895,2.222895,1,INSUFFICIENT,,FAR,0,0,{LEFT},LEFT,0,far
34,END,283,1007.996000,877.957000,LEFT,62.981145,62.981145,0.275560,0.275560,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
34,END,283,1007.996000,877.957000,RIGHT,508.058181,508.058181,2.222895,2.222895,1,INSUFFICIENT,,FAR,0,0,{LEFT},LEFT,0,far
35,START,289,1012.910000,326.803000,LEFT,454.932995,454.932995,2.531019,2.531019,5,SEPARATING,6.932101,FAR,0,0,{RIGHT},RIGHT,0,far
35,START,289,1012.910000,326.803000,RIGHT,81.915671,81.915671,0.455738,0.455738,5,SEPARATING,3.330379,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
35,END,313,698.575000,622.720000,LEFT,490.338512,474.118401,2.276716,2.201403,5,SEPARATING,4.042210,FAR,0,0,{RIGHT},RIGHT,0,far
35,END,313,698.575000,622.720000,RIGHT,18.782897,18.782897,0.087212,0.087212,5,APPROACHING,-30.504184,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
36,START,290,917.164000,617.242000,LEFT,188.529856,188.529856,1.072240,1.072240,5,SEPARATING,40.664351,FAR,0,0,{},,0,far
36,START,290,917.164000,617.242000,RIGHT,336.427110,234.595358,1.913388,1.334232,5,APPROACHING,-25.309649,FAR,0,0,{},,0,far
36,END,333,766.756000,794.915000,LEFT,573.218341,424.026907,3.026832,2.239039,5,SEPARATING,38.268746,FAR,0,0,{RIGHT},RIGHT,0,far
36,END,333,766.756000,794.915000,RIGHT,52.779843,52.779843,0.278700,0.278700,5,APPROACHING,-35.040885,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
37,START,298,1078.190000,826.025000,LEFT,64.277395,64.277395,0.399608,0.399608,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
37,START,298,1078.190000,826.025000,RIGHT,576.195652,576.195652,3.582170,3.582170,1,INSUFFICIENT,,FAR,0,0,{},,0,far
37,END,298,1078.190000,826.025000,LEFT,64.277395,64.277395,0.399608,0.399608,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
37,END,298,1078.190000,826.025000,RIGHT,576.195652,576.195652,3.582170,3.582170,1,INSUFFICIENT,,FAR,0,0,{},,0,far
38,START,308,1056.847000,867.576000,LEFT,100.962385,93.785333,0.472971,0.439350,5,APPROACHING,-1.481098,POSSIBLE,0,0,{},,0,possible
38,START,308,1056.847000,867.576000,RIGHT,652.315925,473.895935,3.055859,2.220027,5,APPROACHING,-44.427857,FAR,0,0,{},,0,far
38,END,315,1181.674000,679.805000,LEFT,33.620237,33.620237,0.153491,0.153491,5,APPROACHING,-18.437107,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
38,END,315,1181.674000,679.805000,RIGHT,454.462455,454.462455,2.074820,2.074820,5,APPROACHING,-12.899378,FAR,0,0,{LEFT},LEFT,0,far
39,START,319,816.106000,854.946000,LEFT,524.863977,524.863977,2.540201,2.540201,5,SEPARATING,5.659245,FAR,0,0,{RIGHT},RIGHT,0,far
39,START,319,816.106000,854.946000,RIGHT,49.211243,49.211243,0.238169,0.238169,5,SEPARATING,4.255985,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
39,END,323,945.786000,871.621000,LEFT,547.954445,524.863977,2.651953,2.540201,5,SEPARATING,5.659245,FAR,0,0,{RIGHT},RIGHT,0,far
39,END,323,945.786000,871.621000,RIGHT,63.331218,49.211243,0.306506,0.238169,5,SEPARATING,4.255985,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
40,START,326,995.972000,243.693000,LEFT,81.464368,76.514581,0.426093,0.400204,5,SEPARATING,0.782451,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
40,START,326,995.972000,243.693000,RIGHT,527.349623,526.100971,2.758263,2.751732,5,SEPARATING,1.044570,FAR,0,0,{LEFT},LEFT,0,far
40,END,335,835.427000,322.927000,LEFT,113.592529,100.193459,0.625269,0.551514,5,SEPARATING,0.501966,POSSIBLE,0,0,{},,0,possible
40,END,335,835.427000,322.927000,RIGHT,488.241353,488.241353,2.687518,2.687518,5,APPROACHING,-11.215360,FAR,0,0,{},,0,far
41,START,328,997.045000,661.577000,LEFT,398.401114,274.792768,2.094071,1.444362,5,APPROACHING,-31.881441,FAR,0,0,{RIGHT},RIGHT,0,far
41,START,328,997.045000,661.577000,RIGHT,124.727767,124.727767,0.655592,0.655592,5,SEPARATING,54.845258,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
41,END,373,1096.565000,823.890000,LEFT,77.011295,77.011295,0.455934,0.455934,5,APPROACHING,-24.196318,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
41,END,373,1096.565000,823.890000,RIGHT,568.996728,400.002216,3.368658,2.368152,5,SEPARATING,43.109037,FAR,0,0,{LEFT},LEFT,0,far
42,START,338,906.705000,333.756000,LEFT,115.165217,115.165217,0.588746,0.588746,5,SEPARATING,9.812668,POSSIBLE,1,0,{LEFT},LEFT,0,possible + separating
42,START,338,906.705000,333.756000,RIGHT,487.963991,487.963991,2.494563,2.494563,5,SEPARATING,4.076806,FAR,0,0,{LEFT},LEFT,0,far
42,END,354,1220.286000,628.517000,LEFT,34.072367,24.331455,0.152327,0.108778,5,APPROACHING,-8.418997,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
42,END,354,1220.286000,628.517000,RIGHT,560.551553,553.970949,2.506054,2.476634,5,SEPARATING,1.782175,FAR,0,0,{LEFT},LEFT,0,far
43,START,345,738.552000,861.569000,LEFT,729.325799,687.000509,3.371607,3.175941,5,APPROACHING,-9.809260,FAR,0,0,{RIGHT},RIGHT,0,far
43,START,345,738.552000,861.569000,RIGHT,89.246489,89.246489,0.412578,0.412578,5,SEPARATING,0.617262,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
