frame,time_seconds,track_id,confidence,center_x,center_y,observed
2,0.033367,3,0.845967,534.321,378.732,1
2,0.033367,1,0.830491,634.896,237.710,1
2,0.033367,2,0.800345,585.663,307.448,1
3,0.050050,3,0.525998,533.410,391.077,1
3,0.050050,1,0.676787,636.354,242.568,1
3,0.050050,2,0.598508,586.701,298.361,1
3,0.050050,4,0.249642,580.136,212.385,1
4,0.066733,3,0.576416,532.186,402.994,1
4,0.066733,1,0.676787,637.150,245.018,0
4,0.066733,2,0.231680,588.099,288.046,1
4,0.066733,4,0.162954,579.010,211.356,1
5,0.083417,3,0.588218,530.751,414.356,1
5,0.083417,1,0.487633,639.248,252.765,1
5,0.083417,2,0.524607,589.693,277.643,1
5,0.083417,4,0.395137,577.308,210.495,1
6,0.100100,3,0.577056,530.001,424.862,1
6,0.100100,1,0.805938,641.796,261.276,1
6,0.100100,2,0.587866,591.145,267.982,1
6,0.100100,4,0.541895,575.615,210.055,1
7,0.116783,3,0.577056,529.061,434.441,0
7,0.116783,1,0.464540,643.942,269.911,1
7,0.116783,2,0.199397,592.509,258.875,1
7,0.116783,4,0.354764,573.930,210.208,1
8,0.133467,3,0.255229,530.267,444.237,1
8,0.133467,1,0.640737,645.902,278.028,1
8,0.133467,2,0.512731,594.084,250.455,1
8,0.133467,4,0.556634,572.353,210.638,1
9,0.150150,3,0.509787,532.102,451.642,1
9,0.150150,1,0.663507,648.184,286.644,1
9,0.150150,2,0.597806,595.484,242.691,1
9,0.150150,4,0.662240,570.594,212.263,1
9,0.150150,5,0.152815,617.142,396.089,1
10,0.166833,3,0.527370,534.867,459.634,1
10,0.166833,1,0.844889,649.892,296.305,1
10,0.166833,2,0.848455,596.871,235.894,1
10,0.166833,4,0.802726,569.035,214.148,1
10,0.166833,5,0.735419,615.976,378.764,1
11,0.183517,3,0.421419,538.301,466.619,1
11,0.183517,1,0.827160,651.512,306.413,1
11,0.183517,2,0.816031,598.273,229.837,1
11,0.183517,4,0.692427,567.475,216.828,1
11,0.183517,5,0.741516,614.893,362.366,1
12,0.200200,3,0.311256,542.618,473.286,1
12,0.200200,1,0.798887,653.205,316.822,1
12,0.200200,2,0.798607,599.555,224.009,1
12,0.200200,4,0.677791,565.813,219.811,1
12,0.200200,5,0.615580,614.028,346.440,1
13,0.216883,3,0.218008,547.058,479.714,1
13,0.216883,1,0.767657,654.865,327.926,1
13,0.216883,2,0.785676,600.812,219.110,1
13,0.216883,4,0.523462,564.140,223.581,1
13,0.216883,5,0.377675,612.621,332.555,1
14,0.233567,3,0.559696,551.842,484.733,1
14,0.233567,1,0.815579,656.713,339.295,1
14,0.233567,2,0.801736,602.166,214.961,1
14,0.233567,4,0.721391,562.749,227.762,1
14,0.233567,5,0.637858,610.855,318.732,1
15,0.250250,3,0.616616,556.463,487.482,1
15,0.250250,1,0.638612,658.379,351.950,1
15,0.250250,2,0.775726,603.385,211.631,1
15,0.250250,4,0.762339,561.038,232.450,1
15,0.250250,5,0.754217,609.335,306.903,1
16,0.266933,3,0.616616,560.167,493.229,0
16,0.266933,1,0.523641,660.134,364.665,1
16,0.266933,2,0.614578,604.669,208.574,1
16,0.266933,4,0.420529,559.811,237.848,1
16,0.266933,5,0.352362,607.995,295.654,1
17,0.283617,3,0.611350,564.482,487.853,1
17,0.283617,1,0.729453,661.904,378.140,1
17,0.283617,2,0.602421,606.012,206.184,1
17,0.283617,4,0.632185,558.360,243.754,1
17,0.283617,5,0.572041,606.559,285.382,1
18,0.300300,3,0.672189,567.241,478.333,1
18,0.300300,1,0.829782,663.211,390.699,1
18,0.300300,2,0.440957,607.375,204.378,1
18,0.300300,4,0.535229,556.557,250.125,1
18,0.300300,5,0.607957,605.192,275.928,1
19,0.316983,3,0.672189,570.814,477.858,0
19,0.316983,1,0.643094,663.897,401.669,1
19,0.316983,2,0.249491,608.636,203.271,1
19,0.316983,4,0.295915,555.059,257.249,1
19,0.316983,5,0.481284,604.099,267.198,1
20,0.333667,3,0.672189,574.386,477.384,0
20,0.333667,1,0.159142,664.263,411.439,1
20,0.333667,2,0.169127,609.805,202.209,1
20,0.333667,4,0.272820,553.604,264.881,1
20,0.333667,5,0.250576,603.237,259.202,1
21,0.350350,3,0.672189,577.958,476.910,0
21,0.350350,1,0.176347,663.786,420.200,1
21,0.350350,2,0.283681,611.121,201.830,1
21,0.350350,4,0.491793,551.821,272.864,1
21,0.350350,5,0.218061,602.101,251.751,1
22,0.367033,3,0.672189,581.531,476.435,0
22,0.367033,1,0.480774,661.962,428.687,1
22,0.367033,2,0.545953,612.553,201.935,1
22,0.367033,4,0.622133,550.352,281.444,1
22,0.367033,5,0.495619,601.243,244.979,1
23,0.383717,3,0.672189,585.103,475.961,0
23,0.383717,1,0.358997,659.523,437.958,1
23,0.383717,2,0.372307,613.679,202.748,1
23,0.383717,4,0.438182,548.865,290.639,1
23,0.383717,5,0.495619,600.157,236.324,0
24,0.400400,1,0.358997,658.893,447.779,0
24,0.400400,2,0.297044,615.006,203.926,1
24,0.400400,4,0.277191,547.545,300.195,1
24,0.400400,5,0.201425,599.050,231.084,1
25,0.417083,1,0.228662,654.259,455.874,1
25,0.417083,2,0.770905,616.756,205.672,1
25,0.417083,4,0.819883,546.085,310.183,1
25,0.417083,5,0.617208,597.909,226.135,1
26,0.433767,1,0.165663,649.138,463.234,1
26,0.433767,2,0.289567,618.097,207.770,1
26,0.433767,4,0.475559,544.530,320.861,1
26,0.433767,5,0.617208,596.804,219.130,0
27,0.450450,1,0.165663,646.535,472.066,0
27,0.450450,2,0.712830,619.540,210.411,1
27,0.450450,4,0.716081,542.760,332.542,1
27,0.450450,5,0.315950,595.676,215.688,1
27,0.450450,6,0.423857,582.775,353.683,1
28,0.467133,1,0.233161,640.639,476.547,1
28,0.467133,2,0.536511,621.441,213.795,1
28,0.467133,4,0.754192,541.245,344.632,1
28,0.467133,5,0.315950,594.565,209.628,0
28,0.467133,6,0.487736,583.928,342.282,1
29,0.483817,1,0.460003,635.684,481.182,1
29,0.483817,2,0.653784,622.819,217.651,1
29,0.483817,4,0.829158,539.709,357.487,1
29,0.483817,5,0.682705,593.399,207.544,1
29,0.483817,6,0.570925,585.739,329.581,1
30,0.500500,1,0.244365,631.155,483.482,1
30,0.500500,2,0.748456,623.933,222.090,1
30,0.500500,4,0.719145,538.038,370.679,1
30,0.500500,5,0.542656,592.201,206.155,1
30,0.500500,6,0.640306,587.826,316.716,1
31,0.517183,1,0.228008,626.893,482.254,1
31,0.517183,2,0.787123,625.264,227.087,1
31,0.517183,4,0.813837,536.198,384.703,1
31,0.517183,5,0.647091,590.966,204.469,1
31,0.517183,6,0.841055,589.694,305.080,1
32,0.533867,1,0.238349,623.136,477.085,1
32,0.533867,2,0.376055,626.463,232.522,1
32,0.533867,4,0.810053,534.343,398.154,1
32,0.533867,5,0.360424,589.979,203.454,1
32,0.533867,6,0.560841,591.389,294.211,1
33,0.550550,1,0.689040,619.989,469.549,1
33,0.550550,2,0.552798,627.471,238.573,1
33,0.550550,4,0.692144,532.998,409.556,1
33,0.550550,5,0.695912,588.768,202.315,1
33,0.550550,6,0.725503,592.914,284.308,1
34,0.567233,1,0.563664,617.212,458.839,1
34,0.567233,2,0.621288,628.784,245.336,1
34,0.567233,4,0.746872,532.175,419.074,1
34,0.567233,5,0.599424,587.525,201.558,1
34,0.567233,6,0.556476,594.317,275.320,1
35,0.583917,1,0.712182,614.935,446.122,1
35,0.583917,2,0.701564,630.143,252.598,1
35,0.583917,4,0.784936,531.985,427.034,1
35,0.583917,5,0.586986,586.414,201.258,1
35,0.583917,6,0.604689,595.584,267.167,1
36,0.600600,1,0.403268,613.388,430.333,1
36,0.600600,2,0.533025,631.214,260.400,1
36,0.600600,4,0.708779,532.702,434.107,1
36,0.600600,5,0.465932,585.494,201.308,1
36,0.600600,6,0.282659,596.719,259.771,1
37,0.617283,1,0.340867,611.875,414.288,1
37,0.617283,2,0.621328,632.340,268.730,1
37,0.617283,4,0.616591,534.480,441.467,1
37,0.617283,5,0.539791,584.309,201.963,1
37,0.617283,6,0.602907,598.012,253.054,1
38,0.633967,1,0.340867,609.452,403.730,0
38,0.633967,2,0.150384,633.780,277.278,1
38,0.633967,4,0.174001,536.822,449.019,1
38,0.633967,5,0.539791,583.192,201.340,0
38,0.633967,6,0.486706,599.229,246.647,1
39,0.650650,1,0.335195,608.207,385.381,1
39,0.650650,2,0.610981,635.057,286.965,1
39,0.650650,4,0.480685,539.521,456.309,1
39,0.650650,5,0.342667,581.992,203.666,1
39,0.650650,6,0.682352,600.289,240.901,1
40,0.667333,1,0.335195,606.096,372.755,0
40,0.667333,2,0.270112,635.894,297.305,1
40,0.667333,4,0.480685,540.710,464.599,0
40,0.667333,5,0.274617,580.584,206.793,1
40,0.667333,6,0.256684,601.889,235.761,1
41,0.684017,1,0.335195,603.986,360.130,0
41,0.684017,2,0.601224,637.267,307.651,1
41,0.684017,4,0.480685,541.899,472.888,0
41,0.684017,5,0.497235,579.307,209.670,1
41,0.684017,6,0.712452,603.397,231.288,1
42,0.700700,1,0.163910,604.144,342.363,1
42,0.700700,2,0.691617,638.753,319.117,1
42,0.700700,4,0.275985,547.076,477.954,1
42,0.700700,5,0.425871,578.183,213.183,1
42,0.700700,6,0.787632,604.684,227.369,1
43,0.717383,1,0.493717,603.201,325.490,1
43,0.717383,2,0.809060,640.278,330.668,1
43,0.717383,4,0.486493,552.381,482.335,1
43,0.717383,5,0.588155,577.052,217.313,1
43,0.717383,6,0.813160,606.095,224.015,1
44,0.734067,1,0.632397,602.482,311.504,1
44,0.734067,2,0.716869,641.783,343.164,1
44,0.734067,4,0.611578,557.868,485.420,1
44,0.734067,5,0.260776,575.731,221.845,1
44,0.734067,6,0.761932,607.642,221.238,1
45,0.750750,1,0.797788,601.581,299.352,1
45,0.750750,2,0.805755,643.266,356.521,1
45,0.750750,4,0.353158,562.756,486.799,1
45,0.750750,5,0.551360,574.530,226.874,1
45,0.750750,6,0.744390,609.070,218.845,1
46,0.767433,1,0.589744,600.111,288.914,1
46,0.767433,2,0.784397,644.726,370.291,1
46,0.767433,4,0.329450,566.846,485.117,1
46,0.767433,5,0.295145,573.262,232.077,1
46,0.767433,6,0.228016,610.507,217.058,1
47,0.784117,1,0.576260,598.789,279.404,1
47,0.784117,2,0.761406,646.735,384.164,1
47,0.784117,4,0.408787,570.231,480.337,1
47,0.784117,5,0.447078,572.119,237.965,1
47,0.784117,6,0.640868,612.122,216.035,1
48,0.800800,1,0.764300,597.612,270.481,1
48,0.800800,2,0.178280,647.974,399.131,1
48,0.800800,4,0.717801,573.659,472.241,1
48,0.800800,5,0.413132,570.725,244.428,1
48,0.800800,6,0.540688,613.268,215.299,1
49,0.817483,1,0.738179,596.270,262.371,1
49,0.817483,2,0.178280,649.465,412.328,0
49,0.817483,4,0.531665,576.073,461.573,1
49,0.817483,5,0.689957,569.266,251.403,1
49,0.817483,6,0.663026,614.935,214.748,1
50,0.834167,1,0.734534,595.143,254.866,1
50,0.834167,2,0.178280,650.955,425.524,0
50,0.834167,4,0.522056,577.769,449.155,1
50,0.834167,5,0.617589,568.109,259.054,1
50,0.834167,6,0.507424,616.731,214.903,1
51,0.850850,1,0.477010,594.189,247.708,1
51,0.850850,2,0.502435,648.972,434.652,1
51,0.850850,4,0.758021,579.619,434.210,1
51,0.850850,5,0.689437,567.008,267.453,1
51,0.850850,6,0.658023,618.044,215.758,1
52,0.867533,1,0.485749,592.985,241.031,1
52,0.867533,2,0.482339,646.223,442.507,1
52,0.867533,4,0.705061,581.254,418.517,1
52,0.867533,5,0.681697,565.959,276.226,1
52,0.867533,6,0.533121,619.428,217.137,1
53,0.884217,1,0.563145,591.864,234.994,1
53,0.884217,2,0.532234,643.056,450.117,1
53,0.884217,4,0.764138,582.439,402.817,1
53,0.884217,5,0.595722,564.706,285.284,1
53,0.884217,6,0.628923,621.133,218.798,1
54,0.900900,1,0.700359,590.800,229.633,1
54,0.900900,2,0.444574,639.540,457.049,1
54,0.900900,4,0.779076,584.155,387.001,1
54,0.900900,5,0.758361,563.402,294.935,1
54,0.900900,6,0.688685,622.445,221.230,1
55,0.917583,1,0.736382,589.716,224.751,1
55,0.917583,2,0.661457,636.337,463.323,1
55,0.917583,4,0.332338,585.127,371.793,1
55,0.917583,5,0.736359,562.006,305.034,1
55,0.917583,6,0.714395,623.642,224.137,1
56,0.934267,1,0.434602,588.611,220.319,1
56,0.934267,2,0.661457,634.225,471.785,0
