source_tracklet,candidate_tracklet,gap_frames,predicted_x,predicted_y,candidate_start_x,candidate_start_y,prediction_error,source_end_frame,candidate_start_frame,end_velocity_x,end_velocity_y,candidate_rank
1,10,3,94.615000,669.140000,129.939000,665.888000,35.473377,76,80,0.000000,0.002000,1
2,15,4,700.940000,297.871000,129.938000,666.586000,679.701431,133,138,8.587000,-15.423000,1
2,16,9,743.875000,220.756000,94.598000,669.124000,789.046568,133,143,8.587000,-15.423000,2
3,19,7,682.008000,513.546000,653.958000,538.218000,37.356527,186,194,4.058000,8.068000,1
3,18,2,661.718000,473.206000,653.931000,566.291000,93.410142,186,189,4.058000,8.068000,2
5,8,3,988.180000,404.385000,861.046000,510.559000,165.638076,60,64,31.773000,-1.703000,1
6,7,4,57.452000,679.687000,129.965000,664.870000,74.011341,49,54,-0.001000,-0.003000,1
7,8,6,129.964000,665.802000,861.046000,510.559000,747.382954,57,64,0.000000,0.093000,1
8,9,0,923.864000,579.741000,793.505000,476.744000,166.138048,72,73,7.050000,7.497000,1
8,10,7,973.214000,632.220000,129.939000,665.888000,843.946835,72,80,7.050000,7.497000,2
10,12,8,149.204000,666.199000,129.961000,666.094000,19.243286,106,115,1.499000,0.041000,1
11,14,4,731.798000,404.659000,566.176000,444.707000,170.395097,128,133,-9.530000,-4.997000,1
11,15,9,684.148000,379.674000,129.938000,666.586000,624.073089,128,138,-9.530000,-4.997000,2
12,14,7,129.964000,662.650000,566.176000,444.707000,487.626968,125,133,0.000000,-0.158000,1
12,13,2,129.964000,663.440000,574.025000,393.208000,519.822571,125,128,0.000000,-0.158000,2
13,21,2,407.145000,308.405000,457.326000,211.655000,108.989427,239,242,-3.443000,-19.889000,1
17,19,7,596.941000,392.885000,653.958000,538.218000,156.117325,186,194,0.423000,14.278000,1
17,18,2,594.826000,321.495000,653.931000,566.291000,251.830266,186,189,0.423000,14.278000,2
18,24,5,537.599000,577.746000,649.135000,535.717000,119.191930,252,258,-1.250000,26.599000,1
18,23,1,542.599000,471.350000,130.112000,665.959000,456.090110,252,254,-1.250000,26.599000,2
19,20,4,526.755000,266.958000,606.150000,401.994000,156.647015,221,226,-11.366000,-13.672000,1
20,35,7,667.803000,455.634000,677.690000,442.695000,16.284056,459,467,0.282000,8.555000,1
22,25,6,151.813000,664.102000,129.914000,666.039000,21.984498,290,297,4.145000,-0.359000,1
27,30,1,575.454000,583.417000,662.156000,262.632000,332.295430,397,399,-1.288000,-1.041000,1
28,30,7,656.924000,255.764000,662.156000,262.632000,8.633843,391,399,0.522000,-0.553000,1
28,29,5,655.880000,256.870000,94.613000,673.704000,699.121755,391,397,0.522000,-0.553000,2
31,32,10,520.482000,340.950000,94.605000,673.781000,540.506886,418,429,-1.551000,-8.741000,1
32,34,4,94.600000,673.304000,94.681000,669.075000,4.229776,441,446,-0.001000,-0.024000,1
33,42,1,460.309000,821.494000,409.548000,651.261000,177.639954,784,786,1.493000,35.286000,1
35,37,7,622.525000,326.067000,623.175000,335.915000,9.869428,601,609,-0.197000,-1.284000,1
37,38,3,611.159000,335.542000,130.062000,666.585000,583.989547,653,657,-0.223000,1.293000,1
39,48,1,654.261000,807.381000,634.353000,685.750000,123.249457,878,880,-1.369000,23.029000,1
39,49,6,647.416000,922.526000,679.002000,546.237000,377.612350,878,885,-1.369000,23.029000,2
40,42,8,130.024000,667.137000,409.548000,651.261000,279.974488,777,786,-0.007000,0.037000,1
42,50,6,503.286000,970.377000,612.443000,326.336000,653.225888,900,907,1.610000,34.369000,1
43,45,5,91.146000,673.628000,94.287000,672.968000,3.209592,845,851,-0.001000,-0.002000,1
45,46,3,95.037000,673.592000,94.729000,672.156000,1.468659,868,872,0.017000,0.044000,1
45,47,5,95.071000,673.680000,57.989000,678.739000,37.425502,868,874,0.017000,0.044000,2
46,49,1,162.899000,660.873000,679.002000,546.237000,528.681113,883,885,3.743000,-0.634000,1
48,53,7,879.475000,824.076000,722.977000,413.419000,439.466490,950,958,10.680000,13.865000,1
48,54,8,890.155000,837.941000,57.283000,678.762000,847.946769,950,959,10.680000,13.865000,2
49,50,7,578.281000,147.851000,612.443000,326.336000,181.724895,899,907,-4.584000,-16.556000,1
50,58,1,743.223000,467.768000,626.409000,495.715000,120.110555,975,977,-0.148000,-3.167000,1
51,56,2,558.519000,979.024000,57.279000,678.818000,584.264649,965,968,4.036000,33.980000,1
51,57,5,570.627000,1080.964000,129.962000,666.438000,604.993758,965,971,4.036000,33.980000,2
52,53,10,57.561000,679.509000,722.977000,413.419000,716.646594,947,958,-0.001000,0.029000,1
54,56,3,57.244000,678.924000,57.279000,678.818000,0.111629,964,968,-0.004000,0.017000,1
54,57,6,57.232000,678.975000,129.962000,666.438000,73.802637,964,971,-0.004000,0.017000,2
57,58,2,129.961000,666.433000,626.409000,495.715000,524.981192,974,977,0.000000,-0.001000,1
58,62,1,272.015000,433.716000,387.604000,501.293000,133.893494,1040,1042,-32.520000,-2.686000,1
58,61,0,304.535000,436.402000,57.397000,678.248000,345.784151,1040,1041,-32.520000,-2.686000,2
