frame,time_seconds,track_id,confidence,center_x,center_y,observed
2,0.033367,3,0.243781,553.083,346.663,1
2,0.033367,5,0.433725,612.136,441.110,1
2,0.033367,4,0.291227,713.830,392.213,1
2,0.033367,1,0.114695,94.600,669.103,1
2,0.033367,2,0.084714,130.022,664.267,1
3,0.050050,3,0.467954,552.699,368.332,1
3,0.050050,5,0.303718,640.075,442.307,1
3,0.050050,4,0.296935,712.836,368.268,1
3,0.050050,1,0.113305,94.598,669.103,1
3,0.050050,2,0.080649,130.020,663.807,1
4,0.066733,3,0.178689,552.472,395.043,1
4,0.066733,5,0.102655,672.733,445.079,1
4,0.066733,4,0.133509,711.796,341.762,1
4,0.066733,1,0.100817,94.596,669.103,1
4,0.066733,2,0.068400,130.019,663.518,1
5,0.083417,3,0.189342,552.228,424.318,1
5,0.083417,5,0.087914,706.138,450.115,1
5,0.083417,4,0.165926,711.020,315.799,1
5,0.083417,1,0.087016,94.597,669.102,1
5,0.083417,2,0.074960,130.015,664.519,1
6,0.100100,3,0.401331,551.953,455.168,1
6,0.100100,5,0.208788,739.242,456.424,1
6,0.100100,4,0.319709,710.667,291.544,1
6,0.100100,1,0.083797,94.597,669.107,1
6,0.100100,2,0.057345,130.017,664.058,1
7,0.116783,3,0.435688,551.842,486.874,1
7,0.116783,5,0.208788,766.327,459.930,0
7,0.116783,4,0.540852,710.467,269.870,1
7,0.116783,1,0.099608,94.598,669.112,1
7,0.116783,2,0.080188,130.019,664.115,1
8,0.133467,3,0.103755,551.305,520.225,1
8,0.133467,5,0.057837,787.858,470.849,1
8,0.133467,4,0.374482,710.387,250.609,1
8,0.133467,1,0.096422,94.598,669.116,1
8,0.133467,2,0.067776,130.020,663.577,1
9,0.150150,3,0.133272,550.381,549.482,1
9,0.150150,5,0.085340,806.812,480.417,1
9,0.150150,4,0.417347,710.324,233.747,1
9,0.150150,1,0.100452,94.598,669.116,1
9,0.150150,2,0.069684,130.021,663.113,1
10,0.166833,3,0.312164,549.500,575.214,1
10,0.166833,5,0.160903,824.856,489.987,1
10,0.166833,4,0.597475,710.268,219.325,1
10,0.166833,1,0.101264,94.599,669.114,1
10,0.166833,2,0.070826,130.021,662.875,1
11,0.183517,3,0.566768,549.079,598.596,1
11,0.183517,5,0.261329,841.983,499.544,1
11,0.183517,4,0.509165,710.072,207.272,1
11,0.183517,1,0.095249,94.604,669.109,1
11,0.183517,2,0.056819,130.021,662.510,1
12,0.200200,3,0.313866,549.914,618.546,1
12,0.200200,5,0.154248,857.458,509.779,1
12,0.200200,4,0.406248,709.962,197.504,1
12,0.200200,1,0.084924,94.603,669.099,1
12,0.200200,2,0.057609,130.016,662.312,1
13,0.216883,3,0.076865,551.581,634.764,1
13,0.216883,5,0.062627,870.096,520.110,1
13,0.216883,4,0.279758,709.876,189.831,1
13,0.216883,1,0.079704,94.601,669.103,1
13,0.216883,2,0.054936,130.010,662.199,1
14,0.233567,3,0.108244,553.323,646.271,1
14,0.233567,5,0.055916,877.624,529.876,1
14,0.233567,4,0.418743,709.728,184.232,1
14,0.233567,1,0.070078,94.599,669.102,1
14,0.233567,2,0.054936,130.008,661.985,0
15,0.250250,3,0.339084,554.900,652.304,1
15,0.250250,5,0.077921,882.377,537.588,1
15,0.250250,4,0.248773,709.343,180.593,1
15,0.250250,1,0.083146,94.595,669.103,1
15,0.250250,2,0.055480,129.996,662.040,1
16,0.266933,3,0.265304,556.838,652.458,1
16,0.266933,5,0.055158,883.843,541.359,1
16,0.266933,4,0.291230,708.837,179.027,1
16,0.266933,1,0.088555,94.594,669.106,1
16,0.266933,2,0.055506,129.990,662.084,1
17,0.283617,3,0.344003,559.285,646.890,1
17,0.283617,5,0.205753,882.125,541.039,1
17,0.283617,4,0.319502,708.349,179.232,1
17,0.283617,1,0.088782,94.594,669.106,1
17,0.283617,2,0.058580,129.984,662.142,1
18,0.300300,3,0.197281,562.311,635.839,1
18,0.300300,5,0.271784,877.340,536.408,1
18,0.300300,4,0.383031,707.884,181.344,1
18,0.300300,1,0.073733,94.593,669.107,1
18,0.300300,2,0.058580,129.979,662.089,0
19,0.316983,3,0.186350,564.921,620.062,1
19,0.316983,5,0.133020,869.605,528.569,1
19,0.316983,4,0.436216,707.166,185.393,1
19,0.316983,1,0.083788,94.592,669.111,1
19,0.316983,2,0.053114,129.975,662.173,1
20,0.333667,3,0.094435,566.779,599.479,1
20,0.333667,5,0.186973,858.131,518.081,1
20,0.333667,4,0.595228,706.491,191.245,1
20,0.333667,1,0.076682,94.596,669.115,1
20,0.333667,2,0.053114,129.970,662.156,0
21,0.350350,3,0.311498,567.609,574.040,1
21,0.350350,5,0.175542,842.063,505.623,1
21,0.350350,4,0.366356,705.598,199.167,1
21,0.350350,1,0.078404,94.600,669.118,1
21,0.350350,2,0.053114,129.965,662.140,0
22,0.367033,3,0.075102,567.624,544.392,1
22,0.367033,5,0.213135,820.884,492.052,1
22,0.367033,4,0.351864,704.802,208.885,1
22,0.367033,1,0.067685,94.603,669.114,1
22,0.367033,2,0.051941,129.957,662.400,1
23,0.383717,3,0.089562,566.450,511.852,1
23,0.383717,5,0.136531,795.006,477.918,1
23,0.383717,4,0.340533,703.864,220.438,1
23,0.383717,1,0.060840,94.609,669.115,1
23,0.383717,2,0.066293,129.952,664.176,1
24,0.400400,3,0.089562,567.070,490.906,0
24,0.400400,5,0.136531,780.644,468.615,0
24,0.400400,4,0.422428,702.980,233.692,1
24,0.400400,1,0.063308,94.615,669.116,1
24,0.400400,2,0.062500,129.956,665.103,1
25,0.417083,3,0.338833,564.710,454.398,1
25,0.417083,5,0.136531,766.283,459.312,0
25,0.417083,4,0.628555,702.213,248.749,1
25,0.417083,1,0.068378,94.624,669.121,1
25,0.417083,2,0.051844,129.962,664.734,1
26,0.433767,3,0.317822,562.121,420.416,1
26,0.433767,5,0.136531,751.921,450.009,0
26,0.433767,4,0.394964,701.512,265.744,1
26,0.433767,1,0.075672,94.628,669.116,1
26,0.433767,2,0.051844,129.962,665.093,0
27,0.450450,3,0.196643,559.744,389.110,1
27,0.450450,5,0.136531,737.560,440.706,0
27,0.450450,4,0.290104,700.590,284.453,1
27,0.450450,1,0.079452,94.633,669.115,1
27,0.450450,2,0.051844,129.961,665.453,0
27,0.450450,6,0.207335,672.200,437.720,1
28,0.467133,3,0.119756,557.393,361.184,1
28,0.467133,5,0.136531,723.198,431.404,0
28,0.467133,4,0.167178,699.435,305.151,1
28,0.467133,1,0.084855,94.633,669.112,1
28,0.467133,2,0.055668,129.962,664.442,1
28,0.467133,6,0.151011,643.799,432.842,1
29,0.483817,3,0.131820,555.243,336.571,1
29,0.483817,4,0.156744,698.294,327.547,1
29,0.483817,1,0.079067,94.632,669.110,1
29,0.483817,2,0.054279,129.964,663.747,1
29,0.483817,6,0.157906,610.427,428.533,1
30,0.500500,3,0.071548,553.510,314.722,1
30,0.500500,4,0.103514,697.389,351.449,1
30,0.500500,1,0.085119,94.628,669.106,1
30,0.500500,2,0.058216,129.965,663.278,1
30,0.500500,6,0.201800,575.744,425.843,1
31,0.517183,3,0.208342,551.814,295.510,1
31,0.517183,4,0.163298,696.583,377.094,1
31,0.517183,1,0.089963,94.623,669.106,1
31,0.517183,2,0.056458,129.966,662.811,1
31,0.517183,6,0.416125,541.864,424.922,1
32,0.533867,3,0.436370,550.192,278.345,1
32,0.533867,4,0.074548,695.610,404.583,1
32,0.533867,1,0.093378,94.617,669.106,1
32,0.533867,2,0.053887,129.967,662.450,1
32,0.533867,6,0.219611,509.115,425.516,1
33,0.550550,3,0.339328,548.555,263.789,1
33,0.550550,4,0.273823,694.818,433.793,1
33,0.550550,1,0.082450,94.614,669.101,1
33,0.550550,2,0.055554,129.966,662.343,1
33,0.550550,6,0.428335,482.614,426.390,1
33,0.550550,7,0.059163,57.448,679.733,1
34,0.567233,3,0.469234,546.815,251.361,1
34,0.567233,4,0.127968,694.074,464.849,1
34,0.567233,1,0.100074,94.612,669.103,1
34,0.567233,2,0.058194,129.970,662.198,1
34,0.567233,6,0.127474,459.143,427.541,1
34,0.567233,7,0.069267,57.453,679.742,1
35,0.583917,3,0.412870,545.087,240.721,1
35,0.583917,4,0.154475,693.582,494.285,1
35,0.583917,1,0.084502,94.613,669.104,1
35,0.583917,2,0.052264,129.974,662.145,1
35,0.583917,6,0.344140,438.754,430.187,1
35,0.583917,7,0.060600,57.458,679.729,1
36,0.600600,3,0.191375,543.373,231.934,1
36,0.600600,4,0.255148,694.459,520.927,1
36,0.600600,1,0.074927,94.616,669.110,1
36,0.600600,2,0.050213,129.974,662.184,1
36,0.600600,6,0.144116,420.818,434.349,1
36,0.600600,7,0.056780,57.462,679.718,1
37,0.617283,3,0.225733,541.541,224.874,1
37,0.617283,4,0.050492,696.243,545.025,1
37,0.617283,1,0.082639,94.621,669.115,1
37,0.617283,2,0.051304,129.980,662.181,1
37,0.617283,6,0.057133,404.508,440.633,1
37,0.617283,7,0.061961,57.463,679.715,1
38,0.633967,3,0.476346,539.880,219.684,1
